competition,country,link,mark,name,position,sport
Eugene Prefontaine Classic - 30–31 MAY 2014,USA,,['21.64'],Reese HOFFA,"(['1.'],)","([""Men's Shot Put""],)"
Eugene Prefontaine Classic - 30–31 MAY 2014,USA,,['21.46'],Joe KOVACS,"(['2.'],)","([""Men's Shot Put""],)"
Eugene Prefontaine Classic - 30–31 MAY 2014,USA,,['21.38'],Christian CANTWELL,"(['3.'],)","([""Men's Shot Put""],)"
Eugene Prefontaine Classic - 30–31 MAY 2014,USA,,['20.71'],Kurt ROBERTS,"(['4.'],)","([""Men's Shot Put""],)"
Eugene Prefontaine Classic - 30–31 MAY 2014,POL,,['20.59'],Tomasz MAJEWSKI,"(['5.'],)","([""Men's Shot Put""],)"
Eugene Prefontaine Classic - 30–31 MAY 2014,NZL,,['20.51'],Tom WALSH,"(['6.'],)","([""Men's Shot Put""],)"
Eugene Prefontaine Classic - 30–31 MAY 2014,ARG,,['20.09'],Germán Luján LAURO,"(['7.'],)","([""Men's Shot Put""],)"
Eugene Prefontaine Classic - 30–31 MAY 2014,CZE,,['18.92'],Ladislav PRÁŠIL,"(['8.'],)","([""Men's Shot Put""],)"
