competition,country,link,mark,name,position,sport
Bruxelles Memorial Van Damme - 30–31 AUG 2016,CHN,,['19.83'],Lijiao GONG,"(['1.'],)","([""Women's Shot Put""],)"
Bruxelles Memorial Van Damme - 30–31 AUG 2016,USA,,['19.64'],Raven SAUNDERS,"(['2.'],)","([""Women's Shot Put""],)"
Bruxelles Memorial Van Damme - 30–31 AUG 2016,GER,,['19.50'],Christina SCHWANITZ,"(['3.'],)","([""Women's Shot Put""],)"
Bruxelles Memorial Van Damme - 30–31 AUG 2016,BLR,,['19.01'],Aliona DUBITSKAYA,"(['4.'],)","([""Women's Shot Put""],)"
Bruxelles Memorial Van Damme - 30–31 AUG 2016,POL,,['18.54'],Paulina GUBA,"(['5.'],)","([""Women's Shot Put""],)"
Bruxelles Memorial Van Damme - 30–31 AUG 2016,JAM,,['18.27'],Danniel THOMAS-DODD,"(['6.'],)","([""Women's Shot Put""],)"
Bruxelles Memorial Van Damme - 30–31 AUG 2016,NED,,['17.90'],Melissa BOEKELMAN,"(['7.'],)","([""Women's Shot Put""],)"
Bruxelles Memorial Van Damme - 30–31 AUG 2016,BLR,,['16.13'],Yuliya LEANTSIUK,"(['8.'],)","([""Women's Shot Put""],)"
