competition,country,link,mark,name,position,sport
Meeting de Paris - 01 JUL 2017,CHN,,['19.14'],Lijiao GONG,"(['1.'],)","([""Women's Shot Put""],)"
Meeting de Paris - 01 JUL 2017,HUN,,['18.48'],Anita MÁRTON,"(['2.'],)","([""Women's Shot Put""],)"
Meeting de Paris - 01 JUL 2017,BLR,,['18.28'],Yuliya LEANTSIUK,"(['3.'],)","([""Women's Shot Put""],)"
Meeting de Paris - 01 JUL 2017,BLR,,['18.23'],Aliona DUBITSKAYA,"(['4.'],)","([""Women's Shot Put""],)"
Meeting de Paris - 01 JUL 2017,POL,,['17.78'],Paulina GUBA,"(['5.'],)","([""Women's Shot Put""],)"
Meeting de Paris - 01 JUL 2017,SWE,,['17.68'],Fanny ROOS,"(['6.'],)","([""Women's Shot Put""],)"
Meeting de Paris - 01 JUL 2017,BRA,,['17.36'],Geisa ARCANJO,"(['7.'],)","([""Women's Shot Put""],)"
Meeting de Paris - 01 JUL 2017,NED,,['17.22'],Melissa BOEKELMAN,"(['8.'],)","([""Women's Shot Put""],)"
