competition,country,link,mark,name,position,sport
Memorial Van Damme - 01–02 SEP 2022,USA,,['22.61'],Joe KOVACS,"(['1.'],)","([""Men's Shot Put""],)"
Memorial Van Damme - 01–02 SEP 2022,NZL,,['21.60'],Tom WALSH,"(['2.'],)","([""Men's Shot Put""],)"
Memorial Van Damme - 01–02 SEP 2022,NZL,,['21.32'],Jacko GILL,"(['3.'],)","([""Men's Shot Put""],)"
Memorial Van Damme - 01–02 SEP 2022,CRO,,['21.13'],Filip MIHALJEVIĆ,"(['4.'],)","([""Men's Shot Put""],)"
Memorial Van Damme - 01–02 SEP 2022,ITA,,['21.06'],Nick PONZIO,"(['5.'],)","([""Men's Shot Put""],)"
Memorial Van Damme - 01–02 SEP 2022,USA,,['20.88'],Adrian PIPERI,"(['6.'],)","([""Men's Shot Put""],)"
Memorial Van Damme - 01–02 SEP 2022,SRB,,['20.84'],Armin SINANČEVIĆ,"(['7.'],)","([""Men's Shot Put""],)"
Memorial Van Damme - 01–02 SEP 2022,USA,,['20.69'],Josh AWOTUNDE,"(['8.'],)","([""Men's Shot Put""],)"
