competition,country,gender,link,mark,name,position,sport
IAAF Diamond League - 03 MAY 2019,USA,M,,['22.13'],Ryan CROUSER,1,Shot Put
IAAF Diamond League - 03 MAY 2019,NZL,M,,['22.06'],Tom WALSH,2,Shot Put
IAAF Diamond League - 03 MAY 2019,BRA,M,,['21.60'],Darlan ROMANI,3,Shot Put
IAAF Diamond League - 03 MAY 2019,USA,M,,['21.28'],Darrell HILL,4,Shot Put
IAAF Diamond League - 03 MAY 2019,POL,M,,['21.18'],Michał HARATYK,5,Shot Put
IAAF Diamond League - 03 MAY 2019,USA,M,,['20.83'],Joe KOVACS,6,Shot Put
IAAF Diamond League - 03 MAY 2019,CZE,M,,['20.61'],Tomáš STANĚK,7,Shot Put
IAAF Diamond League - 03 MAY 2019,POL,M,,['20.46'],Konrad BUKOWIECKI,8,Shot Put
IAAF Diamond League - 03 MAY 2019,KUW,M,,['18.07'],Meshari Saad SUROOR,9,Shot Put
