competition,country,gender,link,mark,name,position,sport
"IAAF World Athletics Championships, DOHA 2019",USA,M,https://www.worldathletics.org/athletes/united-states/joe-kovacs-14243308,22.91,Joe KOVACS,1,Shot Put
"IAAF World Athletics Championships, DOHA 2019",USA,M,https://www.worldathletics.org/athletes/united-states/ryan-crouser-14369211,22.90,Ryan CROUSER,2,Shot Put
"IAAF World Athletics Championships, DOHA 2019",NZL,M,https://www.worldathletics.org/athletes/new-zealand/tomas-walsh-14413007,22.90,Tomas WALSH,3,Shot Put
"IAAF World Athletics Championships, DOHA 2019",BRA,M,https://www.worldathletics.org/athletes/brazil/darlan-romani-14377465,22.53,Darlan ROMANI,4,Shot Put
"IAAF World Athletics Championships, DOHA 2019",USA,M,https://www.worldathletics.org/athletes/united-states/darrell-hill-14463877,21.65,Darrell HILL,5,Shot Put
"IAAF World Athletics Championships, DOHA 2019",POL,M,https://www.worldathletics.org/athletes/poland/konrad-bukowiecki-14500229,21.46,Konrad BUKOWIECKI,6,Shot Put
"IAAF World Athletics Championships, DOHA 2019",NZL,M,https://www.worldathletics.org/athletes/new-zealand/jacko-gill-14382701,21.45,Jacko GILL,7,Shot Put
"IAAF World Athletics Championships, DOHA 2019",NGR,M,https://www.worldathletics.org/athletes/nigeria/chukwuebuka-enekwechi-14463876,21.18,Chukwuebuka ENEKWECHI,8,Shot Put
"IAAF World Athletics Championships, DOHA 2019",CAN,M,https://www.worldathletics.org/athletes/canada/tim-nedow-14364723,20.85,Tim NEDOW,9,Shot Put
"IAAF World Athletics Championships, DOHA 2019",CZE,M,https://www.worldathletics.org/athletes/czech-republic/tomáš-staněk-14379859,20.79,Tomáš STANĚK,10,Shot Put
"IAAF World Athletics Championships, DOHA 2019",CRO,M,https://www.worldathletics.org/athletes/croatia/filip-mihaljević-14523988,20.48,Filip MIHALJEVIĆ,11,Shot Put
"IAAF World Athletics Championships, DOHA 2019",SRB,M,https://www.worldathletics.org/athletes/serbia/armin-sinančević-14709517,NM,Armin SINANČEVIĆ,"(None,)",Shot Put
