competition,country,gender,link,mark,name,position,sport
Bruxelles Memorial Van Damme - 08–09 SEP 2016,USA,F,,['19.98'],Michelle CARTER,1,Shot Put
Bruxelles Memorial Van Damme - 08–09 SEP 2016,NZL,F,,['19.57'],Valerie ADAMS,2,Shot Put
Bruxelles Memorial Van Damme - 08–09 SEP 2016,HUN,F,,['19.11'],Anita MÁRTON,3,Shot Put
Bruxelles Memorial Van Damme - 08–09 SEP 2016,USA,F,,['18.66'],Brittany SMITH,4,Shot Put
Bruxelles Memorial Van Damme - 08–09 SEP 2016,BLR,F,,['17.79'],Aliona DUBITSKAYA,5,Shot Put
Bruxelles Memorial Van Damme - 08–09 SEP 2016,TTO,F,,['17.59'],Cleopatra BOREL,6,Shot Put
Bruxelles Memorial Van Damme - 08–09 SEP 2016,NED,F,,['17.17'],Melissa BOEKELMAN,7,Shot Put
Bruxelles Memorial Van Damme - 08–09 SEP 2016,CAN,F,,['16.95'],Brittany CREW,8,Shot Put
Bruxelles Memorial Van Damme - 08–09 SEP 2016,BEL,F,,['15.99'],Jolien BOUMKWO,9,Shot Put
