competition,country,link,mark,name,position,sport
Prefontaine Classic - 30 JUN 2019,BRA,,['22.61'],Darlan ROMANI,"(['1.'],)","([""Men's Shot Put""],)"
Prefontaine Classic - 30 JUN 2019,USA,,['22.17'],Ryan CROUSER,"(['2.'],)","([""Men's Shot Put""],)"
Prefontaine Classic - 30 JUN 2019,NZL,,['21.76'],Tom WALSH,"(['3.'],)","([""Men's Shot Put""],)"
Prefontaine Classic - 30 JUN 2019,POL,,['21.61'],Michał HARATYK,"(['4.'],)","([""Men's Shot Put""],)"
Prefontaine Classic - 30 JUN 2019,USA,,['21.39'],Joe KOVACS,"(['5.'],)","([""Men's Shot Put""],)"
Prefontaine Classic - 30 JUN 2019,USA,,['21.35'],Darrell HILL,"(['6.'],)","([""Men's Shot Put""],)"
Prefontaine Classic - 30 JUN 2019,CZE,,['20.77'],Tomáš STANĚK,"(['7.'],)","([""Men's Shot Put""],)"
Prefontaine Classic - 30 JUN 2019,USA,,['20.58'],Payton OTTERDAHL,"(['8.'],)","([""Men's Shot Put""],)"
Prefontaine Classic - 30 JUN 2019,POL,,['19.28'],Konrad BUKOWIECKI,"(['9.'],)","([""Men's Shot Put""],)"
