competition,country,gender,link,mark,name,position,sport
Diamond League Meeting - 28 MAY 2021,NZL,M,,['21.63'],Tom WALSH,1,Shot Put
Diamond League Meeting - 28 MAY 2021,CRO,M,,['21.57'],Filip MIHALJEVIĆ,2,Shot Put
Diamond League Meeting - 28 MAY 2021,SRB,M,,['21.88'],Armin SINANČEVIĆ,3,Shot Put
Diamond League Meeting - 28 MAY 2021,EGY,M,,['21.12'],Mostafa Amr HASSAN,4,Shot Put
Diamond League Meeting - 28 MAY 2021,ITA,M,,['20.26'],Zane WEIR,5,Shot Put
Diamond League Meeting - 28 MAY 2021,BIH,M,,['20.01'],Mesud PEZER,6,Shot Put
Diamond League Meeting - 28 MAY 2021,POL,M,,['19.92'],Konrad BUKOWIECKI,7,Shot Put
Diamond League Meeting - 28 MAY 2021,CGO,M,,['18.80'],Franck ELEMBA,8,Shot Put
