competition,country,link,mark,name,position,sport
Prefontaine Classic - 27–28 MAY 2022,USA,,['23.02'],Ryan CROUSER,"(['1.'],)","([""Men's Shot Put""],)"
Prefontaine Classic - 27–28 MAY 2022,USA,,['22.49'],Joe KOVACS,"(['2.'],)","([""Men's Shot Put""],)"
Prefontaine Classic - 27–28 MAY 2022,NZL,,['21.96'],Tom WALSH,"(['3.'],)","([""Men's Shot Put""],)"
Prefontaine Classic - 27–28 MAY 2022,USA,,['21.84'],Darrell HILL,"(['4.'],)","([""Men's Shot Put""],)"
Prefontaine Classic - 27–28 MAY 2022,ITA,,['20.92'],Zane WEIR,"(['5.'],)","([""Men's Shot Put""],)"
Prefontaine Classic - 27–28 MAY 2022,ITA,,['20.87'],Nick PONZIO,"(['6.'],)","([""Men's Shot Put""],)"
