competition,country,gender,link,mark,name,position,sport
Prefontaine Classic - 30 JUN 2019,CHN,F,,['19.79'],Lijiao GONG,1,Shot Put
Prefontaine Classic - 30 JUN 2019,JAM,F,,['19.26'],Danniel THOMAS-DODD,2,Shot Put
Prefontaine Classic - 30 JUN 2019,USA,F,,['19.23'],Chase EALEY,3,Shot Put
Prefontaine Classic - 30 JUN 2019,BLR,F,,['18.98'],Aliona DUBITSKAYA,4,Shot Put
Prefontaine Classic - 30 JUN 2019,GER,F,,['18.77'],Christina SCHWANITZ,5,Shot Put
Prefontaine Classic - 30 JUN 2019,USA,F,,['18.21'],Michelle CARTER,6,Shot Put
Prefontaine Classic - 30 JUN 2019,USA,F,,['18.04'],Maggie EWEN,7,Shot Put
Prefontaine Classic - 30 JUN 2019,POL,F,,['17.54'],Paulina GUBA,8,Shot Put
Prefontaine Classic - 30 JUN 2019,HUN,F,,['17.46'],Anita MÁRTON,9,Shot Put
