competition,country,link,mark,name,position,sport
Prefontaine Classic - 20–21 AUG 2021,USA,,['23.15'],Ryan CROUSER,"(['1.'],)","([""Men's Shot Put""],)"
Prefontaine Classic - 20–21 AUG 2021,BRA,,['21.69'],Darlan ROMANI,"(['2.'],)","([""Men's Shot Put""],)"
Prefontaine Classic - 20–21 AUG 2021,USA,,['21.94'],Joe KOVACS,"(['3.'],)","([""Men's Shot Put""],)"
Prefontaine Classic - 20–21 AUG 2021,NZL,,['21.39'],Tom WALSH,"(['4.'],)","([""Men's Shot Put""],)"
Prefontaine Classic - 20–21 AUG 2021,USA,,['21.25'],Josh AWOTUNDE,"(['5.'],)","([""Men's Shot Put""],)"
Prefontaine Classic - 20–21 AUG 2021,USA,,['21.03'],Darrell HILL,"(['6.'],)","([""Men's Shot Put""],)"
Prefontaine Classic - 20–21 AUG 2021,USA,,['20.28'],Payton OTTERDAHL,"(['7.'],)","([""Men's Shot Put""],)"
