competition,country,link,mark,name,position,sport
Eugene Prefontaine Classic - 26–27 MAY 2017,USA,,['22.43'],Ryan CROUSER,"(['1.'],)","([""Men's Shot Put""],)"
Eugene Prefontaine Classic - 26–27 MAY 2017,NZL,,['21.71'],Tom WALSH,"(['2.'],)","([""Men's Shot Put""],)"
Eugene Prefontaine Classic - 26–27 MAY 2017,USA,,['21.44'],Joe KOVACS,"(['3.'],)","([""Men's Shot Put""],)"
Eugene Prefontaine Classic - 26–27 MAY 2017,USA,,['21.20'],Darrell HILL,"(['4.'],)","([""Men's Shot Put""],)"
Eugene Prefontaine Classic - 26–27 MAY 2017,GER,,['20.63'],David STORL,"(['5.'],)","([""Men's Shot Put""],)"
Eugene Prefontaine Classic - 26–27 MAY 2017,CGO,,['20.56'],Franck ELEMBA,"(['6.'],)","([""Men's Shot Put""],)"
Eugene Prefontaine Classic - 26–27 MAY 2017,POL,,['20.29'],Konrad BUKOWIECKI,"(['7.'],)","([""Men's Shot Put""],)"
Eugene Prefontaine Classic - 26–27 MAY 2017,USA,,['19.80'],Kurt ROBERTS,"(['8.'],)","([""Men's Shot Put""],)"
