competition,country,gender,link,mark,name,position,sport
	IAAF World Indoor Championships 2016,USA,F,https://www.worldathletics.org/athletes/united-states/michelle-carter-14307333,20.21,Michelle CARTER,1,Shot Put
	IAAF World Indoor Championships 2016,HUN,F,https://www.worldathletics.org/athletes/hungary/anita-márton-14282022,19.33,Anita MÁRTON,2,Shot Put
	IAAF World Indoor Championships 2016,NZL,F,https://www.worldathletics.org/athletes/new-zealand/valerie-adams-14292861,19.25,Valerie ADAMS,3,Shot Put
	IAAF World Indoor Championships 2016,TTO,F,https://www.worldathletics.org/athletes/trinidad-and-tobago/cleopatra-borel-14302978,18.38,Cleopatra BOREL,4,Shot Put
	IAAF World Indoor Championships 2016,USA,F,https://www.worldathletics.org/athletes/united-states/jillian-camarena-williams-14307086,18.17,Jillian CAMARENA-WILLIAMS,5,Shot Put
	IAAF World Indoor Championships 2016,BUL,F,https://www.worldathletics.org/athletes/bulgaria/radoslava-mavrodieva-14268633,18.00,Radoslava MAVRODIEVA,6,Shot Put
	IAAF World Indoor Championships 2016,GER,F,https://www.worldathletics.org/athletes/germany/lena-urbaniak-14329534,17.91,Lena URBANIAK,7,Shot Put
	IAAF World Indoor Championships 2016,CHN,F,https://www.worldathletics.org/athletes/pr-of-china/yang-gao-14514468,17.67,Yang GAO,8,Shot Put
	IAAF World Indoor Championships 2016,BLR,F,https://www.worldathletics.org/athletes/belarus/aliona-dubitskaya-14269885,17.45,Aliona DUBITSKAYA,9,Shot Put
	IAAF World Indoor Championships 2016,CHN,F,https://www.worldathletics.org/athletes/pr-of-china/ka-bian-14462024,17.34,Ka BIAN,10,Shot Put
	IAAF World Indoor Championships 2016,ITA,F,https://www.worldathletics.org/athletes/italy/chiara-rosa-14285155,17.10,Chiara ROSA,11,Shot Put
