competition,country,gender,link,mark,name,position,sport
IAAF World Indoor Championships 2012,USA,M,https://www.worldathletics.org/athletes/united-states/ryan-whiting-14254801,22.00,Ryan WHITING,1,Shot Put
IAAF World Indoor Championships 2012,GER,M,https://www.worldathletics.org/athletes/germany/david-storl-14194393,21.88,David STORL,2,Shot Put
IAAF World Indoor Championships 2012,POL,M,https://www.worldathletics.org/athletes/poland/tomasz-majewski-14217130,21.72,Tomasz MAJEWSKI,3,Shot Put
IAAF World Indoor Championships 2012,USA,M,https://www.worldathletics.org/athletes/united-states/reese-hoffa-14240894,21.55,Reese HOFFA,4,Shot Put
IAAF World Indoor Championships 2012,RUS,M,https://www.worldathletics.org/athletes/russia/maksim-sidorov-14224002,20.78,Maksim SIDOROV,5,Shot Put
IAAF World Indoor Championships 2012,ARG,M,https://www.worldathletics.org/athletes/argentina/germán-lauro-14180399,20.38,Germán LAURO,6,Shot Put
IAAF World Indoor Championships 2012,NED,M,https://www.worldathletics.org/athletes/netherlands/rutger-smith-14214380,20.30,Rutger SMITH,7,Shot Put
IAAF World Indoor Championships 2012,RUS,M,https://www.worldathletics.org/athletes/russia/ivan-yushkov-14224614,20.10,Ivan YUSHKOV,8,Shot Put
