competition,country,gender,link,mark,name,position,sport
Bank of America Chicago Marathon - 10 OCT 2021,ETH,M,,2:06:12,Seifu TURA,1,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:06:35,Galen RUPP,2,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,KEN,M,,2:06:51,Eric Kiprono KIPTANUI,3,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,JPN,M,,2:08:50,Kengo SUZUKI,4,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,ETH,M,,2:09:39,Shifera TAMRU,5,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:13:31,Colin MICKOW,6,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:13:55,Nico MONTANEZ,7,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,KEN,M,,2:14:24,Reuben Kiprop KIPYEGO,8,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:14:41,Reed FISCHER,9,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:14:55,Wilkerson GIVEN,10,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:15:04,Zach PANNING,11,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:15:49,Jacob THOMSON,12,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:16:07,Clayton YOUNG,13,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:16:51,Turner WILEY,14,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:18:02,Chris DERRICK,15,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:18:49,Josh IZEWSKI,16,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:20:01,Ian BUTLER,17,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:20:11,Jon PHILLIPS,18,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:20:40,Kevin HAVEL,19,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:22:15,Mike SAYENKO,20,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:22:55,Ben SCHNEIDERMAN,21,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:23:21,Tyler JERMANN,22,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:23:47,Calum NEFF,23,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:23:56,Mitchell AMMONS,24,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:24:29,Zack BEAVIN,25,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:24:35,David O'GARA,26,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:24:46,Oscar MEDINA,27,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:24:53,Brett LUSTGARTEN,28,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,ETH,M,,2:24:56,Chalu DESO,29,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:25:05,Charles REMILLARD,30,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:25:09,Ian LAMERE,31,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:25:38,Alex DILTZ,32,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:25:40,Benjamin Robert KENDELL,33,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:25:53,Ronan O'SHEA,34,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:26:10,Matt HENSLEY,35,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:26:54,Abdisamed ABDI,36,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:27:13,Jason PARKS,37,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:27:17,Scott OLBERDING,38,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:27:53,Chris FYOCK,39,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:28:08,John BINZAK,40,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:28:18,Eric ASHE,41,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:28:35,Kurt ROESER,42,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:28:45,Curtis WEISENBERGER,43,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:28:56,Nick ROSS,44,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,ISR,M,,2:29:15,Gezachew FANTA,45,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:29:21,Dan CRAIGHEAD,46,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:30:12,Joe COWLIN,47,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:30:13,Nathanael WILLIAMS,48,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:30:27,Zachary ORNELAS,49,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:31:29,Cody SEDBROOK,50,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:31:30,Matthew HILLARD,51,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:31:43,David MELLY,52,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,MEX,M,,2:32:24,Ismain HERNANDEZ,53,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:32:36,Matthew DEWALD,54,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:32:43,Peter FALCON,55,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,CAN,M,,2:32:45,Francois LANDRY,56,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:32:55,Zach MILLER,57,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:33:19,Stephen CLEVENGER,58,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:33:26,Alan ASH,59,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:33:46,Brian SCHROY,60,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:33:48,Seth KOLOSSO,61,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:34:24,Jackson LINDQUIST,62,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:34:33,Bryan LINDQUIST,63,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:34:37,Brian HURLEY,64,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,KEN,M,,2:34:39,Michael ZAHARA,65,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:34:44,Michael CASTELLANI,66,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,2:35:01,Kent SMITH,67,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,MEX,M,,2:55:42,Gonzalo PARRA,68,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,KEN,M,,DNF,Dickson CHUMBA,69,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,DNF,Alan PETERSON,70,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,COL,M,,DNF,John TELLO ZUNIGA,71,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,PER,M,,DNF,Wily CANCHANYA,72,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,M,,DNF,Dan KREMSKE,73,Marathon
