competition,country,gender,link,mark,name,position,sport
Bank of America Chicago Marathon - 09 OCT 2022,GBR,M,,2:44:47,Michael BOUCHER,148,Marathon
Bank of America Chicago Marathon - 09 OCT 2022,USA,M,,2:46:40,Chris PORST,149,Marathon
Bank of America Chicago Marathon - 09 OCT 2022,USA,M,,2:48:30,Jared MOORE,150,Marathon
Bank of America Chicago Marathon - 09 OCT 2022,USA,M,,2:50:01,Braulio BENITEZ,151,Marathon
Bank of America Chicago Marathon - 09 OCT 2022,USA,M,,2:50:35,Julian MANLEY,152,Marathon
Bank of America Chicago Marathon - 09 OCT 2022,KEN,M,,2:51:17,Marko CHESETO,153,Marathon
Bank of America Chicago Marathon - 09 OCT 2022,USA,M,,2:52:06,Sebastian NICEWICZ,154,Marathon
Bank of America Chicago Marathon - 09 OCT 2022,USA,M,,2:52:10,Adrian HAYWAS,155,Marathon
Bank of America Chicago Marathon - 09 OCT 2022,USA,M,,2:52:10,John GAUDETTE,156,Marathon
Bank of America Chicago Marathon - 09 OCT 2022,USA,M,,2:54:27,Ethan WOOD,157,Marathon
Bank of America Chicago Marathon - 09 OCT 2022,USA,M,,2:58:50,Alexander TOWNSEND,158,Marathon
Bank of America Chicago Marathon - 09 OCT 2022,USA,M,,3:39:00,Henry JANSSEN,159,Marathon
Bank of America Chicago Marathon - 09 OCT 2022,KEN,M,,DNF,Barnaba KIPKOECH,160,Marathon
Bank of America Chicago Marathon - 09 OCT 2022,KEN,M,,DNF,Barnabas KIPTUM,161,Marathon
Bank of America Chicago Marathon - 09 OCT 2022,JPN,M,,DNF,Masaya TAGUCHI,162,Marathon
Bank of America Chicago Marathon - 09 OCT 2022,ETH,M,,DNF,Herpasa NEGASA,163,Marathon
Bank of America Chicago Marathon - 09 OCT 2022,ETH,M,,DNF,Jemal Yimer MEKONNEN,164,Marathon
Bank of America Chicago Marathon - 09 OCT 2022,CHN,M,,DNF,Jianhua PENG,165,Marathon
Bank of America Chicago Marathon - 09 OCT 2022,USA,M,,DNF,Brian HARVEY,166,Marathon
Bank of America Chicago Marathon - 09 OCT 2022,ETH,M,,DNF,Dawit WOLDE,167,Marathon
Bank of America Chicago Marathon - 09 OCT 2022,KEN,M,,DNF,Geoffrey PYEGO,168,Marathon
Bank of America Chicago Marathon - 09 OCT 2022,USA,M,,DNF,Daniel SOTO,169,Marathon
Bank of America Chicago Marathon - 09 OCT 2022,USA,M,,DNF,Alec SANDUSKY,170,Marathon
Bank of America Chicago Marathon - 09 OCT 2022,JPN,M,,DNF,Suguru OSAKO,171,Marathon
Bank of America Chicago Marathon - 09 OCT 2022,KEN,M,,DNF,Dominic NGENO,172,Marathon
