competition,country,gender,link,mark,name,position,sport
Chicago Marathon - 07 OCT 2018,AUS,M,,2:16:43,Reece EDWARDS,21,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:17:01,Andrew EPPERSON,22,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:17:15,Alan PETERSON,23,Marathon
Chicago Marathon - 07 OCT 2018,ZIM,M,,2:18:49,Pardon NDHLOVU,24,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:18:55,Kyle WYATT,25,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:18:59,Brett LUSTGARTEN,26,Marathon
Chicago Marathon - 07 OCT 2018,CAN,M,,2:19:03,Eric BANG,27,Marathon
Chicago Marathon - 07 OCT 2018,AUS,M,,2:20:10,David CRINITI,28,Marathon
Chicago Marathon - 07 OCT 2018,AUS,M,,2:20:29,Hugh WILLIAMS,29,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:20:58,Kiya DANDENA,30,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:21:01,Ben FLETCHER,31,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:21:02,Natham PETERS,32,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:21:10,Jeremy JOHNSON,33,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:21:15,John CRAIN,34,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:21:32,Evan LANDES,35,Marathon
Chicago Marathon - 07 OCT 2018,MEX,M,,2:21:32,Roberto SAAVEDRA DE LEON,36,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:22:00,Dan KREMSKE,37,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:22:22,Jason MCLEOD,38,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:22:42,Ryan ROOT,39,Marathon
Chicago Marathon - 07 OCT 2018,COD,M,,2:23:07,Makorobondo SALUKOMBO,40,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:23:14,Oscar MEDINA,41,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:23:28,Jackson NEFF,42,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:23:55,Matt LENEHAN,43,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:23:56,Adam BOHACH,44,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:24:15,John DEWITT,45,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:24:20,Matt RAND,46,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:24:40,Kevin HAVEL,47,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:24:52,Raymond MCCORMACK,48,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:25:18,Stephen VANGAMPLEARE,49,Marathon
Chicago Marathon - 07 OCT 2018,MAR,M,,2:25:30,Amine CHENTOUF,50,Marathon
Chicago Marathon - 07 OCT 2018,CAN,M,,2:25:37,Patrick BIRCH,51,Marathon
Chicago Marathon - 07 OCT 2018,GBR,M,,2:25:47,Paul PIPER,52,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:26:01,Nick ROSS,53,Marathon
Chicago Marathon - 07 OCT 2018,JPN,M,,2:26:16,Shunsuke HISAMOTO,54,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:26:29,Matthew KRUGER,55,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:26:29,Patrick RIZZO,56,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:26:43,Jeremy CRAVEN,57,Marathon
Chicago Marathon - 07 OCT 2018,ECU,M,,2:26:56,Byron PIEDRA,58,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:27:06,Eddie MULDER,59,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:27:12,Matthew HILLARD,60,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:27:18,Matt LAWDER,61,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:27:23,Sean DONOHUE,62,Marathon
Chicago Marathon - 07 OCT 2018,GBR,M,,2:27:27,Kyle GREIG,63,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:27:38,Zachary HOAGLAND,64,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:28:00,Brent WOODLE,65,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:28:01,Ryan CORBY,66,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:28:12,Ryan ARCHER,67,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:28:23,Matt FARKAS,68,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:28:29,Joe PUETZ,69,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:28:30,Andrew KAEHR,70,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:28:30,Andrew RYLAARSDAM,71,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:28:39,Kall KHAN,72,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:28:52,Greg HUTSON,73,Marathon
Chicago Marathon - 07 OCT 2018,NED,M,,2:28:56,Luc SCHOUT,74,Marathon
Chicago Marathon - 07 OCT 2018,GBR,M,,2:28:58,Stuart HAYES,75,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:29:11,Colin MCGRATH,76,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:29:13,Bruno MORLAN,77,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:29:16,Blue BENADUM,78,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:29:20,Nick WELCH,79,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:29:28,David WING,80,Marathon
Chicago Marathon - 07 OCT 2018,ESP,M,,2:29:31,Javier MUNOZ,81,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:29:33,Anthony DESABATO,82,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:29:37,Aliaksandr LEUCHANKA,83,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:29:39,Michael BAILEY,84,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:29:39,Alex SANFORD,85,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:29:47,George ALEX,86,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:29:52,Ryan LOK,87,Marathon
Chicago Marathon - 07 OCT 2018,GBR,M,,2:30:01,John SHARP,88,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:30:02,Rj DORAZIL,89,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:30:08,Curtis WEISENBERGER,90,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:30:21,Michael HELLER,91,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:30:35,Austin HENDRIX,92,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:30:35,Matt WEICKERT,93,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:30:36,Jimmy GRANT,94,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:30:43,William VANOS,95,Marathon
Chicago Marathon - 07 OCT 2018,FRA,M,,2:30:48,Antoine RONDOT,96,Marathon
Chicago Marathon - 07 OCT 2018,COL,M,,2:30:48,Manuel AGUDELO,97,Marathon
Chicago Marathon - 07 OCT 2018,ITA,M,,2:31:00,Thierry INI,98,Marathon
Chicago Marathon - 07 OCT 2018,GBR,M,,2:31:20,Matthew RICHARDS,99,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:31:52,Jeramey JORDAN,100,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:31:54,Joseph SKUSKI,101,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:31:55,Dustin SPRAGUE,102,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:32:00,Brent MARTIN,103,Marathon
Chicago Marathon - 07 OCT 2018,BRA,M,,2:32:02,Geraldo PEREIRA,104,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:32:18,John BINZAK,105,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:32:22,Abinazer AGHEGNEHU,106,Marathon
Chicago Marathon - 07 OCT 2018,AUS,M,,2:32:22,Grant SCHMIDLECHNER,107,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:32:37,Joseph DARDA,108,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:32:43,Chistopher KLUCZNIK,109,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:32:50,Jason HOWELL,110,Marathon
Chicago Marathon - 07 OCT 2018,CAN,M,,2:33:05,Nick CROKER,111,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:33:12,Jason RYF,112,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:33:32,William GRAHAM,113,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:33:38,Shawn FERGUSON,114,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:33:39,Phil OLSON,115,Marathon
Chicago Marathon - 07 OCT 2018,POR,M,,2:33:50,Mario CARREIRA,116,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:33:53,Gedion YITREF,117,Marathon
Chicago Marathon - 07 OCT 2018,CAN,M,,2:34:09,Rob TIMMERMAN,118,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:34:10,Kevin HUWE,119,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:34:14,Nicholas LAWYER,120,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:34:16,Mitch BAUM,121,Marathon
Chicago Marathon - 07 OCT 2018,GBR,M,,2:34:21,Mark SMITH,122,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:34:23,Ryan GULDAN,123,Marathon
Chicago Marathon - 07 OCT 2018,ISR,M,,2:34:23,Gabriel KLIOT,124,Marathon
Chicago Marathon - 07 OCT 2018,FRA,M,,2:34:24,Olivier GRAUWIN,125,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:34:25,Tommy RIES,126,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:34:33,Dan NIELSEN,127,Marathon
Chicago Marathon - 07 OCT 2018,POL,M,,2:34:36,Maciej ŁUCYK,128,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:34:36,Chris MULLIN,129,Marathon
Chicago Marathon - 07 OCT 2018,IRL,M,,2:34:38,Nolan KILLIAN,130,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:34:42,Eric REYES,131,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:34:48,Peter HANSON,132,Marathon
Chicago Marathon - 07 OCT 2018,GER,M,,2:34:57,Daniel STAUBER,133,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:34:58,Jeffrey TISSUE,134,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:34:59,Nate ORNDORF,135,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,2:35:00,Erik REED,136,Marathon
Chicago Marathon - 07 OCT 2018,KEN,M,,DNF,Augustine Kiprono CHOGE,137,Marathon
Chicago Marathon - 07 OCT 2018,KEN,M,,DNF,Dickson CHUMBA,138,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,DNF,Scott FAUBLE,139,Marathon
Chicago Marathon - 07 OCT 2018,USA,M,,DNF,Scott SMITH,140,Marathon
Chicago Marathon - 07 OCT 2018,JPN,M,,DNF,Ryo KINAME,141,Marathon
Chicago Marathon - 07 OCT 2018,KEN,M,,DNF,Stephen SAMBU,142,Marathon
Chicago Marathon - 07 OCT 2018,KEN,M,,DNF,Titus EKIRU,143,Marathon
Chicago Marathon - 07 OCT 2018,KEN,M,,DNF,Alex KORIO,144,Marathon
