competition,country,gender,link,mark,name,position,sport
TCS London Marathon - 02 OCT 2022,ETH,F,,2:17:26,Yalemzerf YEHUALAW,1,Marathon
TCS London Marathon - 02 OCT 2022,KEN,F,,2:18:07,Joyciline JEPKOSGEI,2,Marathon
TCS London Marathon - 02 OCT 2022,ETH,F,,2:18:32,Megertu ALEMU,3,Marathon
TCS London Marathon - 02 OCT 2022,KEN,F,,2:18:43,Judith Jeptum KORIR,4,Marathon
TCS London Marathon - 02 OCT 2022,ROU,F,,2:19:27,Joan Chelimo MELLY,5,Marathon
TCS London Marathon - 02 OCT 2022,ETH,F,,2:19:30,Ashete BEKERE,6,Marathon
TCS London Marathon - 02 OCT 2022,KEN,F,,2:20:22,Mary Wacera NGUGI,7,Marathon
TCS London Marathon - 02 OCT 2022,ETH,F,,2:20:44,Sutume Asefa KEBEDE,8,Marathon
TCS London Marathon - 02 OCT 2022,JPN,F,,2:21:42,Ai HOSODA,9,Marathon
TCS London Marathon - 02 OCT 2022,GBR,F,,2:27:59,Rose HARVEY,10,Marathon
TCS London Marathon - 02 OCT 2022,USA,F,,2:37:56,Marci KLIMEK,11,Marathon
TCS London Marathon - 02 OCT 2022,GBR,F,,2:39:16,Stephanie TWELL,12,Marathon
TCS London Marathon - 02 OCT 2022,ETH,F,,DNF,Hiwot GEBREKIDAN,13,Marathon
TCS London Marathon - 02 OCT 2022,JPN,F,,DNF,Reia IWADE,14,Marathon
TCS London Marathon - 02 OCT 2022,ETH,F,,DNF,Gete ALEMAYEHU,15,Marathon
TCS London Marathon - 02 OCT 2022,KEN,F,,DNF,Beatrice Chepkemoi MUTAI,16,Marathon
TCS London Marathon - 02 OCT 2022,GBR,F,,DNF,Calli THACKERY,17,Marathon
