competition,country,gender,link,mark,name,position,sport
London Marathon - 22 APR 2018,KEN,F,,2:18:31,Vivian Jepkemoi CHERUIYOT,1,Marathon
London Marathon - 22 APR 2018,KEN,F,,2:20:13,Brigid KOSGEI,2,Marathon
London Marathon - 22 APR 2018,ETH,F,,2:21:40,Tadelech BEKELE,3,Marathon
London Marathon - 22 APR 2018,KEN,F,,2:24:10,Gladys CHERONO,4,Marathon
London Marathon - 22 APR 2018,KEN,F,,2:24:27,Mary Jepkosgei KEITANY,5,Marathon
London Marathon - 22 APR 2018,BRN,F,,2:26:03,Rose CHELIMO,6,Marathon
London Marathon - 22 APR 2018,ETH,F,,2:27:45,Mare DIBABA,7,Marathon
London Marathon - 22 APR 2018,GBR,F,,2:29:24,Lily PARTRIDGE,8,Marathon
London Marathon - 22 APR 2018,GBR,F,,2:32:09,Tracy BARLOW,9,Marathon
London Marathon - 22 APR 2018,USA,F,,2:32:28,Stephanie BRUCE,10,Marathon
London Marathon - 22 APR 2018,USA,F,,2:35:01,Becky WADE,11,Marathon
London Marathon - 22 APR 2018,GBR,F,,2:39:37,Rebecca MURRAY,12,Marathon
London Marathon - 22 APR 2018,USA,F,,2:40:04,Liz COSTELLO,13,Marathon
London Marathon - 22 APR 2018,ETH,F,,DNF,Tirunesh DIBABA,14,Marathon
London Marathon - 22 APR 2018,ETH,F,,DNF,Tigist TUFA,15,Marathon
