competition,country,gender,link,mark,name,position,sport
Virgin Money London Marathon - 28 APR 2019,BEL,F,,2:50:18,Sarah KIRILUK,62,Marathon
Virgin Money London Marathon - 28 APR 2019,CRC,F,,2:50:40,Diana BOGANTES,63,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:50:45,Jackie SKINNER,64,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:50:51,Jessie LUTWYCHE,65,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:50:55,Katie SYNGE-CURTIS,66,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:51:07,Victoria NEALON,67,Marathon
Virgin Money London Marathon - 28 APR 2019,USA,F,,2:51:44,Samantha POLOCK,68,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:51:53,Bethan Laura MALE,69,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:51:57,Stephanie MCCALL,70,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:52:09,Eve BUGLER,71,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:52:17,Sian Elizabeth EVANS,72,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:52:23,Chrissie WELLINGTON,73,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:52:41,Stacey WARD,74,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:52:50,Laura THOMAS,75,Marathon
Virgin Money London Marathon - 28 APR 2019,NOR,F,,2:53:14,Kathrine KVERNMO,76,Marathon
Virgin Money London Marathon - 28 APR 2019,POL,F,,2:53:58,Marta MIASKIEWICZ,77,Marathon
Virgin Money London Marathon - 28 APR 2019,IRL,F,,2:54:02,Emma DAVIS,78,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:54:04,Josie HINTON,79,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:54:07,Lyndsey EASTMAN,80,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:54:15,Mary MENON,81,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:54:39,Alice WHILEY,82,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:54:41,Andrea BANKS,83,Marathon
Virgin Money London Marathon - 28 APR 2019,NZL,F,,2:54:42,Lindsay BARWICK,84,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:55:06,Alison ROWATT,85,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:55:37,Charlene JACOBS-CONRADIE,86,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:55:44,Ali CAMPBELL,87,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:55:46,Roanna VICKERS,88,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:55:55,Rachel SWEATT,89,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:56:10,Anna LAWSON,90,Marathon
Virgin Money London Marathon - 28 APR 2019,USA,F,,2:56:13,Carolyn YANG,91,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:56:21,Caroline BROOKS,92,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:56:24,Edwina MCDOWALL,93,Marathon
Virgin Money London Marathon - 28 APR 2019,USA,F,,2:56:27,Catherine MEYER,94,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:56:35,Lara BROMILOW,95,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:56:37,Julia BIJL,96,Marathon
Virgin Money London Marathon - 28 APR 2019,JOR,F,,2:56:39,Tamara ARMOUSH,97,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:56:43,Catherine HARRIS,98,Marathon
Virgin Money London Marathon - 28 APR 2019,AUS,F,,2:56:44,Alice MCGUSHIN,99,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:56:49,Olivia SHANKS,100,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:56:56,Joanne SHALE,101,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:57:13,Jackie STRETTON,102,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:57:24,Victoria RATCLIFFE,103,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:57:33,Amy BOALCH,104,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:57:36,Kate RENNIE,105,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:57:38,Gill BLAND,106,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:57:39,Johanna SHARPLES,107,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:57:43,Natalie FARROW,108,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:57:54,Sarah KINGSTON,109,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:58:00,Alexandra COOK,110,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:58:05,Emma WOOKEY,111,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:58:08,Anna HOLLINGWORTH,112,Marathon
Virgin Money London Marathon - 28 APR 2019,MEX,F,,2:58:11,Paulina PLASENCIA,113,Marathon
Virgin Money London Marathon - 28 APR 2019,AUS,F,,2:58:20,Joanna BOURKE-MARTIGNONI,114,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:58:37,Rachael MULVEY,115,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:58:39,Kirsty FITZGIBBON,116,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:59:00,Nicole GREEN,117,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:59:01,Suzy WEST,118,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:59:04,Susannah GILL,119,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:59:11,Ellie MONKS,120,Marathon
Virgin Money London Marathon - 28 APR 2019,CAN,F,,2:59:14,Allison BLACKMORE,121,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:59:16,Claire HOWARD,122,Marathon
