competition,country,gender,link,mark,name,position,sport
Boston Marathon - 18 APR 2022,KEN,F,,2:21:01,Peres JEPCHIRCHIR,1,Marathon
Boston Marathon - 18 APR 2022,ETH,F,,2:21:05,Ababel YESHANEH,2,Marathon
Boston Marathon - 18 APR 2022,KEN,F,,2:21:32,Mary Wacera NGUGI,3,Marathon
Boston Marathon - 18 APR 2022,KEN,F,,2:21:40,Edna Ngeringwony KIPLAGAT,4,Marathon
Boston Marathon - 18 APR 2022,KEN,F,,2:22:13,Monicah WANJUHI,5,Marathon
Boston Marathon - 18 APR 2022,KEN,F,,2:23:47,Violah CHEPTOO,6,Marathon
Boston Marathon - 18 APR 2022,KEN,F,,2:24:43,Joyciline JEPKOSGEI,7,Marathon
Boston Marathon - 18 APR 2022,ETH,F,,2:25:23,Degitu AZIMERAW,8,Marathon
Boston Marathon - 18 APR 2022,GBR,F,,2:25:26,Charlotte PURDUE,9,Marathon
Boston Marathon - 18 APR 2022,USA,F,,2:25:57,Nell ROJAS,10,Marathon
Boston Marathon - 18 APR 2022,CAN,F,,2:27:58,Malindi ELMORE,11,Marathon
Boston Marathon - 18 APR 2022,USA,F,,2:28:02,Stephanie BRUCE,12,Marathon
Boston Marathon - 18 APR 2022,USA,F,,2:28:47,Desiree LINDEN,13,Marathon
Boston Marathon - 18 APR 2022,USA,F,,2:29:55,Dakotah LINDWURM,14,Marathon
Boston Marathon - 18 APR 2022,USA,F,,2:30:42,Bria WETSCH,15,Marathon
Boston Marathon - 18 APR 2022,USA,F,,2:31:34,Elaina TABB,16,Marathon
Boston Marathon - 18 APR 2022,USA,F,,2:31:53,Maegan KRIFCHIN,17,Marathon
Boston Marathon - 18 APR 2022,USA,F,,2:34:54,Kathy DERKS,18,Marathon
Boston Marathon - 18 APR 2022,CAN,F,,2:35:08,Natasha WODAK,19,Marathon
Boston Marathon - 18 APR 2022,COL,F,,2:35:17,Angie ORJUELA,20,Marathon
Boston Marathon - 18 APR 2022,USA,F,,2:36:27,Sara VAUGHN,21,Marathon
Boston Marathon - 18 APR 2022,USA,F,,2:37:23,Aisling CUFFE,22,Marathon
Boston Marathon - 18 APR 2022,USA,F,,2:38:15,Annmarie TUXBURY,23,Marathon
Boston Marathon - 18 APR 2022,CAN,F,,2:38:26,Kate VAUGHAN,24,Marathon
Boston Marathon - 18 APR 2022,USA,F,,2:38:38,Kayla LAMPE,25,Marathon
Boston Marathon - 18 APR 2022,USA,F,,2:39:59,Ashlee POWERS,26,Marathon
Boston Marathon - 18 APR 2022,USA,F,,2:40:09,Caitlin PHILLIPS,27,Marathon
