competition,country,gender,link,mark,name,position,sport
Boston Marathon - 16 APR 2018,USA,F,,2:39:54,Desiree LINDEN,1,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:44:04,Sarah SELLERS,2,Marathon
Boston Marathon - 16 APR 2018,CAN,F,,2:44:20,Krista DUCHENE,3,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:44:29,Rachel HYLAND,4,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:45:52,Nicole DIMECURIO,5,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:46:31,Shalane FLANAGAN,6,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:46:47,Kimi REED,7,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:46:52,Jessica CHICHESTER,8,Marathon
Boston Marathon - 16 APR 2018,KEN,F,,2:47:14,Edna Ngeringwony KIPLAGAT,9,Marathon
Boston Marathon - 16 APR 2018,JPN,F,,2:48:29,Hiroko YOSHITOMI,10,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:48:31,Joanna THOMPSON,11,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:48:57,Dorothy MCMAHAN,12,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:50:11,Margaret DIACONT,13,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:50:12,Veronica JACKSON,14,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:50:28,Molly HUDDLE,15,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:51:32,Rebecca SNELSON,16,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:52:42,Andrea ALT,17,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:53:03,Serena BURLA,18,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:53:03,Naomi FULTON,19,Marathon
Boston Marathon - 16 APR 2018,AUS,F,,2:53:19,Joanna BOURKE-MARTIGNONI,20,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:53:23,Lauren REASONER,21,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:53:41,Caroline AUSTIN,22,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:53:42,Kathleen O'NEIL,23,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:54:00,Kelly CALWAY,24,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:54:02,Tracy GUERRETTE,25,Marathon
Boston Marathon - 16 APR 2018,GBR,F,,2:54:06,Rose PENFOLD,26,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:54:10,Morgan VAN GORDER,27,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:54:24,Kate MIGNOSA,28,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:54:31,Heidi CALDWELL,29,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:54:41,Courtney THOMPSON,30,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:54:43,Siobhan O'CONNOR,31,Marathon
Boston Marathon - 16 APR 2018,HUN,F,,2:54:51,Nóra SZABÓ,32,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:55:01,Melissa PENWELL,33,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:55:06,Amanda LOPICCOLO,34,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:55:38,Carly GILL,35,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:55:57,Keri MCENTEE,36,Marathon
Boston Marathon - 16 APR 2018,CZE,F,,2:56:02,Regina PROCHÁZKOVÁ,37,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:56:05,Audrey BESNARD-VIRGILIO,38,Marathon
Boston Marathon - 16 APR 2018,AUS,F,,2:56:14,Bree MCARDLE,39,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:56:18,Isabella CARUSO,40,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:56:28,Karen BERTASSO,41,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:56:28,Hannah WOODCOCK,42,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:56:28,Elena KIDD,43,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:56:37,Rachel DAVIS,44,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:56:39,Brianna DEMING,45,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:56:44,Keira D'AMATO,46,Marathon
Boston Marathon - 16 APR 2018,CAN,F,,2:56:45,Alexandra HYNES,47,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:56:51,Jennifer BERRY,48,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:57:18,Meta HALEY,49,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:57:20,Kayla BROWN,50,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:57:24,Dani COOK,51,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:57:26,Krysten TUCKER,52,Marathon
Boston Marathon - 16 APR 2018,DEN,F,,2:57:29,Jess DRASKAU PETERSSON,53,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:57:32,Chelsea OSWALD,54,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:57:44,Katherine CHUTE,55,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:57:46,Monica PRELLE,56,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:58:08,Erin TAYLOR,57,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:58:16,Gabrielle RUSSO,58,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:58:37,Allison KONDERWICH,59,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:58:37,Ashley JENSEN,60,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:58:42,Carley GLASSER,61,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:58:43,Tiana ABDULMASSIH,62,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:58:48,Johanna BUTLER,63,Marathon
Boston Marathon - 16 APR 2018,USA,F,,2:58:50,Brenda HODGE,64,Marathon
