competition,country,gender,link,mark,name,position,sport
Boston Marathon - 15 APR 2019,KEN,M,,2:07:57,Lawrence CHERONO,1,Marathon
Boston Marathon - 15 APR 2019,ETH,M,,2:07:59,Lelisa DESISA,2,Marathon
Boston Marathon - 15 APR 2019,KEN,M,,2:08:07,Kenneth Kiprop KIPKEMOI,3,Marathon
Boston Marathon - 15 APR 2019,KEN,M,,2:08:54,Felix Kipchirchir KANDIE,4,Marathon
Boston Marathon - 15 APR 2019,KEN,M,,2:08:55,Geoffrey KIRUI,5,Marathon
Boston Marathon - 15 APR 2019,KEN,M,,2:08:57,Philemon RONO,6,Marathon
Boston Marathon - 15 APR 2019,USA,M,,2:09:09,Scott FAUBLE,7,Marathon
Boston Marathon - 15 APR 2019,USA,M,,2:09:25,Jared WARD,8,Marathon
Boston Marathon - 15 APR 2019,KEN,M,,2:09:25,Festus TALAM,9,Marathon
Boston Marathon - 15 APR 2019,KEN,M,,2:09:53,Benson KIPRUTO,10,Marathon
Boston Marathon - 15 APR 2019,USA,M,,2:11:51,Elkanah KIBET,11,Marathon
Boston Marathon - 15 APR 2019,JPN,M,,2:11:53,Hiroto INOUE,12,Marathon
Boston Marathon - 15 APR 2019,USA,M,,2:12:40,Augustus MAIYO,13,Marathon
Boston Marathon - 15 APR 2019,ERI,M,,2:13:05,Daniel MESFUN,14,Marathon
Boston Marathon - 15 APR 2019,USA,M,,2:13:11,Shadrack KIPTOO BIWOTT,15,Marathon
Boston Marathon - 15 APR 2019,MAR,M,,2:13:46,Mohamed Reda EL AARABY,16,Marathon
Boston Marathon - 15 APR 2019,JPN,M,,2:15:29,Yuki KAWAUCHI,17,Marathon
Boston Marathon - 15 APR 2019,JPN,M,,2:15:58,Hayato SONODA,18,Marathon
Boston Marathon - 15 APR 2019,USA,M,,2:16:19,Dathan RITZENHEIN,19,Marathon
Boston Marathon - 15 APR 2019,USA,M,,2:16:46,Brendan GREGG,20,Marathon
Boston Marathon - 15 APR 2019,USA,M,,2:16:58,Matt MCDONALD,21,Marathon
Boston Marathon - 15 APR 2019,USA,M,,2:17:06,Enoch NADLER,22,Marathon
Boston Marathon - 15 APR 2019,GBR,M,,2:17:37,Scott OVERALL,23,Marathon
Boston Marathon - 15 APR 2019,USA,M,,2:18:01,Ben PAYNE,24,Marathon
Boston Marathon - 15 APR 2019,USA,M,,2:18:42,Stephen VANGAMPLEARE,25,Marathon
Boston Marathon - 15 APR 2019,USA,M,,2:18:56,Abdi ABDIRAHMAN,26,Marathon
Boston Marathon - 15 APR 2019,JPN,M,,2:19:31,Hiroki KAI,27,Marathon
Boston Marathon - 15 APR 2019,USA,M,,2:20:23,Riley COOK,28,Marathon
Boston Marathon - 15 APR 2019,KEN,M,,2:20:51,Christopher KIPYEGO,29,Marathon
