competition,country,gender,link,mark,name,position,sport
Boston Marathon - 11 OCT 2021,KEN,M,,2:09:51,Benson KIPRUTO,1,Marathon
Boston Marathon - 11 OCT 2021,ETH,M,,2:10:37,Hayle LEMI,2,Marathon
Boston Marathon - 11 OCT 2021,ETH,M,,2:10:38,Jemal Yimer MEKONNEN,3,Marathon
Boston Marathon - 11 OCT 2021,ETH,M,,2:10:47,Tsedat Abeje AYANA,4,Marathon
Boston Marathon - 11 OCT 2021,KEN,M,,2:11:11,Leonard BARSOTON,5,Marathon
Boston Marathon - 11 OCT 2021,ETH,M,,2:11:16,Bayelign TESHAGER,6,Marathon
Boston Marathon - 11 OCT 2021,USA,M,,2:11:26,Colin BENNIE,7,Marathon
Boston Marathon - 11 OCT 2021,ETH,M,,2:11:38,Dejene DEBELA,8,Marathon
Boston Marathon - 11 OCT 2021,KEN,M,,2:11:40,Wilson Kwambai CHEBET,9,Marathon
Boston Marathon - 11 OCT 2021,USA,M,,2:11:44,CJ ALBERTSON,10,Marathon
Boston Marathon - 11 OCT 2021,KEN,M,,2:11:48,Felix Kipchirchir KANDIE,11,Marathon
Boston Marathon - 11 OCT 2021,NZL,M,,2:11:56,Jake ROBERTSON,12,Marathon
Boston Marathon - 11 OCT 2021,KEN,M,,2:12:00,Geoffrey KIRUI,13,Marathon
Boston Marathon - 11 OCT 2021,ETH,M,,2:12:11,Asefa MENGSTU,14,Marathon
Boston Marathon - 11 OCT 2021,ETH,M,,2:12:37,Kelkile GEZAHEGN,15,Marathon
Boston Marathon - 11 OCT 2021,USA,M,,2:13:47,Scott FAUBLE,16,Marathon
Boston Marathon - 11 OCT 2021,USA,M,,2:14:29,Scott SMITH,17,Marathon
Boston Marathon - 11 OCT 2021,USA,M,,2:14:47,Harvey NELSON,18,Marathon
Boston Marathon - 11 OCT 2021,KEN,M,,2:15:03,Filex Kipchirchir KIPROTICH,19,Marathon
Boston Marathon - 11 OCT 2021,USA,M,,2:15:47,Matt MCDONALD,20,Marathon
Boston Marathon - 11 OCT 2021,USA,M,,2:15:51,Paul HOGAN,21,Marathon
Boston Marathon - 11 OCT 2021,USA,M,,2:16:27,Augustus MAIYO,22,Marathon
Boston Marathon - 11 OCT 2021,USA,M,,2:19:23,Abdi ABDIRAHMAN,23,Marathon
Boston Marathon - 11 OCT 2021,CAN,M,,2:21:01,Thomas TOTH,24,Marathon
Boston Marathon - 11 OCT 2021,ZIM,M,,2:21:04,Pardon NDHLOVU,25,Marathon
Boston Marathon - 11 OCT 2021,USA,M,,2:21:21,Parker STINSON,26,Marathon
Boston Marathon - 11 OCT 2021,USA,M,,2:21:35,Brian HARVEY,27,Marathon
Boston Marathon - 11 OCT 2021,CAN,M,,2:21:44,Dylan WYKES,28,Marathon
Boston Marathon - 11 OCT 2021,IND,M,,2:22:00,Nitendra Singh RAWAT,29,Marathon
Boston Marathon - 11 OCT 2021,USA,M,,2:22:35,Alex TAYLOR,30,Marathon
Boston Marathon - 11 OCT 2021,IRL,M,,2:22:57,Stephen SCULLION,31,Marathon
Boston Marathon - 11 OCT 2021,USA,M,,2:23:29,Jonas HAMPTON,32,Marathon
Boston Marathon - 11 OCT 2021,CAN,M,,2:23:34,Rory LINKLETTER,33,Marathon
Boston Marathon - 11 OCT 2021,USA,M,,2:25:36,Chip OHARA,34,Marathon
Boston Marathon - 11 OCT 2021,USA,M,,2:27:45,Blue BENADUM,35,Marathon
Boston Marathon - 11 OCT 2021,GUA,M,,2:27:56,Luis Carlos RIVERO,36,Marathon
Boston Marathon - 11 OCT 2021,USA,M,,2:29:17,Jarrett LEBLANC,37,Marathon
