competition,country,gender,link,mark,name,position,sport
Boston Marathon - 18 APR 2022,KEN,M,,2:06:51,Evans CHEBET,1,Marathon
Boston Marathon - 18 APR 2022,KEN,M,,2:07:21,Lawrence CHERONO,2,Marathon
Boston Marathon - 18 APR 2022,KEN,M,,2:07:27,Benson KIPRUTO,3,Marathon
Boston Marathon - 18 APR 2022,TAN,M,,2:07:53,Gabriel Gerald GEAY,4,Marathon
Boston Marathon - 18 APR 2022,KEN,M,,2:08:47,Eric Kiprono KIPTANUI,5,Marathon
Boston Marathon - 18 APR 2022,KEN,M,,2:08:50,Albert KORIR,6,Marathon
Boston Marathon - 18 APR 2022,USA,M,,2:08:52,Scott FAUBLE,7,Marathon
Boston Marathon - 18 APR 2022,ETH,M,,2:08:58,Jemal Yimer MEKONNEN,8,Marathon
Boston Marathon - 18 APR 2022,USA,M,,2:09:07,Elkanah KIBET,9,Marathon
Boston Marathon - 18 APR 2022,ETH,M,,2:09:16,Kinde ATANAW,10,Marathon
Boston Marathon - 18 APR 2022,ETH,M,,2:09:43,Hayle LEMI,11,Marathon
Boston Marathon - 18 APR 2022,KEN,M,,2:09:44,Bethwel YEGON,12,Marathon
Boston Marathon - 18 APR 2022,USA,M,,2:10:23,CJ ALBERTSON,13,Marathon
Boston Marathon - 18 APR 2022,USA,M,,2:10:35,Matt MCDONALD,14,Marathon
Boston Marathon - 18 APR 2022,CAN,M,,2:10:52,Trevor HOFBAUER,15,Marathon
Boston Marathon - 18 APR 2022,USA,M,,2:10:54,Reed FISCHER,16,Marathon
Boston Marathon - 18 APR 2022,USA,M,,2:11:48,Mick IACOFANO,17,Marathon
Boston Marathon - 18 APR 2022,KEN,M,,2:11:49,Geoffrey KAMWOROR,18,Marathon
Boston Marathon - 18 APR 2022,USA,M,,2:12:08,Colin BENNIE,19,Marathon
Boston Marathon - 18 APR 2022,JPN,M,,2:12:55,Yuki KAWAUCHI,20,Marathon
Boston Marathon - 18 APR 2022,USA,M,,2:13:46,Mike SAYENKO,21,Marathon
Boston Marathon - 18 APR 2022,USA,M,,2:14:10,Jerrell MOCK,22,Marathon
Boston Marathon - 18 APR 2022,USA,M,,2:14:40,Jonas HAMPTON,23,Marathon
Boston Marathon - 18 APR 2022,USA,M,,2:14:48,Ian BUTLER,24,Marathon
Boston Marathon - 18 APR 2022,USA,M,,2:15:08,Paul HOGAN,25,Marathon
