competition,country,gender,link,mark,name,position,sport
Boston Marathon - 15 APR 2019,USA,F,,2:40:15,Mia BEHM,1,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:44:35,Meghan ROTH,2,Marathon
Boston Marathon - 15 APR 2019,CAN,F,,2:45:09,Anne JOHNSTON,3,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:45:41,Elizabeth WASSERMAN,4,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:46:01,Keri MCENTEE,5,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:46:08,Meghan CURRAN,6,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:46:46,Erica MARRARI,7,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:47:26,Meg BROCKETT,8,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:47:47,Alison SUKOLSKY,9,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:49:03,Meriah EARLE,10,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:49:29,Lindsay CARRICK,11,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:50:02,Caitlin FAHEY,12,Marathon
Boston Marathon - 15 APR 2019,GBR,F,,2:50:28,Fiona BRIAN,13,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:50:36,Sarah HALLAS,14,Marathon
Boston Marathon - 15 APR 2019,GBR,F,,2:50:52,Rebecca GENTRY,15,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:51:04,Emily WALIGURSKI,16,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:51:22,Haley JOHNSON,17,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:51:32,Megan JASWELL,18,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:51:37,Chandler CARREON,19,Marathon
Boston Marathon - 15 APR 2019,CAN,F,,2:51:46,Ailsa MACDONALD,20,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:52:05,Jamie HERSHFANG,21,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:52:19,Gracie GRIFFITH,22,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:53:11,Beth BLENDELL,23,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:53:11,Lenth O'CONNOR,24,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:53:18,Kirsten ALLAN,25,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:53:27,Jaclyn SCHUERHOLZ,26,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:53:38,Kayla STRONG,27,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:53:47,Violetta YAZLOVSKAYA,28,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:54:11,Juliet BOTTORFF,29,Marathon
Boston Marathon - 15 APR 2019,CHI,F,,2:54:20,Catalina LANGLOIS,30,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:54:34,Maddie JENKINS,31,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:54:52,Ashley LIVINGOOD,32,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:54:56,Caitie MEYER,33,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:54:59,Julie REMBOLD,34,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:55:01,Rebekah BATTAGLIA,35,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:55:10,Michaela SPANNAUS,36,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:55:31,Amy CRAIN,37,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:55:44,Grace BOWEN,38,Marathon
Boston Marathon - 15 APR 2019,PER,F,,2:55:49,Paola Estefanía KUNG VELÁSQUEZ,39,Marathon
Boston Marathon - 15 APR 2019,SWE,F,,2:55:57,Sara TRANÉ,40,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:55:57,Rachael LENZ,41,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:56:17,Molly CULVER,42,Marathon
Boston Marathon - 15 APR 2019,CAN,F,,2:56:18,Jane WEBER,43,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:56:22,Danika SIMONSON,44,Marathon
Boston Marathon - 15 APR 2019,SVK,F,,2:56:22,Katka SMOLAROVA,45,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:56:29,Neringa KAULINAITE,46,Marathon
Boston Marathon - 15 APR 2019,COL,F,,2:56:36,Ana VILLEGAS,47,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:56:42,Locky TRACHSEL,48,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:56:50,Megan LUCKNER,49,Marathon
Boston Marathon - 15 APR 2019,GBR,F,,2:56:53,Sara WILLHOIT,50,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:57:06,Tania CANTERBURY,51,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:57:19,Jessica QUINN,52,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:57:30,Abigail CLIFFORD,53,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:57:35,Emmi AGUILLARD,54,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:57:43,Alice GRANT,55,Marathon
Boston Marathon - 15 APR 2019,MEX,F,,2:57:45,Tania ESTRADA,56,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:57:47,Julie DONAGAN,57,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:57:52,Emma ASTRIKE-DAVIS,58,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:57:55,Emily FAYETTE,59,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:57:56,Julie WOODRUFF,60,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:58:02,Cristina LOWRY,61,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:58:07,Annie MONJAR,62,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:58:18,Shari EBERHARD,63,Marathon
Boston Marathon - 15 APR 2019,USA,F,,2:58:31,Maeve MCCARTIN,64,Marathon
