competition,country,gender,link,mark,name,position,sport
Boston Marathon - 17 APR 2023,GBR,M,,2:24:47,Ben FELTON,65,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:24:56,Phil HARRIS,66,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:25:19,Max HAISS,67,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:25:20,Jack RAGER,68,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:25:39,Brett HAFFNER,69,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:25:48,Simon RICCI,70,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:25:49,Andrew KIMPEL,71,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:26:00,Castronuovo VINNY,72,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:26:03,Dylan HERNANDEZ,73,Marathon
Boston Marathon - 17 APR 2023,SWE,M,,2:26:03,Mustafa MOHAMED,74,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:26:06,Timothy PURCELL,75,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:26:07,Chip OHARA,76,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:26:16,David WALTER,77,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:26:19,George DEGEN,78,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:26:25,Quinlan MOLL,79,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:26:41,Landon WOOLLARD,80,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:26:46,Tyler MUSE,81,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:26:47,Max RANDAL,82,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:26:49,Harley THOMPSON,83,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:26:49,Zachary HOOVER,84,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:26:53,David CISEWSKI,85,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:26:58,Chris ZUERNER,86,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:27:00,Nicholas YANEK,87,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:27:28,Robert GOMEZ,88,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:27:33,Kevin POOL,89,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:27:41,Kurt CONVEY,90,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:27:45,Ryan GEHMAN,91,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:27:46,Luke KEOGH,92,Marathon
Boston Marathon - 17 APR 2023,NED,M,,2:27:47,Bram OSTERHOUT,93,Marathon
Boston Marathon - 17 APR 2023,IRL,M,,2:27:50,John KINSELLA,94,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:28:01,Ross MACANDREW,95,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:28:05,Ben BRUCE,96,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:28:08,Matthew STUMP,97,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:28:11,Ridley HOLMES,98,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:28:15,Reid KOVACS,99,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:28:17,John GREEN,100,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:28:26,Liam COLLINS,101,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:28:29,Patrick CARON,102,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:28:29,Michael BRADY,103,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:28:31,Cosmo BROSSY,104,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:28:31,Peter BROMKA,105,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:28:38,Alex TURNER,106,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:28:39,Robert PETERSON,107,Marathon
Boston Marathon - 17 APR 2023,CAN,M,,2:28:40,Steve LAWRENCE,108,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:28:45,Michael HORGAN,109,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:28:46,Matthew HILLARD,110,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:28:50,Michael CAREY,111,Marathon
Boston Marathon - 17 APR 2023,CAN,M,,2:28:58,Dennis MBELENZI,112,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:29:12,Jadyn ASAY,113,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:29:19,Bryce DESCAVISH,114,Marathon
Boston Marathon - 17 APR 2023,FRA,M,,2:29:20,Pierrick MIALLE,115,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:29:28,Nick MUSUMECI,116,Marathon
Boston Marathon - 17 APR 2023,SWE,M,,2:29:28,Niklas AHLUND,117,Marathon
Boston Marathon - 17 APR 2023,CAN,M,,2:29:29,David SAVARD-GAGNON,118,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:29:30,Matt LUMBAR,119,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:29:33,Raul ARCOS,120,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:29:35,Sean MCDONALD,121,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:29:36,Robert GIULIANI,122,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:29:38,Neil DAVIS,123,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:29:40,Jonathan HULZEBOS,124,Marathon
Boston Marathon - 17 APR 2023,IRL,M,,2:29:48,Michael CLOHISEY,125,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:29:49,Mark SCHENBERGER,126,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:29:51,Alexander PREDHOME,127,Marathon
Boston Marathon - 17 APR 2023,ESP,M,,2:29:54,Simon RIO,128,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:29:59,Kevin MONOGUE,129,Marathon
Boston Marathon - 17 APR 2023,TUR,M,,2:30:00,Ayaz İREM,130,Marathon
Boston Marathon - 17 APR 2023,BRA,M,,2:30:02,Miguel MORONE,131,Marathon
Boston Marathon - 17 APR 2023,GUA,M,,2:30:07,Luis Carlos RIVERO,132,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:30:13,Andrew BERNDT,133,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:30:16,Noah DUSSEAU,134,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:30:20,Joseph DARDA,135,Marathon
Boston Marathon - 17 APR 2023,MEX,M,,2:30:21,Ruben CHAVEZ,136,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:30:25,Fan ZHOU,137,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:30:27,Tyler COOPER,138,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:30:27,Jacob PLOCHER,139,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:30:27,Jerry GREENLAW,140,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:30:28,Phil HEBDA,141,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:30:29,James WENZEL,142,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:30:36,Sam HARDY,143,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:30:41,William NAVARRE,144,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:30:42,Nick KIRKPATRICK,145,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:30:45,Lucas MOWERY,146,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:30:46,Jan GUTERMANN,147,Marathon
Boston Marathon - 17 APR 2023,CAN,M,,2:30:47,Blaine PENNY,148,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:30:47,Ty GILL,149,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:30:48,Jason HOWELL,150,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:30:49,Josh STONE,151,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:30:52,Daniel JOYCE,152,Marathon
Boston Marathon - 17 APR 2023,CAN,M,,2:30:53,Keenan VINEY,153,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:30:54,Derek ALCORN,154,Marathon
Boston Marathon - 17 APR 2023,AUS,M,,2:30:58,Lachlan OAKES,155,Marathon
Boston Marathon - 17 APR 2023,GER,M,,2:31:00,Tim-Niklas SCHWIPPEL,156,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:31:01,Joseph PENDLETON,157,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:31:02,Parker WEEKS,158,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:31:05,Richard BURMAN,159,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:31:08,Jacob RUTZ,160,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:31:17,Matthew PETROCELLI,161,Marathon
Boston Marathon - 17 APR 2023,CAN,M,,2:31:18,Craig MCMILLAN,162,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:31:18,Sumner JONES,163,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:31:19,Marty MCCORMICK,164,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:31:30,Aaqib SYED,165,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:31:32,Bill MOORE,166,Marathon
Boston Marathon - 17 APR 2023,CAN,M,,2:31:34,Thibault MOUCHART,167,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:31:35,Nicolas FERRETTI,168,Marathon
Boston Marathon - 17 APR 2023,ALG,M,,2:31:35,"(None,)",169,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:31:36,Ruben SOLORZA,170,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:31:39,Micah POLANSKY,171,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:31:41,Michael HORN,172,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:31:46,Michael SCARLETT,173,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:31:47,Erik ALATALO,174,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:31:48,Joseph PACE,175,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:31:48,Carlos VILLAGOMEZ,176,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:31:48,David CAI,177,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:31:49,Xavier SALVADOR,178,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:31:52,Jin-Sae RO,179,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:31:58,Alex AMARO,180,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:31:59,Andrew FATHMAN,181,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:31:59,Jeff MANNING,182,Marathon
Boston Marathon - 17 APR 2023,GER,M,,2:32:01,Julien JEANDREE,183,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:32:02,Patrick BRUCE,184,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:32:03,Ryuji MANO,185,Marathon
Boston Marathon - 17 APR 2023,CAN,M,,2:32:04,Ben FOX,186,Marathon
Boston Marathon - 17 APR 2023,JPN,M,,2:32:06,Makoto WATANABE,187,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:32:07,Bushey SCOTT,188,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:32:09,Matthew REISENAUER,189,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:32:10,Josh EVANS,190,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:32:11,Brock TAUTE,191,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:32:11,Eric MENDOZA,192,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:32:12,Jeremy PROVENCE,193,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:32:13,Joseph DIFABIO,194,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:32:13,Dylan SYKES,195,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:32:17,Bernardo HARVEY,196,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:32:17,Vasilis KARIOLIS,197,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:32:19,Kyle PAPE,198,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:32:20,Brock EVES,199,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:32:22,Andrew TUTTLE,200,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:32:24,Patrick GLEASON,201,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:32:27,Benjamin MACDONALD,202,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:32:28,Kent SMITH,203,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:32:28,David SCHWARTZ,204,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:32:34,Brian HORNECK,205,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:32:34,Scott KULM,206,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:32:35,Paul GENNARO,207,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:32:39,Hunter MACHUS,208,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:32:41,Michael SCHROEDER,209,Marathon
Boston Marathon - 17 APR 2023,GBR,M,,2:32:44,James MACDONALD,210,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:32:49,Jon HUNTER,211,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:32:50,Aliaksandr LEUCHANKA,212,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:00,Christopher LUCIANO,213,Marathon
Boston Marathon - 17 APR 2023,NED,M,,2:33:00,Wayne BLAS,214,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:01,Keaton NAFF,215,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:01,Alex WALDE,216,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:07,Adrian HAYWAS,217,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:08,Dylan JONES,218,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:08,Quinn TODZO,219,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:10,Matthew MORRIS,220,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:10,Hector RODRIGUEZ,221,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:14,Mikhail SHEMYAKIN,222,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:15,Dan MCGRATH,223,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:18,Aimon SCULLION,224,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:20,Watson HANSON,225,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:21,Jacob GREENEWAY,226,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:22,Justin BARTH,227,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:22,Robert ROSE,228,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:24,Nick ECCHER,229,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:26,Jonathan METCALFE,230,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:29,Leif ANDERSON,231,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:30,Sean O'LEARY,232,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:32,Guillermo PINEDA,233,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:32,Christopher FAWCETT,234,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:35,Jacob ALEXANDER,235,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:38,Valentino JULIEN,236,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:40,Joe SMITH,237,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:42,Vinnie CAROSELLI,238,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:42,Logan BROADBENT,239,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:43,Brandon DIMITRI,240,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:44,Esayas NIDA,241,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:45,James GARBIER,242,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:49,Brendan MCDONNELL,243,Marathon
Boston Marathon - 17 APR 2023,CAN,M,,2:33:50,Marvin FOUCHER,244,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:54,Rene MITCHELL-PITMAN,245,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:55,Sean MCNEIL,246,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:58,Connor TODD,247,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:59,Jorge BUENDIA,248,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:33:59,Juan PEREZ,249,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:00,Erik HINRICHSEN,250,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:00,Zachary STEELE,251,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:02,Brian HURLEY,252,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:08,George TOLTON,253,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:09,Jason FAMBROUGH,254,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:09,Chris HARTSHORN,255,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:11,Daniel PETERS,256,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:12,Daryn HUTCHINGS,257,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:13,Jonas ABRAHAM,258,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:16,Garrett BURGER,259,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:16,Reed TREVER,260,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:17,David EIK,261,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:20,Brad MISH,262,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:22,Leonardo SANABRIA,263,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:24,Gerasimos ANGELATOS,264,Marathon
Boston Marathon - 17 APR 2023,IRL,M,,2:34:27,Vivian FOLEY,265,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:29,Nicolas CROUZIER,266,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:29,Antony E. KELLER,267,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:30,Cristobal TORREALBA,268,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:31,Sricharan KADIMI,269,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:32,William SHAFFER,270,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:32,Rory BEYER,271,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:33,Xiao CHEN,272,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:37,Mario FRAIOLI,273,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:37,Scott DOWNARD,274,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:37,Brett GUEMMER,275,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:37,Matthew MATEJKA,276,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:38,Robert NORCROSS,277,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:38,Jonathan KOTTER,278,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:41,Max RUNNINGEN,279,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:45,Luke O'KEEFE,280,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:45,Juan OSORIO,281,Marathon
Boston Marathon - 17 APR 2023,GER,M,,2:34:47,Thomas POREBSKI,282,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:49,Jonathan SCHLOTH,283,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:50,Jacob SCHLINDWEIN,284,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:52,Brett MILDEN,285,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:54,Marty MITCHELL,286,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:34:55,Rex RADLOFF,287,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:35:02,Nathan DUMMITT,288,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:35:02,Brian BATLINER,289,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:35:05,Alex MCDONNELL,290,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:35:06,Tyler KASTORFF,291,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:35:09,Juan GONZALEZ,292,Marathon
Boston Marathon - 17 APR 2023,BRA,M,,2:35:09,Oseias FERRAZ,293,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:35:10,Mason ROUCHES,294,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:35:11,Elijah ORR,295,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:35:12,Steven SPRIESER,296,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:35:13,Christopher REISCHEL,297,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:35:14,Shaun DEVER,298,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:35:14,Jeremy JUDGE,299,Marathon
Boston Marathon - 17 APR 2023,USA,M,,2:35:15,Alex KRAMER,300,Marathon
Boston Marathon - 17 APR 2023,CAN,M,,2:35:16,Charles CASTONGUAY,301,Marathon
Boston Marathon - 17 APR 2023,GER,M,,2:35:18,Samalya SCHÄFER,302,Marathon
