competition,country,gender,link,mark,name,position,sport
	13th IAAF World Championships in Athletics,KEN,M,https://www.worldathletics.org/athletes/kenya/abel-kirui-14208543,2:07:38,Abel KIRUI,1,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,KEN,M,https://www.worldathletics.org/athletes/kenya/vincent-kipruto-14334387,2:10:06,Vincent KIPRUTO,2,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,ETH,M,https://www.worldathletics.org/athletes/ethiopia/feyisa-lilesa-14181555,2:10:32,Feyisa LILESA,3,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,KEN,M,https://www.worldathletics.org/athletes/kenya/david-barmasai-tumo-14443413,2:11:39,David Barmasai TUMO,4,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,KEN,M,https://www.worldathletics.org/athletes/kenya/eliud-kiptanui-14375019,2:11:50,Eliud KIPTANUI,5,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,JPN,M,https://www.worldathletics.org/athletes/japan/hiroyuki-horibata-14203151,2:11:52,Hiroyuki HORIBATA,6,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,ITA,M,https://www.worldathletics.org/athletes/italy/ruggero-pertile-14201133,2:11:57,Ruggero PERTILE,7,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,UGA,M,https://www.worldathletics.org/athletes/uganda/stephen-kiprotich-14229607,2:12:57,Stephen KIPROTICH,8,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,JPN,M,https://www.worldathletics.org/athletes/japan/kentaro-nakamoto-14204862,2:13:10,Kentaro NAKAMOTO,9,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,MAR,M,https://www.worldathletics.org/athletes/morocco/rachid-kisri-14212278,2:13:24,Rachid KISRI,10,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,ETH,M,https://www.worldathletics.org/athletes/ethiopia/eshetu-wendimu-14334119,2:13:37,Eshetu WENDIMU,11,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,ROU,M,https://www.worldathletics.org/athletes/romania/marius-ionescu-14219367,2:15:32,Marius IONESCU,12,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,CHN,M,https://www.worldathletics.org/athletes/pr-of-china/guojian-dong-14172732,2:15:45,Guojian DONG,13,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,GBR,M,https://www.worldathletics.org/athletes/great-britain-ni/dave-webb-14191181,2:15:48,David WEBB,14,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,ZIM,M,https://www.worldathletics.org/athletes/zimbabwe/cuthbert-nyasango-14256538,2:15:56,Cutbert NYASANGO,15,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,ERI,M,https://www.worldathletics.org/athletes/eritrea/beraki-beyene-zerea-14333943,2:16:03,Beraki BEYENE,16,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,JPN,M,https://www.worldathletics.org/athletes/japan/yuki-kawauchi-14203841,2:16:11,Yuki KAWAUCHI,17,"(['Marathon'],)"
