competition,country,gender,link,mark,name,position,sport
IAAF World Championships London 2017,KEN,M,https://www.worldathletics.org/athletes/kenya/geoffrey-kirui-14424831,2:08:27,Geoffrey KIRUI,1,"(['Marathon'],)"
IAAF World Championships London 2017,ETH,M,https://www.worldathletics.org/athletes/ethiopia/tamirat-tola-14589459,2:09:49,Tamirat TOLA,2,"(['Marathon'],)"
IAAF World Championships London 2017,TAN,M,https://www.worldathletics.org/athletes/tanzania/alphonce-felix-simbu-14487535,2:09:51,Alphonce Felix SIMBU,3,"(['Marathon'],)"
IAAF World Championships London 2017,GBR,M,https://www.worldathletics.org/athletes/great-britain-ni/callum-hawkins-14371841,2:10:17,Callum HAWKINS,4,"(['Marathon'],)"
IAAF World Championships London 2017,KEN,M,https://www.worldathletics.org/athletes/kenya/gideon-kipkemoi-kipketer-14413320,2:10:56,Gideon Kipkemoi KIPKETER,5,"(['Marathon'],)"
IAAF World Championships London 2017,ITA,M,https://www.worldathletics.org/athletes/italy/daniele-meucci-14200873,2:10:56,Daniele MEUCCI,6,"(['Marathon'],)"
IAAF World Championships London 2017,ERI,M,https://www.worldathletics.org/athletes/eritrea/yohanes-ghebregergis-14647870,2:12:07,Yohanes GHEBREGERGIS,7,"(['Marathon'],)"
IAAF World Championships London 2017,KEN,M,https://www.worldathletics.org/athletes/kenya/daniel-kinyua-14425759,2:12:16,Daniel KINYUA,8,"(['Marathon'],)"
IAAF World Championships London 2017,JPN,M,https://www.worldathletics.org/athletes/japan/yuki-kawauchi-14203841,2:12:19,Yuki KAWAUCHI,9,"(['Marathon'],)"
IAAF World Championships London 2017,JPN,M,https://www.worldathletics.org/athletes/japan/kentaro-nakamoto-14204862,2:12:41,Kentaro NAKAMOTO,10,"(['Marathon'],)"
IAAF World Championships London 2017,UGA,M,https://www.worldathletics.org/athletes/uganda/solomon-mutai-14432818,2:13:29,Solomon MUTAI,11,"(['Marathon'],)"
IAAF World Championships London 2017,TAN,M,https://www.worldathletics.org/athletes/tanzania/ezekiel-jafary-ngimba-14228393,2:14:05,Ezekiel Jafary NGIMBA,12,"(['Marathon'],)"
IAAF World Championships London 2017,DEN,M,https://www.worldathletics.org/athletes/denmark/adbi-hakin-ulad-14429412,2:14:22,Adbi Hakin ULAD,13,"(['Marathon'],)"
IAAF World Championships London 2017,TUR,M,https://www.worldathletics.org/athletes/turkey/kaan-kigen-özbilen-14208053,2:14:29,Kaan Kigen ÖZBILEN,14,"(['Marathon'],)"
IAAF World Championships London 2017,BRN,M,https://www.worldathletics.org/athletes/bahrain/shumi-dechasa-14378482,2:15:08,Shumi DECHASA,15,"(['Marathon'],)"
IAAF World Championships London 2017,USA,M,https://www.worldathletics.org/athletes/united-states/elkanah-kibet-14207993,2:15:14,Elkanah KIBET,16,"(['Marathon'],)"
IAAF World Championships London 2017,ESP,M,https://www.worldathletics.org/athletes/spain/javier-guerra-14166242,2:15:22,Javier GUERRA,17,"(['Marathon'],)"
IAAF World Championships London 2017,UKR,M,https://www.worldathletics.org/athletes/ukraine/igor-olefirenko-14384471,2:15:34,Igor OLEFIRENKO,18,"(['Marathon'],)"
IAAF World Championships London 2017,ETH,M,https://www.worldathletics.org/athletes/ethiopia/tsegaye-mekonnen-14535007,2:15:36,Tsegaye MEKONNEN,19,"(['Marathon'],)"
IAAF World Championships London 2017,URU,M,https://www.worldathletics.org/athletes/uruguay/ernesto-andrés-zamora-14566417,2:16:00,Ernesto Andrés ZAMORA,20,"(['Marathon'],)"
IAAF World Championships London 2017,RSA,M,https://www.worldathletics.org/athletes/south-africa/desmond-mokgobu-14362555,2:16:14,Desmond MOKGOBU,21,"(['Marathon'],)"
IAAF World Championships London 2017,IRL,M,https://www.worldathletics.org/athletes/ireland/michael-clohisey-14198792,2:16:21,Mick CLOHISSEY,22,"(['Marathon'],)"
IAAF World Championships London 2017,AUT,M,https://www.worldathletics.org/athletes/austria/valentin-pfeil-14329353,2:16:28,Valentin PFEIL,23,"(['Marathon'],)"
IAAF World Championships London 2017,LTU,M,https://www.worldathletics.org/athletes/lithuania/remigijus-kančys-14386757,2:16:34,Remigijus KANČYS,24,"(['Marathon'],)"
IAAF World Championships London 2017,PAR,M,https://www.worldathletics.org/athletes/paraguay/derlys-ayala-14216107,2:16:37,Derlys AYALA,25,"(['Marathon'],)"
IAAF World Championships London 2017,JPN,M,https://www.worldathletics.org/athletes/japan/hiroto-inoue-14493782,2:16:54,Hiroto INOUE,26,"(['Marathon'],)"
IAAF World Championships London 2017,UKR,M,https://www.worldathletics.org/athletes/ukraine/ihor-russ-14400474,2:17:01,Ihor RUSS,27,"(['Marathon'],)"
IAAF World Championships London 2017,IND,M,https://www.worldathletics.org/athletes/india/thonakal-gopi-14650011,2:17:13,Thonakal GOPI,28,"(['Marathon'],)"
IAAF World Championships London 2017,TUR,M,https://www.worldathletics.org/athletes/turkey/mert-girmalegesse-14181495,2:17:36,Mert  GIRMALEGESSE ,29,"(['Marathon'],)"
IAAF World Championships London 2017,MAR,M,https://www.worldathletics.org/athletes/morocco/mohamed-reda-el-aaraby-14420179,2:17:50,Mohamed Reda EL AARABY,30,"(['Marathon'],)"
IAAF World Championships London 2017,GBR,M,https://www.worldathletics.org/athletes/great-britain-ni/andrew-davies-14378902,2:17:59,Andrew DAVIES,31,"(['Marathon'],)"
IAAF World Championships London 2017,SWE,M,https://www.worldathletics.org/athletes/sweden/mikael-ekvall-14329830,2:18:12,Mikael EKVALL,32,"(['Marathon'],)"
