competition,country,gender,link,mark,name,position,sport
	13th IAAF World Championships in Athletics,JPN,F,https://www.worldathletics.org/athletes/japan/yoshimi-ozaki-14287672,2:32:31,Yoshimi OZAKI,17,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,JPN,F,https://www.worldathletics.org/athletes/japan/azusa-nojiri-14287478,2:33:42,Azusa NOJIRI,18,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,BRN,F,https://www.worldathletics.org/athletes/bahrain/lishan-dula-14413299,2:33:47,Lishan DULA,19,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,UKR,F,https://www.worldathletics.org/athletes/ukraine/olena-burkovska-14303489,2:34:21,Olena BURKOVSKA,20,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,JPN,F,https://www.worldathletics.org/athletes/japan/mai-ito-14286564,2:35:16,Mai ITO,21,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,RUS,F,https://www.worldathletics.org/athletes/russia/margarita-plaksina-14298927,2:35:39,Margarita PLAKSINA,22,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,GBR,F,https://www.worldathletics.org/athletes/great-britain-ni/susan-partridge-14276025,2:35:57,Susan PARTRIDGE,23,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,LTU,F,https://www.worldathletics.org/athletes/lithuania/diana-lobacevskė-14290306,2:36:05,Diana MACIUSONYTE,24,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,CHN,F,https://www.worldathletics.org/athletes/pr-of-china/xueqin-wang-14265022,2:36:10,Xueqin WANG,25,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,CRO,F,https://www.worldathletics.org/athletes/croatia/lisa-christina-nemec-14322227,2:36:41,Lisa Christina NEMEC,26,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,KOR,F,https://www.worldathletics.org/athletes/korea/sung-eun-kim-14289756,2:37:05,Seongeun KIM,27,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,KEN,F,https://www.worldathletics.org/athletes/kenya/caroline-rotich-14289424,2:37:07,Caroline ROTICH,28,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,USA,F,https://www.worldathletics.org/athletes/united-states/kathy-newberry-14317858,2:37:28,Kathy NEWBERRY,29,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,RSA,F,https://www.worldathletics.org/athletes/south-africa/rené-kalmer-14296453,2:38:16,René KALMER,30,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,USA,F,https://www.worldathletics.org/athletes/united-states/alissa-mckaig-14316612,2:38:23,Alisa MCKAIG,31,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,UKR,F,https://www.worldathletics.org/athletes/ukraine/tetyana-holovchenko-14303631,2:39:25,Tetyana HOLOVCHENKO,32,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,KOR,F,https://www.worldathletics.org/athletes/korea/suk-jeong-lee-14511798,2:40:23,Sook-Jung LEE,33,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,KOR,F,https://www.worldathletics.org/athletes/korea/yun-hee-chung-14289636,2:42:28,Yunhee CHUNG,34,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,RSA,F,https://www.worldathletics.org/athletes/south-africa/annerien-van-schalkwyk-14297062,2:43:59,Annerien VAN SCHALKWYK,35,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,USA,F,https://www.worldathletics.org/athletes/united-states/colleen-de-reuck-14308773,2:44:35,Colleen DE REUCK,36,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,MGL,F,https://www.worldathletics.org/athletes/mongolia/otgonbayar-luvsanlkhundeg-14291305,2:45:58,Otgonbayar LUVSANLUNDEG,37,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,USA,F,https://www.worldathletics.org/athletes/united-states/zoila-gomez-14311126,2:46:44,Zoila GÓMEZ,38,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,PER,F,https://www.worldathletics.org/athletes/peru/judith-toribio-lavado-14384028,2:47:21,Judith TORIBIO,39,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,GBR,F,https://www.worldathletics.org/athletes/great-britain-ni/alyson-dixon-14274898,2:50:51,Alyson DIXON,40,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,KOR,F,https://www.worldathletics.org/athletes/korea/jung-sook-park-14289863,3:03:35,Jun-Sook PARK,41,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,KOR,F,https://www.worldathletics.org/athletes/korea/bo-ra-choi-14376747,3:10:06,Bo-ra CHOI,42,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,LES,F,https://www.worldathletics.org/athletes/lesotho/moleboheng-mafata-14290141,3:28:30,Moleboheng MAFATA,43,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,ARU,F,https://www.worldathletics.org/athletes/aruba/shariska-winterdal-14485549,3:49:49,Shariska WINTERDAL,44,"(['Marathon'],)"
	13th IAAF World Championships in Athletics,TUR,F,https://www.worldathletics.org/athletes/turkey/bahar-doğan-14303236,DQ,Bahar DOGAN,"(None,)","(['Marathon'],)"
	13th IAAF World Championships in Athletics,UKR,F,https://www.worldathletics.org/athletes/ukraine/tetyana-gamera-14303581,DQ,Tetiana SHMYRKO,"(None,)","(['Marathon'],)"
	13th IAAF World Championships in Athletics,ETH,F,https://www.worldathletics.org/athletes/ethiopia/dire-tune-14259927,DQ,Dire TUNE,"(None,)","(['Marathon'],)"
	13th IAAF World Championships in Athletics,UKR,F,https://www.worldathletics.org/athletes/ukraine/kateryna-stetsenko-14304238,DQ,Kateryna STETSENKO,"(None,)","(['Marathon'],)"
	13th IAAF World Championships in Athletics,ESP,F,https://www.worldathletics.org/athletes/spain/alessandra-aguilar-14262157,DNF,Alessandra AGUILAR,"(None,)","(['Marathon'],)"
	13th IAAF World Championships in Athletics,BIH,F,https://www.worldathletics.org/athletes/bosniaherzegovina/lucia-mwihaki-kimani-14270036,DNF,Lucia Mwihaki KIMANI,"(None,)","(['Marathon'],)"
	13th IAAF World Championships in Athletics,ETH,F,https://www.worldathletics.org/athletes/ethiopia/asselefech-medessa-mergia-14259925,DNF,Aselefech MERGIA,"(None,)","(['Marathon'],)"
	13th IAAF World Championships in Athletics,PER,F,https://www.worldathletics.org/athletes/peru/jemena-misayauri-14328914,DNF,Jemena MISAYAURI,"(None,)","(['Marathon'],)"
	13th IAAF World Championships in Athletics,RWA,F,https://www.worldathletics.org/athletes/rwanda/epiphanie-nyirabarame-14299956,DNF,Epiphanie NYIRABARAME,"(None,)","(['Marathon'],)"
	13th IAAF World Championships in Athletics,UKR,F,https://www.worldathletics.org/athletes/ukraine/yuliya-ruban-14304101,DNF,Yuliya RUBAN,"(None,)","(['Marathon'],)"
	13th IAAF World Championships in Athletics,RSA,F,https://www.worldathletics.org/athletes/south-africa/tanith-maxwell-14296611,DNS,Tanith MAXWELL,"(None,)","(['Marathon'],)"
