competition,country,gender,link,mark,name,position,sport
Tokyo Marathon - 01 MAR 2020,ISR,F,,2:17:45,Lonah Chemtai SALPETER,1,Marathon
Tokyo Marathon - 01 MAR 2020,ETH,F,,2:18:35,Birhane DIBABA,2,Marathon
Tokyo Marathon - 01 MAR 2020,ETH,F,,2:20:30,Sutume Asefa KEBEDE,3,Marathon
Tokyo Marathon - 01 MAR 2020,KEN,F,,2:21:42,Selly Chepyego KAPTICH,4,Marathon
Tokyo Marathon - 01 MAR 2020,ETH,F,,2:21:56,Tigist GIRMA,5,Marathon
Tokyo Marathon - 01 MAR 2020,ETH,F,,2:22:58,Azmera GEBRU,6,Marathon
Tokyo Marathon - 01 MAR 2020,ETH,F,,2:25:22,Senbere TEFERI,7,Marathon
Tokyo Marathon - 01 MAR 2020,BRN,F,,2:27:34,Shitaye ESHETE,8,Marathon
Tokyo Marathon - 01 MAR 2020,ETH,F,,2:27:42,Shure DEMISE,9,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:30:31,Haruka YAMAGUCHI,10,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:31:20,Shiho KANESHIGE,11,Marathon
Tokyo Marathon - 01 MAR 2020,NED,F,,2:33:34,Andrea DEELTSTRA,12,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:40:29,Yuki MIZUSEDA,13,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:41:47,Mai FUJISAWA,14,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:42:06,Yuri NORIMATSU,15,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:42:09,Tomomi NAKAJIMA,16,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:42:35,Eri SUZUKI,17,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:42:59,Chiaki MORIKAWA,18,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:43:27,Mitsuko INO,19,Marathon
Tokyo Marathon - 01 MAR 2020,GBR,F,,2:43:40,Alyson DIXON,20,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:43:44,Mizuha OTARU,21,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:44:02,Natsuko GOTO,22,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:45:41,Hitomi KONDO,23,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:46:29,Yuko MABUCHI,24,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:47:16,Mitsuko HIROSE,25,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:47:31,Miki MORITA,26,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:48:06,Miho NAKATA,27,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:48:28,Yuri KANO,28,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:48:49,Megumi KAWAGUCHI,29,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:49:38,Yuki MAEHATA,30,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:49:43,Yuko KUSUNOSE,31,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:51:08,Rika YONETANI,32,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:51:12,Seika IWAMURA,33,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:51:17,Sayaka YASUKAWA,34,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:51:28,Ai OGOH,35,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:52:10,Risa SHINOZAKI,36,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:52:35,Ryo TSUNEKAWA,37,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:52:52,Nao ISAKA,38,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:53:37,Kyoko MATUMOTO,39,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:53:49,Mika NAKAMURA,40,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:54:30,Keiko HIRAGA,41,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:55:59,Rina AOKI,42,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:56:02,Yuka KOYANAGI,43,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,2:58:29,Mio TAKINAMI,44,Marathon
Tokyo Marathon - 01 MAR 2020,ETH,F,,DNF,Marta MEGRA,45,Marathon
Tokyo Marathon - 01 MAR 2020,KEN,F,,DNF,Valary JEMELI,46,Marathon
Tokyo Marathon - 01 MAR 2020,ETH,F,,DNF,Ruti AGA,47,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,F,,DNF,Kaori YOSHIDA,48,Marathon
