competition,country,gender,link,mark,name,position,sport
Tokyo Marathon - 05 MAR 2023,GBR,F,,2:52:19,Ania GABB,63,Marathon
Tokyo Marathon - 05 MAR 2023,PHI,F,,2:52:19,Cristine HALLASGO,64,Marathon
Tokyo Marathon - 05 MAR 2023,USA,F,,2:52:20,Sarah KRUGER,65,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:52:33,Mio TAKINAMI,66,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:52:33,Hisayo KAKINUMA,67,Marathon
Tokyo Marathon - 05 MAR 2023,USA,F,,2:53:09,Anna COSTELLO,68,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:53:17,Honami HIGUCHI,69,Marathon
Tokyo Marathon - 05 MAR 2023,USA,F,,2:53:26,Ally SPIROFF,70,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:53:37,Noriko AWAMURA,71,Marathon
Tokyo Marathon - 05 MAR 2023,GBR,F,,2:53:39,Victoria SIMON-SHORE,72,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:53:44,Mayumi YOSHIKAWA,73,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:54:00,Hodaka SHIMIZU,74,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:54:04,Ayana YAMAZAKI,75,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:54:06,Fukaya MIHO,76,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:54:13,Shoko HIRAGA,77,Marathon
Tokyo Marathon - 05 MAR 2023,USA,F,,2:54:39,Allie CAMINITI,78,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:54:42,Kazuki UEHARA,79,Marathon
Tokyo Marathon - 05 MAR 2023,USA,F,,2:54:52,Kara DUDLEY,80,Marathon
Tokyo Marathon - 05 MAR 2023,NED,F,,2:55:04,Kalleigh VAN DEN HEMEL,81,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:55:17,Ryoko TANABE,82,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:55:51,Kanako MIYANO,83,Marathon
Tokyo Marathon - 05 MAR 2023,CAN,F,,2:55:56,Jenny BULK,84,Marathon
Tokyo Marathon - 05 MAR 2023,TPE,F,,2:56:00,Feng-Ting SU,85,Marathon
Tokyo Marathon - 05 MAR 2023,TPE,F,,2:56:02,Hsiao YEN,86,Marathon
Tokyo Marathon - 05 MAR 2023,NZL,F,,2:56:53,Lindsay BARWICK,87,Marathon
Tokyo Marathon - 05 MAR 2023,HKG,F,,2:56:56,Mei Yan WONG,88,Marathon
Tokyo Marathon - 05 MAR 2023,USA,F,,2:56:58,Shannon KOHLITZ,89,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:57:02,Eri KATO,90,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:57:04,Naoko TSUCHIYA,91,Marathon
Tokyo Marathon - 05 MAR 2023,HKG,F,,2:57:05,Wing Yin WONG,92,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:57:09,Miyuki NINOMIYA,93,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:57:10,Hiromi MASUDA,94,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:57:11,Junko TOKUMOTO,95,Marathon
Tokyo Marathon - 05 MAR 2023,USA,F,,2:57:13,Anne THEISEN,96,Marathon
Tokyo Marathon - 05 MAR 2023,USA,F,,2:57:19,Heidi BOCK,97,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:57:27,Noriko UCHIDA,98,Marathon
Tokyo Marathon - 05 MAR 2023,HKG,F,,2:57:31,Xiaoqing SUN,99,Marathon
Tokyo Marathon - 05 MAR 2023,CAN,F,,2:57:41,Nini WU,100,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:57:52,Miwa FUMIMURA,101,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:57:57,Yurika KITAYA,102,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:58:02,MAKIKO YUKI,103,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:58:05,Yuka KOYANAGI,104,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:58:12,Eri IWAKI,105,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:58:21,Aki KAWASHIMA,106,Marathon
Tokyo Marathon - 05 MAR 2023,GBR,F,,2:58:23,Johanna SHARPLES,107,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:58:28,Yuka HAGIWARA,108,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:58:38,Sanae YABUTANI,109,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:58:41,Mikiko MIZUTANI,110,Marathon
Tokyo Marathon - 05 MAR 2023,USA,F,,2:58:43,Carolyn YANG,111,Marathon
Tokyo Marathon - 05 MAR 2023,USA,F,,2:58:44,Abby SAMUELSON,112,Marathon
Tokyo Marathon - 05 MAR 2023,CAN,F,,2:58:46,Allison BLACKMORE,113,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:58:53,Rina AOKI,114,Marathon
Tokyo Marathon - 05 MAR 2023,GBR,F,,2:58:59,Catriona PROBERT,115,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:59:01,Keiko SHIMIZU,116,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:59:06,Megumi KAWAGUCHI,117,Marathon
Tokyo Marathon - 05 MAR 2023,USA,F,,2:59:10,Maddison SAALINGER,118,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:59:18,Chizu MORIZAKI,119,Marathon
Tokyo Marathon - 05 MAR 2023,HKG,F,,2:59:22,Ka TAM,120,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,2:59:27,NINOMIYA YAKO,121,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,3:00:24,Yoko UEDA,122,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,3:00:43,HAMASAKI YURI,123,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,3:00:47,Seki YUKA,124,Marathon
Tokyo Marathon - 05 MAR 2023,CHN,F,,3:00:56,WU MEIYINGZI,125,Marathon
Tokyo Marathon - 05 MAR 2023,CHN,F,,3:01:01,Yuping MA,126,Marathon
Tokyo Marathon - 05 MAR 2023,MEX,F,,3:01:08,Ana Cecilia MEJIA,127,Marathon
Tokyo Marathon - 05 MAR 2023,BRA,F,,3:01:46,Valeria SUZUKI,128,Marathon
Tokyo Marathon - 05 MAR 2023,VIE,F,,3:01:55,Nguyen LINH CHI,129,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,3:01:57,Keiko TSURUYA,130,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,3:01:58,Azusa OHARA,131,Marathon
Tokyo Marathon - 05 MAR 2023,HKG,F,,3:02:27,Ka Lee FUNG,132,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,3:02:36,Wakana FUKUSHIMA,133,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,3:02:40,Satoe KODAMA,134,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,3:02:40,Mari KATO,135,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,3:02:43,Yoko MORISHITA,136,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,3:02:48,Natsuko KAKU,137,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,3:02:56,Etsuko ARAYAMA,138,Marathon
Tokyo Marathon - 05 MAR 2023,HKG,F,,3:03:00,Wing NING,139,Marathon
Tokyo Marathon - 05 MAR 2023,ESP,F,,3:03:05,Maria Jesus VAZQUEZ,140,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,3:03:06,Kanehara KAYOKO,141,Marathon
Tokyo Marathon - 05 MAR 2023,CAN,F,,3:03:06,Marianne PELCHAT,142,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,3:03:12,Moriuchi CHIZURU,143,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,3:03:22,Ikue KUROSAWA,144,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,3:03:29,Natsumi SAKAMOTO,145,Marathon
Tokyo Marathon - 05 MAR 2023,AUS,F,,3:03:30,Laura PEILL,146,Marathon
Tokyo Marathon - 05 MAR 2023,MAS,F,,3:03:33,Amelia NOOR MUSA,147,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,3:03:36,Yuki OGAWA,148,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,3:03:36,Mayuko TSUJI,149,Marathon
Tokyo Marathon - 05 MAR 2023,USA,F,,3:03:46,Aisha QAMAR,150,Marathon
Tokyo Marathon - 05 MAR 2023,HKG,F,,3:03:49,Tak Yuk YIU,151,Marathon
Tokyo Marathon - 05 MAR 2023,GBR,F,,3:04:04,Wendy WEBBER,152,Marathon
Tokyo Marathon - 05 MAR 2023,USA,F,,3:04:05,Diane RINFRET,153,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,3:04:05,Norie FURUYA,154,Marathon
Tokyo Marathon - 05 MAR 2023,USA,F,,3:04:06,Julianne DICKERSON,155,Marathon
Tokyo Marathon - 05 MAR 2023,USA,F,,3:04:07,Sophia CHANG,156,Marathon
Tokyo Marathon - 05 MAR 2023,USA,F,,3:04:08,Xi WANG,157,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,3:04:10,Minako TOYODA,158,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,3:04:18,Mariko YUGETA,159,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,3:04:23,MURAYAMA KAORI,160,Marathon
Tokyo Marathon - 05 MAR 2023,MEX,F,,3:04:29,Claudia Escalera HERNANDEZ,161,Marathon
Tokyo Marathon - 05 MAR 2023,USA,F,,3:04:38,Galina NIKOLAYEVNA,162,Marathon
Tokyo Marathon - 05 MAR 2023,USA,F,,3:04:39,Margaret ELIZABETH,163,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,3:04:42,Akiko MIYAJIMA,164,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,F,,3:04:49,Tago SHINOBU,165,Marathon
Tokyo Marathon - 05 MAR 2023,KEN,F,,DNF,Vicoty CHEPNGENO,166,Marathon
Tokyo Marathon - 05 MAR 2023,KEN,F,,DNF,Beatrice Jepchirchir CHESEREK,167,Marathon
Tokyo Marathon - 05 MAR 2023,KEN,F,,DNF,Antonina KWAMBAI,168,Marathon
Tokyo Marathon - 05 MAR 2023,ETH,F,,DNF,Tigist ABAYECHEW,169,Marathon
