competition,country,gender,link,mark,name,position,sport
Tokyo Marathon - 03 MAR 2019,ETH,F,,2:20:40,Ruti AGA,1,Marathon
Tokyo Marathon - 03 MAR 2019,ETH,F,,2:21:01,Helen BEKELE,2,Marathon
Tokyo Marathon - 03 MAR 2019,ETH,F,,2:21:05,Shure DEMISE,3,Marathon
Tokyo Marathon - 03 MAR 2019,KEN,F,,2:21:50,Florence KIPLAGAT,4,Marathon
Tokyo Marathon - 03 MAR 2019,ETH,F,,2:23:43,Bedatu HIRPA,5,Marathon
Tokyo Marathon - 03 MAR 2019,ETH,F,,2:24:02,Ababel YESHANEH,6,Marathon
Tokyo Marathon - 03 MAR 2019,JPN,F,,2:24:33,Mao ICHIYAMA,7,Marathon
Tokyo Marathon - 03 MAR 2019,KEN,F,,2:26:24,Joan Chelimo MELLY,8,Marathon
Tokyo Marathon - 03 MAR 2019,BRN,F,,2:30:35,Rose CHELIMO,9,Marathon
Tokyo Marathon - 03 MAR 2019,KEN,F,,2:31:19,Ruth CHEBITOK,10,Marathon
Tokyo Marathon - 03 MAR 2019,ETH,F,,2:31:40,Yebrgual MELESE,11,Marathon
Tokyo Marathon - 03 MAR 2019,JPN,F,,2:31:42,Honami MAEDA,12,Marathon
Tokyo Marathon - 03 MAR 2019,JPN,F,,2:32:30,Hiroko HORIKAWA,13,Marathon
Tokyo Marathon - 03 MAR 2019,JPN,F,,2:33:04,Mao KIYOTA,14,Marathon
Tokyo Marathon - 03 MAR 2019,JPN,F,,2:33:41,Haruka YAMAGUCHI,15,Marathon
Tokyo Marathon - 03 MAR 2019,BRN,F,,2:35:04,Mimi BELETE,16,Marathon
Tokyo Marathon - 03 MAR 2019,TPE,F,,2:36:14,Chun-Yu TSAO,17,Marathon
Tokyo Marathon - 03 MAR 2019,JPN,F,,2:36:16,Yoshiko SAKAMOTO,18,Marathon
Tokyo Marathon - 03 MAR 2019,JPN,F,,2:36:37,Shiho KANESHIGE,19,Marathon
Tokyo Marathon - 03 MAR 2019,JPN,F,,2:38:23,Keiko NOGAMI,20,Marathon
