competition,country,gender,link,mark,name,position,sport
Tokyo Marathon - 05 MAR 2023,ETH,M,,2:05:22,Chalu DESO,1,Marathon
Tokyo Marathon - 05 MAR 2023,ETH,M,,2:05:22,Mohamed ESA,2,Marathon
Tokyo Marathon - 05 MAR 2023,ETH,M,,2:05:25,Tsegaye GETACHEW,3,Marathon
Tokyo Marathon - 05 MAR 2023,KEN,M,,2:05:32,Titus KIPRUTO,4,Marathon
Tokyo Marathon - 05 MAR 2023,CAN,M,,2:05:36,Cameron LEVINS,5,Marathon
Tokyo Marathon - 05 MAR 2023,ETH,M,,2:05:38,Deme Tadu ABATE,6,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:05:51,Ichitaka YAMASHITA,7,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:05:59,Kenya SONOTA,8,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:06:13,Suguru OSAKO,9,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:07:09,Hiroto INOUE,10,Marathon
Tokyo Marathon - 05 MAR 2023,UGA,M,,2:07:16,Stephen KISSA,11,Marathon
Tokyo Marathon - 05 MAR 2023,KEN,M,,2:07:23,Vincent Kibor RAIMOI,12,Marathon
Tokyo Marathon - 05 MAR 2023,KEN,M,,2:07:36,Brimin KIPKORIR,13,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:08:10,Kyohei HOSOYA,14,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:08:12,Naoki KOYAMA,15,Marathon
Tokyo Marathon - 05 MAR 2023,KEN,M,,2:08:13,Dominic NYAIRO,16,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:09:21,Kohei FUTAOKA,17,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:09:32,Hidekazu HIJIKATA,18,Marathon
Tokyo Marathon - 05 MAR 2023,KEN,M,,2:09:34,Bernard KIMANI,19,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:09:58,Koki TAKADA,20,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:10:10,Shun YUZAWA,21,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:10:15,Jun NOBUTO,22,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:10:22,Daisuke HOSOMORI,23,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:10:23,Masashi NONAKA,24,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:10:34,Junnosuke MATSUO,25,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:10:45,Kenta UCHIDA,26,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:10:50,Yuki MATSUMURA,27,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:11:01,Akira TOMIYASU,28,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:11:04,Mizuki HIGASHI,29,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:11:13,Takuya FUJIKAWA,30,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:11:16,Kei KATANISHI,31,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:11:24,Hiromasa KUMAHASHI,32,Marathon
Tokyo Marathon - 05 MAR 2023,GER,M,,2:11:30,Johannes MOTSCHMANN,33,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:12:06,Taira KATO,34,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:12:09,Yuya YOSHIDA,35,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:12:10,Shogo NAKAMURA,36,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:12:23,Jo FUKUDA,37,Marathon
Tokyo Marathon - 05 MAR 2023,KEN,M,,2:12:40,Paul ONYIEGO,38,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:12:58,Tatsuya OIKE,39,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:13:04,Yudai OKAMOTO,40,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:13:23,Keita SHITARA,41,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:13:27,Chihiro MIYAWAKI,42,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:13:32,Hiroto FUJIMAGARI,43,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:13:59,Kensuke HORIO,44,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:14:59,Yoshiyuki HARA,45,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:15:08,Yuya YAMASHITA,46,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:15:11,Takeshi OKADA,47,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:15:27,Kiyoshi KOGA,48,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:15:41,Shota SAITO,49,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:16:01,Keita SEGUCHI,50,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:16:06,Taiyo AKIYAMA,51,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:16:13,Yuji SHIBUKAWA,52,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:16:25,Chikara YAMANO,53,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:16:50,Yudai SHIMAZU,54,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:16:54,Ryoichi MATSUO,55,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:16:55,Ryo KUCHIMACHI,56,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:17:15,Takuya SAITO,57,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:17:19,Junichi USHIYAMA,58,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:17:25,Yuki FUJII,59,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:17:46,Shun SUGIMOTO,60,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:17:52,Haruka KAWAMURA,61,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:17:58,Yuya ASAGA,62,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:18:02,Kinya HASHIRA,63,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:18:09,Takumi KATO,64,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:18:26,Hiroki YAMADA,65,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:18:37,Tatsunori HAMASAKI,66,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:18:39,Atsumi ASHIWA,67,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:18:48,Hiroto KANAMORI,68,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:18:49,Koji TAKAHASHI,69,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:19:04,Ken NAKAYAMA,70,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:19:10,Yusuke SHIBUYA,71,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:19:14,Shinya SAITO,72,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:19:21,Yudai FUKUDA,73,Marathon
Tokyo Marathon - 05 MAR 2023,BEL,M,,2:19:41,Filip VERCRUYSSE,74,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:19:43,Ryosuke OKANO,75,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:20:05,Hayate SATO,76,Marathon
Tokyo Marathon - 05 MAR 2023,KEN,M,,2:20:11,Benjamin NGANDU,77,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:20:14,Hajime SAKAI,78,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:20:20,Yuki MORITA,79,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:20:31,Satoru SUZUKI,80,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:20:48,Taku HARATA,81,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:21:07,Shinji YOSHIMOTO,82,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:21:35,Takuma SHIMIZU,83,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:21:37,Chikashi IKEDA,84,Marathon
Tokyo Marathon - 05 MAR 2023,BEL,M,,2:21:38,Francois CLAIS,85,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:21:41,Hiroto ARAHATA,86,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:21:43,Yusuke KODAMA,87,Marathon
Tokyo Marathon - 05 MAR 2023,JPN,M,,2:22:20,Shoma HOSOYA,88,Marathon
