competition,country,gender,link,mark,name,position,sport
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:16:06,Kansuke MORIHASHI,63,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:16:10,Takuya SAITO,64,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:16:21,Sohei MORIKAWA,65,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:16:41,Takanobu ANDO,66,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:16:46,Masanori SAKAI,67,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:17:00,Daisuke MOMOZAWA,68,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:17:14,Tadashi SUZUKI,69,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:17:18,Yoshiki NAKAMURA,70,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:17:34,Shunsuke HISAMOTO,71,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:17:58,Yoshiki KAWAUCHI,72,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:18:03,Kinya HASHIRA,73,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:18:13,Yasutaka MONDE,74,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:18:15,Tatsunori HAMASAKI,75,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:18:18,Ryosuke OKANO,76,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:18:23,Takeshi OKADA,77,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:18:28,Junichi USHIYAMA,78,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:18:29,Hayato SONODA,79,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:18:31,Takeru ISHIHARA,80,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:18:37,Koji HAYASAKA,81,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:18:56,Toru SOMIYA,82,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:19:05,Meguru HASHIDATE,83,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:19:13,Masato TAKAHASHI,84,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:19:46,Yoshiki KOIZUMI,85,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:19:59,Yu ICHITSUKA,86,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:20:09,Takaki MORI,87,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:20:14,Yuji SHIBUKAWA,88,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:20:30,Sho MATSUMOTO,89,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:20:33,Jumpei YAMAGUCHI,90,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:20:44,Hiroki YAMAGISHI,91,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:20:55,Yusei ITO,92,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:21:19,Shun KIMURA,93,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:21:59,Takeru IKKA,94,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:23:09,Tomohiro KAIJO,95,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:23:09,Taiyo AKIYAMA,96,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:23:49,Takemaru YAMASAKI,97,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:23:58,Tatsuya MARUYAMA,98,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:24:08,Hiroaki SANO,99,Marathon
Tokyo Marathon - 01 MAR 2020,ETH,M,,2:24:34,Yonas KINDE,100,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:25:55,Shota YAMAZAKI,101,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:26:49,Junki ONISHI,102,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:29:46,Taiki TANIZAWA,103,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:30:06,Kentaro TERADA,104,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,2:30:21,Takahiro YOSHINO,105,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,DNF,Takahiro NAKAMURA,106,Marathon
Tokyo Marathon - 01 MAR 2020,KEN,M,,DNF,Solomon Kirwa YEGO,107,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,DNF,Shun SUGIMOTO,108,Marathon
Tokyo Marathon - 01 MAR 2020,KEN,M,,DNF,William WANJIKU,109,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,DNF,Takumi KIYOTANI,110,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,DNF,Tetsuya YOROIZAKA,111,Marathon
Tokyo Marathon - 01 MAR 2020,ETH,M,,DNF,Hayle LEMI,112,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,DNF,Kenta MURAYAMA,113,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,DNF,Yuki SATO,114,Marathon
Tokyo Marathon - 01 MAR 2020,KEN,M,,DNF,Titus EKIRU,115,Marathon
Tokyo Marathon - 01 MAR 2020,KEN,M,,DNF,Dickson CHUMBA,116,Marathon
Tokyo Marathon - 01 MAR 2020,KEN,M,,DNF,Reuben KERIO,117,Marathon
Tokyo Marathon - 01 MAR 2020,KEN,M,,DNF,Alexander Mutiso MUNYAO,118,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,DNF,Yuta TAKAHASHI,119,Marathon
Tokyo Marathon - 01 MAR 2020,JPN,M,,DNF,Yuki TORIKAI,120,Marathon
