competition,country,gender,link,mark,name,position,sport
Berlin Marathon - 16 SEP 2018,KEN,M,,2:01:39,Eliud KIPCHOGE,1,Marathon
Berlin Marathon - 16 SEP 2018,KEN,M,,2:06:23,Amos KIPRUTO,2,Marathon
Berlin Marathon - 16 SEP 2018,KEN,M,,2:06:48,Wilson Kipsang KIPROTICH,3,Marathon
Berlin Marathon - 16 SEP 2018,JPN,M,,2:08:16,Shogo NAKAMURA,4,Marathon
Berlin Marathon - 16 SEP 2018,ERI,M,,2:08:46,Zersenay TADESE,5,Marathon
Berlin Marathon - 16 SEP 2018,JPN,M,,2:09:18,Yuki SATO,6,Marathon
Berlin Marathon - 16 SEP 2018,ERI,M,,2:09:56,Okubay TSEGAY,7,Marathon
Berlin Marathon - 16 SEP 2018,JPN,M,,2:11:07,Daisuke UEKADO,8,Marathon
Berlin Marathon - 16 SEP 2018,PER,M,,2:12:57,Wily CANCHANYA,9,Marathon
Berlin Marathon - 16 SEP 2018,NED,M,,2:13:09,Bart VAN NUNEN,10,Marathon
Berlin Marathon - 16 SEP 2018,BRA,M,,2:13:43,Wellington BEZERRA DA SILVA,11,Marathon
Berlin Marathon - 16 SEP 2018,BRA,M,,2:14:57,Vagner DA SILVA NORONHA,12,Marathon
Berlin Marathon - 16 SEP 2018,USA,M,,2:15:00,Fernando CABADA,13,Marathon
Berlin Marathon - 16 SEP 2018,BEL,M,,2:15:04,Nick VAN PEBORGH,14,Marathon
Berlin Marathon - 16 SEP 2018,BEL,M,,2:15:19,Thomas DE BOCK,15,Marathon
Berlin Marathon - 16 SEP 2018,JPN,M,,2:15:37,Kenta MURAYAMA,16,Marathon
Berlin Marathon - 16 SEP 2018,USA,M,,2:16:26,Brendan MARTIN,17,Marathon
Berlin Marathon - 16 SEP 2018,NZL,M,,2:16:28,Malcolm HICKS,18,Marathon
Berlin Marathon - 16 SEP 2018,AUS,M,,2:16:39,Julian SPENCE,19,Marathon
Berlin Marathon - 16 SEP 2018,GBR,M,,2:17:29,Paul MARTELLETTI,20,Marathon
Berlin Marathon - 16 SEP 2018,VEN,M,,2:17:48,Luis Alberto ORTA,21,Marathon
Berlin Marathon - 16 SEP 2018,IRL,M,,2:19:06,Gary O'HANLON,22,Marathon
Berlin Marathon - 16 SEP 2018,BEL,M,,2:19:14,Gerd DEVOS,23,Marathon
Berlin Marathon - 16 SEP 2018,ISR,M,,2:19:45,Weve BRIHUN,24,Marathon
Berlin Marathon - 16 SEP 2018,AUS,M,,2:19:53,Brady THRELFALL,25,Marathon
Berlin Marathon - 16 SEP 2018,GER,M,,2:19:54,Valentin HARWARDT,26,Marathon
Berlin Marathon - 16 SEP 2018,PUR,M,,2:20:27,Antonio CARDONA,27,Marathon
Berlin Marathon - 16 SEP 2018,USA,M,,2:20:56,Jeff SEELAUS,28,Marathon
Berlin Marathon - 16 SEP 2018,CPV,M,,2:21:01,Ruben SANÇA,29,Marathon
Berlin Marathon - 16 SEP 2018,GBR,M,,2:21:14,Jonathan POOLE,30,Marathon
Berlin Marathon - 16 SEP 2018,ROU,M,,2:21:59,Ilie Alexandru CORNESCHI,31,Marathon
Berlin Marathon - 16 SEP 2018,GER,M,,2:22:18,Steffen ULICZKA,32,Marathon
Berlin Marathon - 16 SEP 2018,POL,M,,2:22:31,Jakub SZYMANKIEWICZ,33,Marathon
Berlin Marathon - 16 SEP 2018,AUS,M,,2:22:45,Dane VERWEY,34,Marathon
Berlin Marathon - 16 SEP 2018,BRA,M,,2:23:00,Raphael MAGALHAES,35,Marathon
Berlin Marathon - 16 SEP 2018,GBR,M,,2:23:09,Jon THEWLIS,36,Marathon
Berlin Marathon - 16 SEP 2018,EGY,M,,2:23:11,Belal AHMED,37,Marathon
Berlin Marathon - 16 SEP 2018,GBR,M,,2:23:24,Ben JOHNSON,38,Marathon
Berlin Marathon - 16 SEP 2018,NOR,M,,2:23:36,Björn Ivar NILSEN,39,Marathon
Berlin Marathon - 16 SEP 2018,ITA,M,,2:23:37,Luca PARISI,40,Marathon
Berlin Marathon - 16 SEP 2018,JOR,M,,2:23:57,Moath ALKHAWALDEH,41,Marathon
Berlin Marathon - 16 SEP 2018,USA,M,,2:24:03,Matt HENSLEY,42,Marathon
Berlin Marathon - 16 SEP 2018,PUR,M,,2:24:08,Luis RIVERA,43,Marathon
Berlin Marathon - 16 SEP 2018,ITA,M,,2:24:14,Alessio TERRASI,44,Marathon
Berlin Marathon - 16 SEP 2018,BRA,M,,2:24:20,Luis Felipe BARBOZA,45,Marathon
Berlin Marathon - 16 SEP 2018,NOR,M,,2:24:21,Kristian ULRIKSEN,46,Marathon
Berlin Marathon - 16 SEP 2018,HKG,M,,2:24:43,Chi Kin TSUI,47,Marathon
Berlin Marathon - 16 SEP 2018,FRA,M,,2:24:48,Nicolas DALMASSO,48,Marathon
Berlin Marathon - 16 SEP 2018,SGP,M,,2:25:05,Rui Yong SOH,49,Marathon
Berlin Marathon - 16 SEP 2018,USA,M,,2:25:16,David PERRY,50,Marathon
Berlin Marathon - 16 SEP 2018,USA,M,,2:25:27,Carson TRUESDELL,51,Marathon
Berlin Marathon - 16 SEP 2018,IRL,M,,2:25:28,Robert MURPHY,52,Marathon
Berlin Marathon - 16 SEP 2018,AUS,M,,2:25:30,Douglas HAMERLOK,53,Marathon
Berlin Marathon - 16 SEP 2018,GBR,M,,2:25:41,Paul MOLYNEUX,54,Marathon
Berlin Marathon - 16 SEP 2018,USA,M,,2:25:45,Nick ROCHE,55,Marathon
Berlin Marathon - 16 SEP 2018,GER,M,,2:26:03,Tobias GRÖBL,56,Marathon
Berlin Marathon - 16 SEP 2018,FRA,M,,2:26:16,Fabrice DESRUES,57,Marathon
Berlin Marathon - 16 SEP 2018,CRC,M,,2:26:19,Hibert Alfredo MORA,58,Marathon
Berlin Marathon - 16 SEP 2018,IRL,M,,2:26:19,Thomas FITZPATRICK,59,Marathon
Berlin Marathon - 16 SEP 2018,USA,M,,2:26:21,Anthony TOMSICH,60,Marathon
Berlin Marathon - 16 SEP 2018,GER,M,,2:26:23,Reinardus VAN WEL,61,Marathon
Berlin Marathon - 16 SEP 2018,MAS,M,,2:26:27,Mohamad MUHAIZAR,62,Marathon
Berlin Marathon - 16 SEP 2018,ITA,M,,2:26:52,Lorenzo PERLO,63,Marathon
Berlin Marathon - 16 SEP 2018,GBR,M,,2:26:53,Andrew SAVERY,64,Marathon
Berlin Marathon - 16 SEP 2018,GER,M,,2:26:57,Maike WOLLHERR,65,Marathon
Berlin Marathon - 16 SEP 2018,SWE,M,,2:27:11,Mathias ÖSMARK,66,Marathon
Berlin Marathon - 16 SEP 2018,USA,M,,2:27:12,Kent SMITH,67,Marathon
Berlin Marathon - 16 SEP 2018,ESP,M,,2:27:16,Iván ARAUZO,68,Marathon
Berlin Marathon - 16 SEP 2018,ESP,M,,2:27:38,Oriol VILAPLANA,69,Marathon
Berlin Marathon - 16 SEP 2018,GBR,M,,2:27:39,Rob CORNEY,70,Marathon
Berlin Marathon - 16 SEP 2018,NOR,M,,2:27:42,Jon Arne GAUNDAL,71,Marathon
Berlin Marathon - 16 SEP 2018,GER,M,,2:27:56,David SCHÖNHERR,72,Marathon
Berlin Marathon - 16 SEP 2018,USA,M,,2:27:59,Chad TRAMMELL,73,Marathon
Berlin Marathon - 16 SEP 2018,NOR,M,,2:28:04,Skjelvik SONDRE,74,Marathon
Berlin Marathon - 16 SEP 2018,JPN,M,,2:28:05,Hiromu FUJITA,75,Marathon
Berlin Marathon - 16 SEP 2018,GBR,M,,2:28:06,Mark JENKIN,76,Marathon
Berlin Marathon - 16 SEP 2018,GBR,M,,2:28:10,Adrian WHITWAM,77,Marathon
Berlin Marathon - 16 SEP 2018,GBR,M,,2:28:16,Simon GOLDSWORTHY,78,Marathon
Berlin Marathon - 16 SEP 2018,FRA,M,,2:28:21,Lionel PETRIACQ,79,Marathon
Berlin Marathon - 16 SEP 2018,SWE,M,,2:28:35,Henrik ORRE,80,Marathon
Berlin Marathon - 16 SEP 2018,GER,M,,2:28:37,Nicolai RIECHERS,81,Marathon
Berlin Marathon - 16 SEP 2018,IRL,M,,2:28:38,Paddy O'TOOLE,82,Marathon
Berlin Marathon - 16 SEP 2018,GBR,M,,2:28:38,Christopher GREENWOOD,83,Marathon
Berlin Marathon - 16 SEP 2018,ESP,M,,2:28:49,Javier GARCÍA,84,Marathon
Berlin Marathon - 16 SEP 2018,CHN,M,,2:28:50,Yipeng LI,85,Marathon
Berlin Marathon - 16 SEP 2018,NOR,M,,2:28:56,André BORGEN,86,Marathon
Berlin Marathon - 16 SEP 2018,USA,M,,2:29:11,Mark JONES,87,Marathon
Berlin Marathon - 16 SEP 2018,GER,M,,2:29:12,Ole SROCKE,88,Marathon
Berlin Marathon - 16 SEP 2018,GBR,M,,2:29:13,Robert MANN,89,Marathon
Berlin Marathon - 16 SEP 2018,COL,M,,2:29:15,Robinson REINOSO,90,Marathon
Berlin Marathon - 16 SEP 2018,GER,M,,2:29:25,Stefan BÖLLET,91,Marathon
Berlin Marathon - 16 SEP 2018,NOR,M,,2:29:30,Marius SKEIDE RUTH,92,Marathon
Berlin Marathon - 16 SEP 2018,ESP,M,,2:29:40,Antonio Francisco ROMERO,93,Marathon
Berlin Marathon - 16 SEP 2018,GBR,M,,2:29:51,Russell BENTLEY,94,Marathon
Berlin Marathon - 16 SEP 2018,GER,M,,2:29:54,Dustin KARSCH,95,Marathon
Berlin Marathon - 16 SEP 2018,USA,M,,2:30:02,Sean KINNE,96,Marathon
Berlin Marathon - 16 SEP 2018,ESP,M,,2:30:04,Rubén PALOMEQUE,97,Marathon
Berlin Marathon - 16 SEP 2018,LTU,M,,2:30:07,Andrius JAKSEVICIUS,98,Marathon
Berlin Marathon - 16 SEP 2018,NOR,M,,2:30:11,Næss BERGE,99,Marathon
Berlin Marathon - 16 SEP 2018,TUR,M,,2:30:11,Doğa NALBANTOĞLU,100,Marathon
Berlin Marathon - 16 SEP 2018,BEL,M,,2:30:15,Daniel HILGERS,101,Marathon
Berlin Marathon - 16 SEP 2018,LES,M,,2:30:17,Peter Ts'otleho FANE,102,Marathon
Berlin Marathon - 16 SEP 2018,SUI,M,,2:30:22,Simon SCHÄPPI,103,Marathon
Berlin Marathon - 16 SEP 2018,NOR,M,,2:30:44,Sjur MOLSTAD,104,Marathon
Berlin Marathon - 16 SEP 2018,IRL,M,,2:30:46,Michael MORGAN,105,Marathon
Berlin Marathon - 16 SEP 2018,FRA,M,,2:30:50,Benoit HOLZERNY,106,Marathon
Berlin Marathon - 16 SEP 2018,USA,M,,2:31:01,Kristopher SHOLD,107,Marathon
Berlin Marathon - 16 SEP 2018,IRL,M,,2:31:05,Vincent MCGUINNESS,108,Marathon
Berlin Marathon - 16 SEP 2018,CRC,M,,2:31:09,Reynaldo LAZO,109,Marathon
Berlin Marathon - 16 SEP 2018,FRA,M,,2:31:09,Thomas DELEU,110,Marathon
Berlin Marathon - 16 SEP 2018,GER,M,,2:31:13,Jan KASCHURA,111,Marathon
Berlin Marathon - 16 SEP 2018,GBR,M,,2:31:17,Duncan COOMBS,112,Marathon
Berlin Marathon - 16 SEP 2018,USA,M,,2:31:21,Jacob KIRK,113,Marathon
Berlin Marathon - 16 SEP 2018,NOR,M,,2:31:23,Olger PEDERSEN,114,Marathon
Berlin Marathon - 16 SEP 2018,DEN,M,,2:31:29,Jesper MEINS,115,Marathon
Berlin Marathon - 16 SEP 2018,CHI,M,,2:31:34,Cesar DIAZ HERNANDES,116,Marathon
Berlin Marathon - 16 SEP 2018,USA,M,,2:31:37,Christian THOMPSON,117,Marathon
