competition,country,gender,link,mark,name,position,sport
Berlin Marathon - 25 SEP 2022,ETH,F,,2:15:37,Tigst ASSEFA,1,Marathon
Berlin Marathon - 25 SEP 2022,KEN,F,,2:18:00,Rosemary WANJIRU,2,Marathon
Berlin Marathon - 25 SEP 2022,ETH,F,,2:18:03,Tigist ABAYECHEW,3,Marathon
Berlin Marathon - 25 SEP 2022,ETH,F,,2:18:51,Workenesh EDESA,4,Marathon
Berlin Marathon - 25 SEP 2022,ETH,F,,2:20:58,Sisay Meseret GOLA,5,Marathon
Berlin Marathon - 25 SEP 2022,USA,F,,2:21:48,Keira D'AMATO,6,Marathon
Berlin Marathon - 25 SEP 2022,JPN,F,,2:21:55,Rika KASEDA,7,Marathon
Berlin Marathon - 25 SEP 2022,JPN,F,,2:22:02,Ayuko SUZUKI,8,Marathon
Berlin Marathon - 25 SEP 2022,JPN,F,,2:22:13,Sayaka SATO,9,Marathon
Berlin Marathon - 25 SEP 2022,KEN,F,,2:22:21,Vibian CHEPKURUI,10,Marathon
Berlin Marathon - 25 SEP 2022,ETH,F,,2:22:28,Gutemi Shone IMANA,11,Marathon
Berlin Marathon - 25 SEP 2022,CAN,F,,2:23:12,Natasha WODAK,12,Marathon
Berlin Marathon - 25 SEP 2022,ETH,F,,2:23:14,Meseret BELETE,13,Marathon
Berlin Marathon - 25 SEP 2022,ETH,F,,2:23:37,Bekelech GUDETA,14,Marathon
Berlin Marathon - 25 SEP 2022,AUS,F,,2:24:00,Lisa WEIGHTMAN,15,Marathon
Berlin Marathon - 25 SEP 2022,KEN,F,,2:25:12,Maurine CHEPKEMOI,16,Marathon
Berlin Marathon - 25 SEP 2022,JPN,F,,2:25:17,Yukari ABE,17,Marathon
Berlin Marathon - 25 SEP 2022,KEN,F,,2:25:22,Risper CHEBET,18,Marathon
Berlin Marathon - 25 SEP 2022,JPN,F,,2:25:54,Hikari OHNISHI,19,Marathon
