competition,country,gender,link,mark,name,position,sport
Berlin Marathon - 25 SEP 2022,AUS,M,,2:24:37,Matthew FOX,72,Marathon
Berlin Marathon - 25 SEP 2022,GBR,M,,2:24:39,Chris XENOS,73,Marathon
Berlin Marathon - 25 SEP 2022,ITA,M,,2:24:47,Alessio MILANI,74,Marathon
Berlin Marathon - 25 SEP 2022,NED,M,,2:25:04,Dominic BERSEE,75,Marathon
Berlin Marathon - 25 SEP 2022,BRA,M,,2:25:14,Vanilson NEVES,76,Marathon
Berlin Marathon - 25 SEP 2022,NOR,M,,2:25:16,Andreas HUSE,77,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:25:27,Evan GAYNOR,78,Marathon
Berlin Marathon - 25 SEP 2022,IRL,M,,2:25:35,Sean RENFER,79,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:25:35,Mitchell AMMONS,80,Marathon
Berlin Marathon - 25 SEP 2022,MEX,M,,2:25:50,Jorge SANTAMARÍA,81,Marathon
Berlin Marathon - 25 SEP 2022,CAN,M,,2:25:52,Stanley CHAISSON,82,Marathon
Berlin Marathon - 25 SEP 2022,GER,M,,2:25:54,Christian HILLER,83,Marathon
Berlin Marathon - 25 SEP 2022,NED,M,,2:26:03,Marc CHEVALLEY,84,Marathon
Berlin Marathon - 25 SEP 2022,SWE,M,,2:26:06,Noah BRAUTIGAM,85,Marathon
Berlin Marathon - 25 SEP 2022,GER,M,,2:26:12,POPP THEODOR,86,Marathon
Berlin Marathon - 25 SEP 2022,SUI,M,,2:26:13,Raphael JOSEF,87,Marathon
Berlin Marathon - 25 SEP 2022,NED,M,,2:26:41,Timo VAN BEEK,88,Marathon
Berlin Marathon - 25 SEP 2022,MEX,M,,2:26:43,Ismain HERNANDEZ,89,Marathon
Berlin Marathon - 25 SEP 2022,AUT,M,,2:26:44,Marcus REISCHAUER,90,Marathon
Berlin Marathon - 25 SEP 2022,GER,M,,2:26:51,Shako RAHMANPOUR,91,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:26:54,Ryan JASKIEWICZ,92,Marathon
Berlin Marathon - 25 SEP 2022,FRA,M,,2:26:56,Antoine LETESSIER,93,Marathon
Berlin Marathon - 25 SEP 2022,ESP,M,,2:27:12,Alex CERVERO,94,Marathon
Berlin Marathon - 25 SEP 2022,IRL,M,,2:27:13,Brian MCELVANNA,95,Marathon
Berlin Marathon - 25 SEP 2022,BEL,M,,2:27:14,Mathieu VAN OVEREEM,96,Marathon
Berlin Marathon - 25 SEP 2022,SWE,M,,2:27:16,Patrik EKLUND,97,Marathon
Berlin Marathon - 25 SEP 2022,BUR,M,,2:27:20,Moctare SIMPORE,98,Marathon
Berlin Marathon - 25 SEP 2022,GBR,M,,2:27:26,Nicholas COYLE,99,Marathon
Berlin Marathon - 25 SEP 2022,NOR,M,,2:27:28,Morten Urdal BAKKE,100,Marathon
Berlin Marathon - 25 SEP 2022,NOR,M,,2:27:28,Morten Urdal BAKKE,101,Marathon
Berlin Marathon - 25 SEP 2022,SWE,M,,2:27:28,Karl NORMELLI,102,Marathon
Berlin Marathon - 25 SEP 2022,RSA,M,,2:27:34,Ben BRIMBLE,103,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:27:36,Shane WHALEN,104,Marathon
Berlin Marathon - 25 SEP 2022,ERI,M,,2:27:38,Filimon GEZAE,105,Marathon
Berlin Marathon - 25 SEP 2022,GBR,M,,2:27:41,Gary HEGARTY,106,Marathon
Berlin Marathon - 25 SEP 2022,FRA,M,,2:27:41,Romain LIEUX,107,Marathon
Berlin Marathon - 25 SEP 2022,DEN,M,,2:27:42,Rasmus JESSING,108,Marathon
Berlin Marathon - 25 SEP 2022,ITA,M,,2:27:43,Hannes RUNGGER,109,Marathon
Berlin Marathon - 25 SEP 2022,ITA,M,,2:27:48,Alessandro CLAUT,110,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:27:50,Sean CLARK,111,Marathon
Berlin Marathon - 25 SEP 2022,GER,M,,2:27:53,Felix LEDWIG,112,Marathon
Berlin Marathon - 25 SEP 2022,POL,M,,2:27:57,Marcin SOSZKA,113,Marathon
Berlin Marathon - 25 SEP 2022,MEX,M,,2:27:58,Santiago CASILLAS,114,Marathon
Berlin Marathon - 25 SEP 2022,MEX,M,,2:27:58,Eduardo PEREZ,115,Marathon
Berlin Marathon - 25 SEP 2022,SWE,M,,2:27:59,Simon KARLSSON,116,Marathon
Berlin Marathon - 25 SEP 2022,NOR,M,,2:27:59,Gaute BYBERG,117,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:28:03,Matthew REISENAUER,118,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:28:13,Ryan WOJDYLA,119,Marathon
Berlin Marathon - 25 SEP 2022,FRA,M,,2:28:22,Cyril GARCIA,120,Marathon
Berlin Marathon - 25 SEP 2022,GER,M,,2:28:28,Kai MERTEN,121,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:28:32,Brian SCHROY,122,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:28:35,John BINZAK,123,Marathon
Berlin Marathon - 25 SEP 2022,GER,M,,2:28:37,Eric BREITBARTH,124,Marathon
Berlin Marathon - 25 SEP 2022,SUI,M,,2:28:42,Samuel MORF,125,Marathon
Berlin Marathon - 25 SEP 2022,GBR,M,,2:28:45,Nick HARRIS-FRY,126,Marathon
Berlin Marathon - 25 SEP 2022,GER,M,,2:28:49,David BRECHT,127,Marathon
Berlin Marathon - 25 SEP 2022,CRC,M,,2:28:51,Reynaldo LAZO,128,Marathon
Berlin Marathon - 25 SEP 2022,GER,M,,2:29:00,Kevin BOHN,129,Marathon
Berlin Marathon - 25 SEP 2022,SUI,M,,2:29:01,Fabian WIEDERKEHR,130,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:29:07,William MOORE,131,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:29:17,Jacob YOUNG,132,Marathon
Berlin Marathon - 25 SEP 2022,GER,M,,2:29:18,Pierre DANELAK,133,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:29:19,Alexander HEALEY,134,Marathon
Berlin Marathon - 25 SEP 2022,GER,M,,2:29:19,Michael POTTHOFF,135,Marathon
Berlin Marathon - 25 SEP 2022,NOR,M,,2:29:25,Sjur MOLSTAD,136,Marathon
Berlin Marathon - 25 SEP 2022,POL,M,,2:29:29,Mateusz KALUZA,137,Marathon
Berlin Marathon - 25 SEP 2022,NOR,M,,2:29:33,Dag ÅDNE HATLEVOLL,138,Marathon
Berlin Marathon - 25 SEP 2022,LTU,M,,2:29:34,Edvinas VYZAS,139,Marathon
Berlin Marathon - 25 SEP 2022,GER,M,,2:29:34,Benjamin FRANKE,140,Marathon
Berlin Marathon - 25 SEP 2022,BEL,M,,2:29:37,Andreas DIERYCK,141,Marathon
Berlin Marathon - 25 SEP 2022,POL,M,,2:29:39,Piotr TRESKA,142,Marathon
Berlin Marathon - 25 SEP 2022,NED,M,,2:29:40,Seppe ODEYN,143,Marathon
Berlin Marathon - 25 SEP 2022,THA,M,,2:29:41,Sanchai NAMKHET,144,Marathon
Berlin Marathon - 25 SEP 2022,GER,M,,2:29:41,Stephan BAHN,145,Marathon
Berlin Marathon - 25 SEP 2022,FRA,M,,2:29:44,Nathan BENARD,146,Marathon
Berlin Marathon - 25 SEP 2022,FRA,M,,2:29:44,Gaetan BALLARD,147,Marathon
Berlin Marathon - 25 SEP 2022,BRA,M,,2:29:49,Pedro SANTOS,148,Marathon
Berlin Marathon - 25 SEP 2022,GBR,M,,2:29:51,Andrew HUMPHRIES,149,Marathon
Berlin Marathon - 25 SEP 2022,POL,M,,2:29:53,Łukasz HRYCIUK,150,Marathon
Berlin Marathon - 25 SEP 2022,LTU,M,,2:29:56,Marius IGNOTAS,151,Marathon
Berlin Marathon - 25 SEP 2022,NOR,M,,2:29:57,Andreas TORSVIK,152,Marathon
Berlin Marathon - 25 SEP 2022,SWE,M,,2:30:07,Niklas AHLUND,153,Marathon
Berlin Marathon - 25 SEP 2022,PER,M,,2:30:10,Oliver LANDEO,154,Marathon
Berlin Marathon - 25 SEP 2022,GBR,M,,2:30:16,Rob MICHAELSON-YEATES,155,Marathon
Berlin Marathon - 25 SEP 2022,LTU,M,,2:30:20,Linas MIKALAINIS,156,Marathon
Berlin Marathon - 25 SEP 2022,NOR,M,,2:30:21,Johannes ALNES,157,Marathon
Berlin Marathon - 25 SEP 2022,ITA,M,,2:30:22,William TALLERI,158,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:30:27,Douglas JORDAN,159,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:30:27,Alexander PREDHOME,160,Marathon
Berlin Marathon - 25 SEP 2022,NOR,M,,2:30:29,Jonas RØHNE,161,Marathon
Berlin Marathon - 25 SEP 2022,GER,M,,2:30:29,Dominik SCHRADER,162,Marathon
Berlin Marathon - 25 SEP 2022,BEL,M,,2:30:30,Tim CALLIAUW,163,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:30:32,Chris MANUSZAK,164,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:30:33,Ryuji MANO,165,Marathon
Berlin Marathon - 25 SEP 2022,SUI,M,,2:30:34,Moritz KEINATH,166,Marathon
Berlin Marathon - 25 SEP 2022,SUI,M,,2:30:37,Jonathan RAYA,167,Marathon
Berlin Marathon - 25 SEP 2022,ITA,M,,2:30:39,Georg PREMSTALLER,168,Marathon
Berlin Marathon - 25 SEP 2022,GER,M,,2:30:41,Philipp HERBER,169,Marathon
Berlin Marathon - 25 SEP 2022,LTU,M,,2:30:42,Paulius KOVARSKAS,170,Marathon
Berlin Marathon - 25 SEP 2022,GER,M,,2:30:48,Felix PLINKE,171,Marathon
Berlin Marathon - 25 SEP 2022,NOR,M,,2:30:51,Harald THORSTEIN,172,Marathon
Berlin Marathon - 25 SEP 2022,MAR,M,,2:30:55,Abdeljebbar SIHAMMANE,173,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:31:04,Nick MUSUMECI,174,Marathon
Berlin Marathon - 25 SEP 2022,NOR,M,,2:31:06,Olger PEDERSEN,175,Marathon
Berlin Marathon - 25 SEP 2022,GBR,M,,2:31:07,Richard JOHNSTON,176,Marathon
Berlin Marathon - 25 SEP 2022,NOR,M,,2:31:09,Marius SKEIDE RUTH,177,Marathon
Berlin Marathon - 25 SEP 2022,SUI,M,,2:31:13,Trummer MARCO,178,Marathon
Berlin Marathon - 25 SEP 2022,GER,M,,2:31:19,Jarle RISA,179,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:31:22,Toby KELLEHER,180,Marathon
Berlin Marathon - 25 SEP 2022,IRL,M,,2:31:25,Nolan KILLIAN,181,Marathon
Berlin Marathon - 25 SEP 2022,NED,M,,2:31:28,Ivo MEEX,182,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:31:28,Chris BATTOO,183,Marathon
Berlin Marathon - 25 SEP 2022,NOR,M,,2:31:33,Haakon URDAL,184,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:31:34,William APPMAN,185,Marathon
Berlin Marathon - 25 SEP 2022,SWE,M,,2:31:42,Klas JOHANSSON,186,Marathon
Berlin Marathon - 25 SEP 2022,BRA,M,,2:31:44,Oseias FERRAZ,187,Marathon
Berlin Marathon - 25 SEP 2022,LTU,M,,2:31:45,Mantas SIMKUS,188,Marathon
Berlin Marathon - 25 SEP 2022,GBR,M,,2:31:54,Timothy SWINN,189,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:32:01,Evan REDOS,190,Marathon
Berlin Marathon - 25 SEP 2022,NED,M,,2:32:02,Bjorn DE LAAT,191,Marathon
Berlin Marathon - 25 SEP 2022,FRA,M,,2:32:07,Louis ROMAIN,192,Marathon
Berlin Marathon - 25 SEP 2022,GBR,M,,2:32:14,Almond THOMAS,193,Marathon
Berlin Marathon - 25 SEP 2022,KAZ,M,,2:32:14,Dauren ZHARTYBAYEV,194,Marathon
Berlin Marathon - 25 SEP 2022,SWE,M,,2:32:21,Robin PINO,195,Marathon
Berlin Marathon - 25 SEP 2022,GER,M,,2:32:24,Andreas SPROTT,196,Marathon
Berlin Marathon - 25 SEP 2022,GBR,M,,2:32:27,Fred DAVIES,197,Marathon
Berlin Marathon - 25 SEP 2022,DEN,M,,2:32:27,Henrik Skov ANDERSEN,198,Marathon
Berlin Marathon - 25 SEP 2022,GBR,M,,2:32:31,Peter MACKRELL,199,Marathon
Berlin Marathon - 25 SEP 2022,AUS,M,,2:32:37,Greg FROST,200,Marathon
Berlin Marathon - 25 SEP 2022,NOR,M,,2:32:45,Ketil STENE,201,Marathon
Berlin Marathon - 25 SEP 2022,GER,M,,2:32:46,Benjamin WEHBRING,202,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:32:49,Sean MCNEIL,203,Marathon
Berlin Marathon - 25 SEP 2022,ESP,M,,2:32:51,Hector REGUERA,204,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:32:51,Eric GRUENBACHER,205,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:32:52,David CISEWSKI,206,Marathon
Berlin Marathon - 25 SEP 2022,ITA,M,,2:32:52,Federico BORDIGNON,207,Marathon
Berlin Marathon - 25 SEP 2022,NOR,M,,2:32:55,Ketil MONSSEN,208,Marathon
Berlin Marathon - 25 SEP 2022,ESP,M,,2:32:57,Ander URIBE,209,Marathon
Berlin Marathon - 25 SEP 2022,GER,M,,2:32:58,Timo GÖHLER,210,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:32:59,Nick WENDEL,211,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:33:03,Thomas HANNON,212,Marathon
Berlin Marathon - 25 SEP 2022,IRL,M,,2:33:06,Conor BROWN,213,Marathon
Berlin Marathon - 25 SEP 2022,SWE,M,,2:33:06,Juan NEGREIRA,214,Marathon
Berlin Marathon - 25 SEP 2022,BRA,M,,2:33:08,Gabriel BASTOS,215,Marathon
Berlin Marathon - 25 SEP 2022,NOR,M,,2:33:18,Njål TYSSING,216,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:33:24,Erich WOHL,217,Marathon
Berlin Marathon - 25 SEP 2022,NOR,M,,2:33:25,Lars-Erik BJØRGE,218,Marathon
Berlin Marathon - 25 SEP 2022,FRA,M,,2:33:28,Bastien CLIGNY,219,Marathon
Berlin Marathon - 25 SEP 2022,DEN,M,,2:33:34,Steffan ANDERSEN,220,Marathon
Berlin Marathon - 25 SEP 2022,AUS,M,,2:33:35,John-Paul CALIGIURI,221,Marathon
Berlin Marathon - 25 SEP 2022,GER,M,,2:33:36,Ludwig SCHWARK,222,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:33:37,Kim TA,223,Marathon
Berlin Marathon - 25 SEP 2022,GBR,M,,2:33:38,David LEAHY,224,Marathon
Berlin Marathon - 25 SEP 2022,NOR,M,,2:33:39,Truls GRØSTAD,225,Marathon
Berlin Marathon - 25 SEP 2022,FRA,M,,2:33:42,Jean BELHOMMET,226,Marathon
Berlin Marathon - 25 SEP 2022,ITA,M,,2:33:42,Domenico CONTI,227,Marathon
Berlin Marathon - 25 SEP 2022,GBR,M,,2:33:43,Gareth COOKE,228,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:33:46,Silas FRANTZ,229,Marathon
Berlin Marathon - 25 SEP 2022,CRC,M,,2:33:47,Zuniga ESTEBAN,230,Marathon
Berlin Marathon - 25 SEP 2022,BRA,M,,2:33:48,Jamal SOUFANE,231,Marathon
Berlin Marathon - 25 SEP 2022,IRL,M,,2:33:54,Shane O'DONNELL,232,Marathon
Berlin Marathon - 25 SEP 2022,FRA,M,,2:33:57,Mathieu EVEILLARD,233,Marathon
Berlin Marathon - 25 SEP 2022,POL,M,,2:34:01,Maciej ŁUCYK,234,Marathon
Berlin Marathon - 25 SEP 2022,NOR,M,,2:34:04,Martin BREKKE,235,Marathon
Berlin Marathon - 25 SEP 2022,LUX,M,,2:34:07,Scharel LEHNERS,236,Marathon
Berlin Marathon - 25 SEP 2022,IRL,M,,2:34:09,Brendan MURPHY,237,Marathon
Berlin Marathon - 25 SEP 2022,DEN,M,,2:34:11,Mathias KRISTENSEN,238,Marathon
Berlin Marathon - 25 SEP 2022,GER,M,,2:34:13,Jonas MARTIN,239,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:34:15,Jean OTERO,240,Marathon
Berlin Marathon - 25 SEP 2022,GER,M,,2:34:19,Hannes PIFFKO,241,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:34:20,Tim ROSSI,242,Marathon
Berlin Marathon - 25 SEP 2022,AUS,M,,2:34:20,Nick COTTERILL,243,Marathon
Berlin Marathon - 25 SEP 2022,CAN,M,,2:34:24,Francois LANDRY,244,Marathon
Berlin Marathon - 25 SEP 2022,BEL,M,,2:34:24,Didier ROCKS,245,Marathon
Berlin Marathon - 25 SEP 2022,FIN,M,,2:34:27,Simo-Pekka FINCKE,246,Marathon
Berlin Marathon - 25 SEP 2022,GBR,M,,2:34:30,Orran SMITH,247,Marathon
Berlin Marathon - 25 SEP 2022,IRL,M,,2:34:31,Gavin MCGLINCHEY,248,Marathon
Berlin Marathon - 25 SEP 2022,GBR,M,,2:34:33,Stopford LEE,249,Marathon
Berlin Marathon - 25 SEP 2022,FRA,M,,2:34:33,Victor BESSLER,250,Marathon
Berlin Marathon - 25 SEP 2022,FRA,M,,2:34:42,François HOGREL,251,Marathon
Berlin Marathon - 25 SEP 2022,BEL,M,,2:34:42,Jelle VAN DEN BERGH,252,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:34:43,Joseph HUNT,253,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:34:43,Raul ARCOS,254,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:34:45,Ryan LAYTHAM,255,Marathon
Berlin Marathon - 25 SEP 2022,RUS,M,,2:34:46,Valeriy LEBEDINSKIY,256,Marathon
Berlin Marathon - 25 SEP 2022,GER,M,,2:34:49,Michael KIRCHBERGER,257,Marathon
Berlin Marathon - 25 SEP 2022,FRA,M,,2:34:50,Thomas SIMON,258,Marathon
Berlin Marathon - 25 SEP 2022,IRL,M,,2:34:55,Barry HARTNETT,259,Marathon
Berlin Marathon - 25 SEP 2022,FRA,M,,2:35:00,Maxime GRANDGIRARD,260,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:35:05,Jeremiah MUSHEN,261,Marathon
Berlin Marathon - 25 SEP 2022,GER,M,,2:35:14,Julien JEANDREE,262,Marathon
Berlin Marathon - 25 SEP 2022,GER,M,,2:35:17,Marius TROMPETTER,263,Marathon
Berlin Marathon - 25 SEP 2022,GBR,M,,2:35:28,Edward BROOKS,264,Marathon
Berlin Marathon - 25 SEP 2022,MEX,M,,2:35:29,José CORTES,265,Marathon
Berlin Marathon - 25 SEP 2022,FRA,M,,2:35:30,Dominique CONNAN,266,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:35:35,Daniel RUBIN,267,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:35:37,Aliaksandr LEUCHANKA,268,Marathon
Berlin Marathon - 25 SEP 2022,GBR,M,,2:35:39,Ben GODDARD,269,Marathon
Berlin Marathon - 25 SEP 2022,USA,M,,2:35:48,Ken RIDEOUT,270,Marathon
Berlin Marathon - 25 SEP 2022,KEN,M,,DNF,Philemon KIPLIMO,271,Marathon
Berlin Marathon - 25 SEP 2022,ERI,M,,DNF,Ghirmay GHEBRESLASSIE,272,Marathon
Berlin Marathon - 25 SEP 2022,KEN,M,,DNF,Bethwel YEGON,273,Marathon
Berlin Marathon - 25 SEP 2022,ETH,M,,DNF,Ashenafi MOGES,274,Marathon
Berlin Marathon - 25 SEP 2022,ETH,M,,DNF,Chala BEYO,275,Marathon
Berlin Marathon - 25 SEP 2022,KEN,M,,DNF,Moses KOECH,276,Marathon
Berlin Marathon - 25 SEP 2022,KEN,M,,DNF,Noah KIPKEMBOI,277,Marathon
