competition,country,gender,link,mark,name,position,sport
Berlin Marathon - 16 SEP 2018,USA,F,,3:05:31,Mary MICHAELS,134,Marathon
Berlin Marathon - 16 SEP 2018,NOR,F,,3:05:38,Marthe Kristine KARSET,135,Marathon
Berlin Marathon - 16 SEP 2018,ITA,F,,3:05:40,Elisabetta MANENTI,136,Marathon
Berlin Marathon - 16 SEP 2018,AUT,F,,3:05:44,Verena LEITNER,137,Marathon
Berlin Marathon - 16 SEP 2018,GBR,F,,3:05:45,Betty BOHANE,138,Marathon
Berlin Marathon - 16 SEP 2018,USA,F,,3:05:46,Erica BRECHER,139,Marathon
Berlin Marathon - 16 SEP 2018,USA,F,,3:06:03,Erica SCHOELLER,140,Marathon
Berlin Marathon - 16 SEP 2018,SWE,F,,3:06:15,Carin BRINK,141,Marathon
Berlin Marathon - 16 SEP 2018,USA,F,,3:06:29,Chunhua LIU,142,Marathon
Berlin Marathon - 16 SEP 2018,DEN,F,,3:06:29,Anne Sophie KROG,143,Marathon
Berlin Marathon - 16 SEP 2018,ESP,F,,3:06:31,Maria Jesus VAZQUEZ,144,Marathon
Berlin Marathon - 16 SEP 2018,EST,F,,3:06:33,Matson KAIRE,145,Marathon
Berlin Marathon - 16 SEP 2018,NED,F,,3:06:34,Moniek VAN LIESHOUT,146,Marathon
Berlin Marathon - 16 SEP 2018,FRA,F,,3:06:40,Clarisse ALMAGRIDA,147,Marathon
Berlin Marathon - 16 SEP 2018,MEX,F,,3:06:52,Maria Regina YAMIN MORALES,148,Marathon
Berlin Marathon - 16 SEP 2018,USA,F,,3:07:29,Abigail CLIFFORD,149,Marathon
Berlin Marathon - 16 SEP 2018,VEN,F,,3:07:51,Egris ARIAS,150,Marathon
Berlin Marathon - 16 SEP 2018,NOR,F,,3:07:51,Hanna BREIVOLD,151,Marathon
Berlin Marathon - 16 SEP 2018,BEL,F,,3:08:20,Sigrid VERVERKEN,152,Marathon
Berlin Marathon - 16 SEP 2018,NOR,F,,3:08:32,Randi DYRKOLBOTN,153,Marathon
Berlin Marathon - 16 SEP 2018,CAN,F,,3:08:34,Natalie SLOMKA,154,Marathon
Berlin Marathon - 16 SEP 2018,GBR,F,,3:08:58,Marie DUIGNAN,155,Marathon
Berlin Marathon - 16 SEP 2018,USA,F,,3:09:02,Katie HAND,156,Marathon
Berlin Marathon - 16 SEP 2018,POL,F,,3:09:05,Marta SAWICKA,157,Marathon
Berlin Marathon - 16 SEP 2018,FRA,F,,3:09:06,Chantal LANGLACÉ,158,Marathon
Berlin Marathon - 16 SEP 2018,GER,F,,3:09:30,Anika FELS,159,Marathon
Berlin Marathon - 16 SEP 2018,CHN,F,,3:09:33,Yiwen GU,160,Marathon
Berlin Marathon - 16 SEP 2018,GBR,F,,3:09:45,Chloe HAINES,161,Marathon
Berlin Marathon - 16 SEP 2018,GER,F,,3:10:05,Lisa WENNINGER,162,Marathon
Berlin Marathon - 16 SEP 2018,POR,F,,3:10:34,Brigitte CARDOSO,163,Marathon
Berlin Marathon - 16 SEP 2018,FIN,F,,3:10:37,Merja RAUTIAINEN,164,Marathon
Berlin Marathon - 16 SEP 2018,DEN,F,,3:10:41,Lisa Ingrid BJURSTRÖM,165,Marathon
Berlin Marathon - 16 SEP 2018,NOR,F,,3:10:55,Laila FALCK,166,Marathon
Berlin Marathon - 16 SEP 2018,ETH,F,,DNF,Asselefech MEDESSA MERGIA,167,Marathon
Berlin Marathon - 16 SEP 2018,POR,F,,DNF,Inês MONTEIRO,168,Marathon
Berlin Marathon - 16 SEP 2018,CAN,F,,DNF,Sasha GOLLISH,169,Marathon
Berlin Marathon - 16 SEP 2018,POR,F,,DNF,Sara Catarina RIBEIRO,170,Marathon
