competition,country,gender,link,mark,name,position,sport
Berlin Marathon - 29 SEP 2019,ETH,F,,2:20:14,Ashete BEKERE,1,Marathon
Berlin Marathon - 29 SEP 2019,ETH,F,,2:20:21,Mare DIBABA,2,Marathon
Berlin Marathon - 29 SEP 2019,KEN,F,,2:21:06,Selly Chepyego KAPTICH,3,Marathon
Berlin Marathon - 29 SEP 2019,ETH,F,,2:21:36,Helen BEKELE,4,Marathon
Berlin Marathon - 29 SEP 2019,USA,F,,2:22:16,Sara HALL,5,Marathon
Berlin Marathon - 29 SEP 2019,GER,F,,2:23:57,Melat Yisak KEJETA,6,Marathon
Berlin Marathon - 29 SEP 2019,USA,F,,2:25:10,Sally KIPYEGO,7,Marathon
Berlin Marathon - 29 SEP 2019,ETH,F,,2:26:50,Haftamnesh TESFAYE,8,Marathon
Berlin Marathon - 29 SEP 2019,SUI,F,,2:31:24,Martina STRÄHL,9,Marathon
Berlin Marathon - 29 SEP 2019,BEL,F,,2:31:25,Nina LAUWAERT,10,Marathon
Berlin Marathon - 29 SEP 2019,NED,F,,2:31:29,Andrea DEELTSTRA,11,Marathon
Berlin Marathon - 29 SEP 2019,CAN,F,,2:32:27,Krista DUCHENE,12,Marathon
Berlin Marathon - 29 SEP 2019,USA,F,,2:33:14,Dawn GRUNNAGLE,13,Marathon
Berlin Marathon - 29 SEP 2019,LTU,F,,2:33:20,Milda EIMONTE,14,Marathon
Berlin Marathon - 29 SEP 2019,TPE,F,,2:34:18,Chun-Yu TSAO,15,Marathon
Berlin Marathon - 29 SEP 2019,USA,F,,2:34:43,Caitlin PHILLIPS,16,Marathon
Berlin Marathon - 29 SEP 2019,USA,F,,2:34:55,Keira D'AMATO,17,Marathon
Berlin Marathon - 29 SEP 2019,ESP,F,,2:35:03,Maria CASANUEVA,18,Marathon
Berlin Marathon - 29 SEP 2019,GER,F,,2:35:33,Stefanie DOLL,19,Marathon
Berlin Marathon - 29 SEP 2019,USA,F,,2:35:45,Adriana NELSON,20,Marathon
Berlin Marathon - 29 SEP 2019,CAN,F,,2:35:56,Jessica HARPER,21,Marathon
Berlin Marathon - 29 SEP 2019,USA,F,,2:36:13,Meghan PEYTON,22,Marathon
Berlin Marathon - 29 SEP 2019,GER,F,,2:36:34,Anna HAHNER,23,Marathon
Berlin Marathon - 29 SEP 2019,USA,F,,2:37:27,Kelly HARRIOTT,24,Marathon
Berlin Marathon - 29 SEP 2019,HUN,F,,2:39:27,Nóra SZABÓ,25,Marathon
Berlin Marathon - 29 SEP 2019,CHN,F,,2:39:46,Jila DAWA,26,Marathon
Berlin Marathon - 29 SEP 2019,HUN,F,,2:40:01,Katalin KOVÁCS-GARAMI,27,Marathon
Berlin Marathon - 29 SEP 2019,CHN,F,,2:40:45,Zhiling ZHENG,28,Marathon
Berlin Marathon - 29 SEP 2019,GER,F,,2:41:32,Victoria BRANDT,29,Marathon
Berlin Marathon - 29 SEP 2019,HKG,F,,2:41:54,Tsz Yan WONG,30,Marathon
Berlin Marathon - 29 SEP 2019,MGL,F,,2:42:03,Shintsetseg CHULUUNKHUU,31,Marathon
Berlin Marathon - 29 SEP 2019,KAZ,F,,2:42:04,Zhanna MAMAZHANOVA,32,Marathon
Berlin Marathon - 29 SEP 2019,USA,F,,2:42:25,Carly GILL,33,Marathon
Berlin Marathon - 29 SEP 2019,LAT,F,,2:42:30,Ilona MARHELE,34,Marathon
Berlin Marathon - 29 SEP 2019,BOL,F,,2:42:33,Tania CHAVEZ MOSER,35,Marathon
Berlin Marathon - 29 SEP 2019,NED,F,,2:42:45,Marije GEURTSEN,36,Marathon
Berlin Marathon - 29 SEP 2019,GBR,F,,2:42:48,Alison LAVENDER,37,Marathon
Berlin Marathon - 29 SEP 2019,GBR,F,,2:43:16,Fiona BRIAN,38,Marathon
Berlin Marathon - 29 SEP 2019,BEL,F,,2:44:02,Kim GEYPEN,39,Marathon
Berlin Marathon - 29 SEP 2019,USA,F,,2:44:21,Eva VAIL,40,Marathon
Berlin Marathon - 29 SEP 2019,ITA,F,,2:44:46,Elisabetta IAVARONE,41,Marathon
Berlin Marathon - 29 SEP 2019,USA,F,,2:44:48,Amelia LANDBERG,42,Marathon
Berlin Marathon - 29 SEP 2019,USA,F,,2:44:50,Bonnie AVERBUCH,43,Marathon
Berlin Marathon - 29 SEP 2019,NED,F,,2:44:54,Patricia SCHREURS,44,Marathon
Berlin Marathon - 29 SEP 2019,IRL,F,,2:45:36,Siobhan O'DOHERTY,45,Marathon
Berlin Marathon - 29 SEP 2019,USA,F,,2:46:06,Stephanie ANDRE,46,Marathon
Berlin Marathon - 29 SEP 2019,LBN,F,,2:46:12,Nesrine NJEIM,47,Marathon
Berlin Marathon - 29 SEP 2019,SUI,F,,2:46:24,Maja NEUENSCHWANDER,48,Marathon
Berlin Marathon - 29 SEP 2019,USA,F,,2:46:25,Leigh SHAREK,49,Marathon
Berlin Marathon - 29 SEP 2019,GER,F,,2:46:38,Anna STAROSTZIK,50,Marathon
Berlin Marathon - 29 SEP 2019,HKG,F,,2:46:47,Tsz Ying VUT,51,Marathon
Berlin Marathon - 29 SEP 2019,NOR,F,,2:47:11,Hilde ADERS,52,Marathon
Berlin Marathon - 29 SEP 2019,GER,F,,2:47:41,Franziska BOSSOW,53,Marathon
Berlin Marathon - 29 SEP 2019,GBR,F,,2:47:46,Charlotte FIRTH,54,Marathon
Berlin Marathon - 29 SEP 2019,IRL,F,,2:47:49,Fionnuala ROSS,55,Marathon
Berlin Marathon - 29 SEP 2019,GBR,F,,2:48:04,Tracy MILLMORE,56,Marathon
Berlin Marathon - 29 SEP 2019,USA,F,,2:48:05,Danika SIMONSON,57,Marathon
Berlin Marathon - 29 SEP 2019,USA,F,,2:49:09,Ashley BUSA,58,Marathon
Berlin Marathon - 29 SEP 2019,GBR,F,,2:49:14,Rose PENFOLD,59,Marathon
Berlin Marathon - 29 SEP 2019,LAT,F,,2:49:31,Lelde NEIMANDE,60,Marathon
Berlin Marathon - 29 SEP 2019,GBR,F,,2:49:42,Rebecca BUNTING,61,Marathon
Berlin Marathon - 29 SEP 2019,USA,F,,2:49:54,Monica PRELLE,62,Marathon
