competition,country,gender,link,mark,name,position,sport
Berlin Marathon - 29 SEP 2021,POL,F,,2:41:17,Beata POPADIAK,21,Marathon
Berlin Marathon - 29 SEP 2021,GER,F,,2:42:10,Johanna RELLENSMANN,22,Marathon
Berlin Marathon - 29 SEP 2021,GER,F,,2:42:31,Victoria BRANDT,23,Marathon
Berlin Marathon - 29 SEP 2021,GER,F,,2:44:11,Sabine BURGDORF,24,Marathon
Berlin Marathon - 29 SEP 2021,ISR,F,,2:44:37,Bracha DEUTSCH,25,Marathon
Berlin Marathon - 29 SEP 2021,GER,F,,2:45:54,Katja FISCHER,26,Marathon
Berlin Marathon - 29 SEP 2021,FIN,F,,2:46:24,Aino NIEMI,27,Marathon
Berlin Marathon - 29 SEP 2021,USA,F,,2:48:14,Shannon MCCARTHY,28,Marathon
Berlin Marathon - 29 SEP 2021,SUI,F,,2:49:50,Samira SCHNÜRIGER,29,Marathon
Berlin Marathon - 29 SEP 2021,CAN,F,,2:50:12,Corri LONGRIDGE,30,Marathon
Berlin Marathon - 29 SEP 2021,CAN,F,,2:50:18,Katie BECK,31,Marathon
Berlin Marathon - 29 SEP 2021,NOR,F,,2:51:07,Marit HASLIE,32,Marathon
Berlin Marathon - 29 SEP 2021,CHI,F,,2:51:33,Catalina LANGLOIS,33,Marathon
Berlin Marathon - 29 SEP 2021,GBR,F,,2:51:46,Lucy NIEMZ,34,Marathon
Berlin Marathon - 29 SEP 2021,USA,F,,2:52:05,Meredith BUSMAN,35,Marathon
Berlin Marathon - 29 SEP 2021,GER,F,,2:52:28,Katharina STARK,36,Marathon
Berlin Marathon - 29 SEP 2021,UKR,F,,2:52:41,Anna ABDULOVA,37,Marathon
Berlin Marathon - 29 SEP 2021,GBR,F,,2:53:10,Vicky WRIGHT,38,Marathon
Berlin Marathon - 29 SEP 2021,USA,F,,2:53:10,Erica SHELL,39,Marathon
Berlin Marathon - 29 SEP 2021,USA,F,,2:53:13,Casey WILSON,40,Marathon
Berlin Marathon - 29 SEP 2021,SUI,F,,2:53:41,Doris NAGEL-WALLIMANN,41,Marathon
Berlin Marathon - 29 SEP 2021,ISL,F,,2:53:50,Sigþóra Brynja KRISTJÁNSDÓTTIR,42,Marathon
Berlin Marathon - 29 SEP 2021,POR,F,,2:54:50,Vera NUNES,43,Marathon
Berlin Marathon - 29 SEP 2021,USA,F,,2:55:03,Melissa HAND,44,Marathon
Berlin Marathon - 29 SEP 2021,GER,F,,2:55:21,Lisa Felicitas RIHM,45,Marathon
Berlin Marathon - 29 SEP 2021,GBR,F,,2:55:25,Katie SLOANE,46,Marathon
Berlin Marathon - 29 SEP 2021,BEL,F,,2:55:40,Leentje HELLEMANS,47,Marathon
Berlin Marathon - 29 SEP 2021,USA,F,,2:56:36,Megan SANCHEZ,48,Marathon
Berlin Marathon - 29 SEP 2021,LAT,F,,2:56:39,Jekaterina SOKUNOVA,49,Marathon
Berlin Marathon - 29 SEP 2021,GBR,F,,2:56:51,Helen MCCREADIE,50,Marathon
Berlin Marathon - 29 SEP 2021,AUS,F,,2:56:56,Concetta ARCELLA,51,Marathon
Berlin Marathon - 29 SEP 2021,UKR,F,,2:57:11,Svitlana SOVETCHENKO,52,Marathon
Berlin Marathon - 29 SEP 2021,GRE,F,,2:57:18,Denise DIMAKI,53,Marathon
Berlin Marathon - 29 SEP 2021,GBR,F,,2:58:10,Rachel HILLMAN,54,Marathon
Berlin Marathon - 29 SEP 2021,FRA,F,,2:58:45,Aicha OMRANI,55,Marathon
Berlin Marathon - 29 SEP 2021,GBR,F,,2:58:51,Victoria NEALON,56,Marathon
Berlin Marathon - 29 SEP 2021,MEX,F,,2:58:58,Aurora LEON,57,Marathon
Berlin Marathon - 29 SEP 2021,SUI,F,,2:59:07,Rahel MEILI,58,Marathon
Berlin Marathon - 29 SEP 2021,GBR,F,,2:59:07,Laura TRIMBLE,59,Marathon
Berlin Marathon - 29 SEP 2021,LTU,F,,2:59:18,Gitana AKMANAVICIUTĖ,60,Marathon
Berlin Marathon - 29 SEP 2021,USA,F,,3:00:11,Eda HERZOG-VITTO,61,Marathon
Berlin Marathon - 29 SEP 2021,IRL,F,,3:00:21,Neasa DE BURCA,62,Marathon
Berlin Marathon - 29 SEP 2021,GER,F,,3:00:27,Marit BERGMANN,63,Marathon
Berlin Marathon - 29 SEP 2021,GER,F,,3:00:36,Julia BRUGGER,64,Marathon
Berlin Marathon - 29 SEP 2021,SUI,F,,3:01:06,Joëlle FLÜCK,65,Marathon
Berlin Marathon - 29 SEP 2021,RUS,F,,3:01:08,Irina HAUB,66,Marathon
Berlin Marathon - 29 SEP 2021,POR,F,,3:01:10,Alice MENDES,67,Marathon
Berlin Marathon - 29 SEP 2021,GBR,F,,3:01:16,Clare MULLENGER,68,Marathon
Berlin Marathon - 29 SEP 2021,GRE,F,,3:01:18,Marianna TROULI,69,Marathon
