competition,country,gender,link,mark,name,position,sport
Berlin Marathon - 29 SEP 2021,GBR,M,,2:29:54,John BIRCH,64,Marathon
Berlin Marathon - 29 SEP 2021,FIN,M,,2:29:55,Markus RANNANKARI,65,Marathon
Berlin Marathon - 29 SEP 2021,GER,M,,2:29:58,Kevin BOHN,66,Marathon
Berlin Marathon - 29 SEP 2021,ESP,M,,2:30:00,Enrique CALVILLO,67,Marathon
Berlin Marathon - 29 SEP 2021,IRL,M,,2:30:08,Karl NOLAN,68,Marathon
Berlin Marathon - 29 SEP 2021,EGY,M,,2:30:09,Yahia EL SAYED,69,Marathon
Berlin Marathon - 29 SEP 2021,GBR,M,,2:30:11,Alexander WALLACE,70,Marathon
Berlin Marathon - 29 SEP 2021,POL,M,,2:30:31,Łukasz HRYCIUK,71,Marathon
Berlin Marathon - 29 SEP 2021,USA,M,,2:30:36,Adrian HAYWAS,72,Marathon
Berlin Marathon - 29 SEP 2021,DEN,M,,2:30:42,Brian Birch STRANDBY,73,Marathon
Berlin Marathon - 29 SEP 2021,GBR,M,,2:30:50,John GORDON,74,Marathon
Berlin Marathon - 29 SEP 2021,GBR,M,,2:31:30,Allan CHRISTIE,75,Marathon
Berlin Marathon - 29 SEP 2021,GER,M,,2:31:30,Stephan BAHN,76,Marathon
Berlin Marathon - 29 SEP 2021,ESP,M,,2:31:34,Salva MARQUEZ,77,Marathon
Berlin Marathon - 29 SEP 2021,FRA,M,,2:32:04,Jérome CHRISTIANY,78,Marathon
Berlin Marathon - 29 SEP 2021,IRL,M,,2:32:09,Seamus SOMERS,79,Marathon
Berlin Marathon - 29 SEP 2021,DEN,M,,2:32:13,Martin GUDMAND,80,Marathon
Berlin Marathon - 29 SEP 2021,USA,M,,2:32:13,Brian LIVINGSTON,81,Marathon
Berlin Marathon - 29 SEP 2021,ESP,M,,2:32:16,Enrique DELGADO,82,Marathon
Berlin Marathon - 29 SEP 2021,GER,M,,2:32:16,Max RAHM,83,Marathon
