competition,country,gender,link,mark,name,position,sport
The XXIX Olympic Games,POR,F,https://www.worldathletics.org/athletes/portugal/ana-dias-14294853,2:36:25,Ana DIAS,46,"(['Marathon'],)"
The XXIX Olympic Games,ERI,F,https://www.worldathletics.org/athletes/eritrea/nebiat-habtemariam-14262204,2:37:03,Nebiat HABTEMARIAM,47,"(['Marathon'],)"
The XXIX Olympic Games,PRK,F,https://www.worldathletics.org/athletes/dpr-of-korea/bun-hui-jo-14295177,2:37:04,Bun-Hui JO,48,"(['Marathon'],)"
The XXIX Olympic Games,ZIM,F,https://www.worldathletics.org/athletes/zimbabwe/tabitha-tsatsa-14325383,2:37:10,Tabitha TSATSA,49,"(['Marathon'],)"
The XXIX Olympic Games,TUR,F,https://www.worldathletics.org/athletes/turkey/bahar-dogan-14303236,2:37:12,Bahar DOGAN,50,"(['Marathon'],)"
The XXIX Olympic Games,BRA,F,https://www.worldathletics.org/athletes/brazil/marily-dos-santos-14269103,2:38:10,Marily DOS SANTOS,51,"(['Marathon'],)"
The XXIX Olympic Games,GER,F,https://www.worldathletics.org/athletes/germany/susanne-hahn-14279400,2:38:31,Susanne HAHN,52,"(['Marathon'],)"
The XXIX Olympic Games,KOR,F,https://www.worldathletics.org/athletes/korea/eun-hee-chae-14289587,2:38:52,Eun-hee CHAE,53,"(['Marathon'],)"
The XXIX Olympic Games,ESP,F,https://www.worldathletics.org/athletes/spain/alessandra-aguilar-14262157,2:39:29,Alessandra AGUILAR,54,"(['Marathon'],)"
The XXIX Olympic Games,MEX,F,https://www.worldathletics.org/athletes/mexico/patricia-rétiz-14291210,2:39:34,Patricia RÉTIZ,55,"(['Marathon'],)"
The XXIX Olympic Games,KOR,F,https://www.worldathletics.org/athletes/korea/sun-young-lee-14289806,2:43:23,Sun-young LEE,56,"(['Marathon'],)"
The XXIX Olympic Games,AUT,F,https://www.worldathletics.org/athletes/austria/eva-maria-gradwohl-14270939,2:44:24,Eva-Maria GRADWOHL,57,"(['Marathon'],)"
The XXIX Olympic Games,KGZ,F,https://www.worldathletics.org/athletes/kirghizistan/iuliia-andreeva-14522921,2:44:41,Iuliia ANDREEVA,58,"(['Marathon'],)"
The XXIX Olympic Games,BOL,F,https://www.worldathletics.org/athletes/bolivia/sonia-calizaya-14269501,2:45:53,Sonia CALIZAYA,59,"(['Marathon'],)"
The XXIX Olympic Games,GRE,F,https://www.worldathletics.org/athletes/greece/eléni-dónta-14280584,2:46:44,Eléni DÓNTA,60,"(['Marathon'],)"
The XXIX Olympic Games,MEX,F,https://www.worldathletics.org/athletes/mexico/karina-pérez-14291189,2:47:02,Karina PÉREZ,61,"(['Marathon'],)"
The XXIX Olympic Games,COL,F,https://www.worldathletics.org/athletes/colombia/bertha-sánchez-14263908,2:47:02,Bertha SÁNCHEZ,62,"(['Marathon'],)"
The XXIX Olympic Games,IRL,F,https://www.worldathletics.org/athletes/ireland/pauline-curley-14283179,2:47:16,Pauline CURLEY,63,"(['Marathon'],)"
The XXIX Olympic Games,ESP,F,https://www.worldathletics.org/athletes/spain/maria-josé-pueyo-14260700,2:48:01,Maria José PUEYO,64,"(['Marathon'],)"
The XXIX Olympic Games,HUN,F,https://www.worldathletics.org/athletes/hungary/petra-teveli-14282522,2:48:32,Petra TEVELI,65,"(['Marathon'],)"
The XXIX Olympic Games,RWA,F,https://www.worldathletics.org/athletes/rwanda/epiphanie-nyirabarame-14299956,2:49:32,Epiphanie NYIRABARAME,66,"(['Marathon'],)"
The XXIX Olympic Games,SVK,F,https://www.worldathletics.org/athletes/slovak-republic/zuzana-šaríková-14301596,2:49:39,Zuzana ŠARÍKOVÁ,67,"(['Marathon'],)"
The XXIX Olympic Games,CRC,F,https://www.worldathletics.org/athletes/costa-rica/gabriela-traña-14263873,2:53:45,Gabriela TRAÑA,68,"(['Marathon'],)"
The XXIX Olympic Games,UKR,F,https://www.worldathletics.org/athletes/ukraine/oxana-sklyarenko-14304207,2:55:39,Oxana SKLYARENKO,69,"(['Marathon'],)"
The XXIX Olympic Games,ETH,F,https://www.worldathletics.org/athletes/ethiopia/berhane-adere-14259948,DNF,Berhane ADERE,"(None,)","(['Marathon'],)"
The XXIX Olympic Games,RUS,F,https://www.worldathletics.org/athletes/russia/galina-bogomolova-14297417,DNF,Galina BOGOMOLOVA,"(None,)","(['Marathon'],)"
The XXIX Olympic Games,MDA,F,https://www.worldathletics.org/athletes/moldova/valentina-delion-14290896,DNF,Valentina DELION,"(None,)","(['Marathon'],)"
The XXIX Olympic Games,TLS,F,https://www.worldathletics.org/athletes/timor-leste/mariana-dias-ximenes-14872310,DNF,Mariana DIAS XIMENES,"(None,)","(['Marathon'],)"
The XXIX Olympic Games,SRB,F,https://www.worldathletics.org/athletes/serbia/olivera-jevtic-14300350,DNF,Olivera JEVTIC,"(None,)","(['Marathon'],)"
The XXIX Olympic Games,USA,F,https://www.worldathletics.org/athletes/united-states/deena-kastor-14309297,DNF,Deena KASTOR,"(None,)","(['Marathon'],)"
The XXIX Olympic Games,USA,F,https://www.worldathletics.org/athletes/united-states/magdalena-lewy-boulet-14315381,DNF,Magdalena LEWY-BOULET,"(None,)","(['Marathon'],)"
The XXIX Olympic Games,POR,F,https://www.worldathletics.org/athletes/portugal/inês-monteiro-14294984,DNF,Inês MONTEIRO,"(None,)","(['Marathon'],)"
The XXIX Olympic Games,HUN,F,https://www.worldathletics.org/athletes/hungary/beáta-rakonczai-14282256,DNF,Beáta RAKONCZAI,"(None,)","(['Marathon'],)"
The XXIX Olympic Games,LES,F,https://www.worldathletics.org/athletes/lesotho/mamorallo-tjoka-14290149,DNF,Mamorallo TJOKA,"(None,)","(['Marathon'],)"
The XXIX Olympic Games,JPN,F,https://www.worldathletics.org/athletes/japan/reiko-tosa-14288222,DNF,Reiko TOSA,"(None,)","(['Marathon'],)"
The XXIX Olympic Games,ETH,F,https://www.worldathletics.org/athletes/ethiopia/gete-wami-14259703,DNF,Gete WAMI,"(None,)","(['Marathon'],)"
The XXIX Olympic Games,BRN,F,https://www.worldathletics.org/athletes/bahrain/nadia-ejjafini-14268776,DNS,Nadia EJJAFINI,"(None,)","(['Marathon'],)"
