BIB,country,link,mark,name,position
"(None,)",JPN,https://www.worldathletics.org/athletes/japan/naoko-takahashi-14288024,2:23:14,Naoko TAKAHASHI,1
"(None,)",ROU,https://www.worldathletics.org/athletes/romania/lidia-şimon-14295968,2:23:22,Lidia SIMON,2
"(None,)",KEN,https://www.worldathletics.org/athletes/kenya/joyce-chepchumba-14288877,2:24:45,Joyce CHEPCHUMBA,3
"(None,)",KEN,https://www.worldathletics.org/athletes/kenya/esther-wanjiru-maina-14289528,2:26:17,Esther Wanjiru MAINA,4
"(None,)",RUS,https://www.worldathletics.org/athletes/russia/madina-biktagirova-14297390,2:26:33,Madina BIKTAGIROVA,5
"(None,)",ETH,https://www.worldathletics.org/athletes/ethiopia/elfinesh-alemu-14259940,2:26:54,Elfenesh ALEMU,6
"(None,)",JPN,https://www.worldathletics.org/athletes/japan/eri-yamaguchi-14288392,2:27:03,Eri YAMAGUGHI,7
"(None,)",PRK,https://www.worldathletics.org/athletes/dpr-of-korea/bong-sil-ham-14295163,2:27:07,Bong-Sil HAM,8
"(None,)",ETH,https://www.worldathletics.org/athletes/ethiopia/fatuma-roba-14259747,2:27:38,Fatuma ROBA,9
"(None,)",CHN,https://www.worldathletics.org/athletes/pr-of-china/xiujuan-ren-14265419,2:27:55,Xiujuan REN,10
"(None,)",AUS,https://www.worldathletics.org/athletes/australia/kerryn-mccann-14271694,2:28:37,Kerryn MCCANN,11
"(None,)",ITA,https://www.worldathletics.org/athletes/italy/maura-viceconte-14285443,2:29:26,Maura VICECONTE,12
"(None,)",KEN,https://www.worldathletics.org/athletes/kenya/tegla-loroupe-14289238,2:29:45,Tegla LOROUPE,13
"(None,)",KGZ,https://www.worldathletics.org/athletes/kirghizistan/irina-bogachova-14289544,2:29:55,Irina BOGACHOVA,14
"(None,)",JPN,https://www.worldathletics.org/athletes/japan/ari-ichihashi-14286440,2:30:34,Ari ICHIHASHI,15
"(None,)",MEX,https://www.worldathletics.org/athletes/mexico/adriana-fernández-miranda-14291056,2:30:51,Adriana FERNÁNDEZ,16
"(None,)",HUN,https://www.worldathletics.org/athletes/hungary/judit-földingné-nagy-14281533,2:30:54,Judit FÖLDING-NAGY,17
"(None,)",ITA,https://www.worldathletics.org/athletes/italy/ornella-ferrara-14284323,2:31:32,Ornella FERRARA,18
"(None,)",USA,https://www.worldathletics.org/athletes/united-states/christine-clark-14307680,2:31:35,Christine CLARK,19
"(None,)",PRK,https://www.worldathletics.org/athletes/dpr-of-korea/yong-ok-jong-14295179,2:31:40,Yong-Ok JONG,20
"(None,)",POR,https://www.worldathletics.org/athletes/portugal/manuela-machado-14294959,2:32:29,Maria Manuela MACHADO,21
"(None,)",NED,https://www.worldathletics.org/athletes/netherlands/nadja-wijenberg-14292278,2:32:29,Nadezhda WIJENBERG,22
"(None,)",RUS,https://www.worldathletics.org/athletes/russia/lyubov-morgunova-14298665,2:32:35,Lyubov MORGUNOVA,23
"(None,)",GER,https://www.worldathletics.org/athletes/germany/sonja-oberem-krolik-14279101,2:33:45,Sonja OBEREM,24
"(None,)",ECU,https://www.worldathletics.org/athletes/ecuador/martha-tenorio-14262269,2:33:54,Martha TENORIO,25
"(None,)",GBR,https://www.worldathletics.org/athletes/great-britain-ni/marian-sutton-14276481,2:34:33,Marian SUTTON,26
"(None,)",CHI,https://www.worldathletics.org/athletes/chile/erika-alejandra-de-la-fuente-14269220,2:35:07,Erika Alejandra DE LA FUENTE,27
"(None,)",PRK,https://www.worldathletics.org/athletes/dpr-of-korea/chang-ok-kim-14295145,2:35:32,Chang-Ok KIM,28
"(None,)",ROU,https://www.worldathletics.org/athletes/romania/camelia-alina-tecuţă-gherasim-14295976,2:36:16,Camelia Alina TECUŢĂ-GHERASIM,29
"(None,)",ESP,https://www.worldathletics.org/athletes/spain/ana-isabel-alonso-14262129,2:36:45,Ana Isabel ALONSO,30
"(None,)",USA,https://www.worldathletics.org/athletes/south-africa/colleen-de-reuck-14308773,2:36:48,Colleen DE REUCK,31
"(None,)",PER,https://www.worldathletics.org/athletes/peru/maria-portillo-cruz-14293300,2:36:50,María PORTILLO,32
"(None,)",ESP,https://www.worldathletics.org/athletes/spain/griselda-maria-gonzález-14261402,2:38:28,Griselda GONZÁLEZ,33
"(None,)",KOR,https://www.worldathletics.org/athletes/korea/mi-ja-oh-14289846,2:38:42,Mi-Ja OH,34
"(None,)",AUS,https://www.worldathletics.org/athletes/australia/susan-hobson-14271948,2:38:44,Susan HOBSON,35
"(None,)",ETH,https://www.worldathletics.org/athletes/ethiopia/gadisse-edato-14259867,2:42:29,Gadissie EDATTO,36
"(None,)",TUR,https://www.worldathletics.org/athletes/turkey/serap-aktas-14303194,2:42:40,Serap AKTAS,37
"(None,)",SUI,https://www.worldathletics.org/athletes/switzerland/daria-nauer-14301062,2:43:00,Daria NAUER,38
"(None,)",ESP,https://www.worldathletics.org/athletes/spain/maria-luisa-munoz-14260919,2:45:40,María Luisa MUÑOZ,39
"(None,)",TJK,https://www.worldathletics.org/athletes/tajikistan/gulsara-dadabayeva-14302747,2:51:03,Gulsara DADABAEVA,41
"(None,)",HON,https://www.worldathletics.org/athletes/honduras/gina-coello-14281140,3:02:32,Gina COELLO,42
"(None,)",TLS,https://www.worldathletics.org/athletes/undefined/agueda-fatima-amaral-14282687,3:10:55,Agueda AMARAL,43
"(None,)",GUM,https://www.worldathletics.org/athletes/guam/rhonda-davidson-alley-14281098,3:13:58,Rhonda DAVIDSON-ALLEY,44
"(None,)",LAO,https://www.worldathletics.org/athletes/laos/sirivanh-ketavong-14289933,3:34:27,Sirivanh KETAVONG,45
"(None,)",AUS,https://www.worldathletics.org/athletes/australia/nicole-carroll-14272347,DNF,Nicole CARROLL,"(None,)"
"(None,)",ROU,https://www.worldathletics.org/athletes/romania/anuta-catuna-14295489,DNF,Anuta CATUNA,"(None,)"
"(None,)",MDA,https://www.worldathletics.org/athletes/moldova/valentina-enachi-14290900,DNF,Valentina ENACHI,"(None,)"
"(None,)",ISL,https://www.worldathletics.org/athletes/iceland/martha-ernstdóttir-14283427,DNF,Martha ERNSTSDÓTTIR,"(None,)"
"(None,)",KAZ,https://www.worldathletics.org/athletes/kazakhstan/garifa-kuku-14288644,DNF,Garifa KUKU,"(None,)"
"(None,)",NAM,https://www.worldathletics.org/athletes/namibia/elizabeth-mongudhi-14291439,DNF,Elizabeth MUNGUDHI,"(None,)"
"(None,)",BEL,https://www.worldathletics.org/athletes/belgium/marleen-renders-14270237,DNF,Marleen RENDERS,"(None,)"
"(None,)",RUS,https://www.worldathletics.org/athletes/russia/valentina-yegorova-14299803,DNF,Valentina YEGOROVA,"(None,)"
"(None,)",GER,https://www.worldathletics.org/athletes/germany/claudia-dreher-14277409,DNS,Claudia DREHER,"(None,)"
"(None,)",JPN,https://www.worldathletics.org/athletes/japan/mizuki-noguchi-14287473,2:26:20,Mizuki NOGUCHI,1
"(None,)",KEN,https://www.worldathletics.org/athletes/kenya/catherine-ndereba-14289341,2:26:32,Catherine NDEREBA,2
"(None,)",USA,https://www.worldathletics.org/athletes/united-states/deena-kastor-14309297,2:27:20,Deena KASTOR,3
"(None,)",ETH,https://www.worldathletics.org/athletes/ethiopia/elfinesh-alemu-14259940,2:28:15,Elfenesh ALEMU,4
"(None,)",JPN,https://www.worldathletics.org/athletes/japan/reiko-tosa-14288222,2:28:44,Reiko TOSA,5
"(None,)",SRB,https://www.worldathletics.org/athletes/serbia-and-montenegro/olivera-jevtić-14300350,2:31:15,Olivera JEVTIC,6
"(None,)",JPN,https://www.worldathletics.org/athletes/japan/naoko-sakamoto-14287708,2:31:43,Naoko SAKAMOTO,7
"(None,)",RUS,https://www.worldathletics.org/athletes/russia/lyudmila-petrova-14298897,2:31:56,Lyudmila PETROVA,8
"(None,)",RUS,https://www.worldathletics.org/athletes/russia/svetlana-zakharova-14299849,2:32:04,Svetlana ZAKHAROVA,9
"(None,)",ITA,https://www.worldathletics.org/athletes/italy/bruna-genovese-14284422,2:32:50,Bruna GENOVESE,10
"(None,)",KEN,https://www.worldathletics.org/athletes/kenya/alice-chelangat-14288832,2:33:52,Alice Chelangat NGERECHI,11
"(None,)",CHN,https://www.worldathletics.org/athletes/pr-of-china/shujing-zhang-14264390,2:34:34,Shujing ZHANG,12
"(None,)",USA,https://www.worldathletics.org/athletes/romania/nuţa-olaru-14295806,2:34:45,Nuta OLARU,13
"(None,)",LTU,https://www.worldathletics.org/athletes/lithuania/živilé-balčiunaité-14290186,2:35:01,Zivilé BALCIÜNAITÉ,14
"(None,)",FRA,https://www.worldathletics.org/athletes/france/corinne-raux-14273652,2:35:54,Corinne RAUX,15
"(None,)",ITA,https://www.worldathletics.org/athletes/italy/rosaria-console-14284099,2:35:56,Rosaria CONSOLE,16
"(None,)",POL,https://www.worldathletics.org/athletes/poland/małgorzata-sobańska-14294434,2:36:43,Malgorzata SOBANSKA,17
"(None,)",GER,https://www.worldathletics.org/athletes/germany/luminita-zaituc-14280384,2:36:45,Luminita ZAITUC,18
"(None,)",KOR,https://www.worldathletics.org/athletes/korea/eun-jung-lee-14289779,2:37:23,Eun-jung LEE,19
"(None,)",ROU,https://www.worldathletics.org/athletes/romania/constantina-dita-tomescu-14295567,2:37:31,Constantina DITA,20
"(None,)",PRK,https://www.worldathletics.org/athletes/dpr-of-korea/yong-ok-jong-14295179,2:37:52,Yong-Ok JONG,21
"(None,)",CHN,https://www.worldathletics.org/athletes/pr-of-china/helan-li-14266046,2:37:53,Helan LI,22
"(None,)",KOR,https://www.worldathletics.org/athletes/korea/yun-hee-chung-14289636,2:38:57,Yunhee CHUNG,23
"(None,)",NOR,https://www.worldathletics.org/athletes/norway/stine-larsen-14292707,2:39:55,Stine LARSEN,24
"(None,)",GBR,https://www.worldathletics.org/athletes/great-britain-ni/liz-yelling-14276822,2:40:13,Liz YELLING,25
"(None,)",ESP,https://www.worldathletics.org/athletes/spain/maría-abel-14262164,2:40:13,Maribel ABEL,26
"(None,)",MAR,https://www.worldathletics.org/athletes/morocco/hafida-izem-14290684,2:40:46,Hafida IZEM,27
"(None,)",CZE,https://www.worldathletics.org/athletes/czech-republic/anna-pichrtová-14262824,2:40:58,Anna PICHRTOVÁ,28
"(None,)",GBR,https://www.worldathletics.org/athletes/great-britain-ni/tracey-morris-14275840,2:41:00,Tracey MORRIS,29
"(None,)",MAR,https://www.worldathletics.org/athletes/morocco/kenza-wahbi-14290786,2:41:36,Kenza WAHBI,30
"(None,)",AUS,https://www.worldathletics.org/athletes/australia/kerryn-mccann-14271694,2:41:41,Kerryn MCCANN,31
"(None,)",ESP,https://www.worldathletics.org/athletes/spain/beatriz-ros-14260561,2:41:51,Beatriz ROS,32
"(None,)",CHN,https://www.worldathletics.org/athletes/pr-of-china/chunxiu-zhou-14264260,2:42:54,Chunxiu ZHOU,33
"(None,)",USA,https://www.worldathletics.org/athletes/united-states/jennifer-rhines-14319792,2:43:52,Jennifer RHINES,34
"(None,)",KOR,https://www.worldathletics.org/athletes/korea/kyung-hee-choi-14289611,2:44:05,Kyung-hee CHOI,35
"(None,)",ECU,https://www.worldathletics.org/athletes/ecuador/sandra-ruales-mosquera-14262275,2:44:28,Sandra RUALES,36
"(None,)",ESP,https://www.worldathletics.org/athletes/spain/maría-dolores-pulido-14260696,2:44:33,María Dolores PULIDO,37
"(None,)",MEX,https://www.worldathletics.org/athletes/mexico/margarita-tapia-14291267,2:46:14,Margarita TAPIA,38
"(None,)",USA,https://www.worldathletics.org/athletes/united-states/colleen-de-reuck-14308773,2:46:30,Colleen DE REUCK,39
"(None,)",RUS,https://www.worldathletics.org/athletes/russia/albina-mayorova-14297938,2:47:23,Albina MAYOROVA,40
"(None,)",POL,https://www.worldathletics.org/athletes/poland/grażyna-syrek-14294499,2:47:26,Grazyna SYREK,41
"(None,)",ISR,https://www.worldathletics.org/athletes/israel/nili-avramski-14283491,2:48:08,Nili ABRAMSKI,42
"(None,)",MAD,https://www.worldathletics.org/athletes/madagascar/clarisse-rasoarizay-14290535,2:48:14,Clarisse RASOARIZAY,43
"(None,)",EST,https://www.worldathletics.org/athletes/estonia/jane-salumäe-14260018,2:48:47,Jane SALUMÄE,44
"(None,)",HUN,https://www.worldathletics.org/athletes/hungary/simona-staicu-14282349,2:48:57,Simona STAICU,45
"(None,)",MEX,https://www.worldathletics.org/athletes/mexico/angelica-sánchez-14291256,2:49:04,Angélica SÁNCHEZ,46
"(None,)",POR,https://www.worldathletics.org/athletes/portugal/helena-sampaio-14295075,2:49:18,Helena SAMPAIO,47
"(None,)",HUN,https://www.worldathletics.org/athletes/hungary/beáta-rakonczai-14282256,2:49:41,Beáta RAKONCZAI,48
"(None,)",DEN,https://www.worldathletics.org/athletes/denmark/annemette-jensen-14262512,2:50:01,Annemette JENSEN,49
"(None,)",GRE,https://www.worldathletics.org/athletes/greece/georgia-ambatzidou-14280488,2:50:01,Yeoryía ABATZÍDOU,50
"(None,)",NZL,https://www.worldathletics.org/athletes/new-zealand/liza-hunter-galvan-14293012,2:50:23,Liza HUNTER-GALVAN,51
"(None,)",FRA,https://www.worldathletics.org/athletes/france/hafida-gadi-14257429,2:50:29,Hafida GADI,52
"(None,)",TJK,https://www.worldathletics.org/athletes/tajikistan/gulsara-dadabayeva-14302747,2:50:45,Gulsara DADABAEVA,53
"(None,)",RWA,https://www.worldathletics.org/athletes/rwanda/epiphanie-nyirabarame-14299956,2:52:50,Epiphanie NYIRABARAME,54
"(None,)",ARG,https://www.worldathletics.org/athletes/argentina/sandra-torres-14272576,2:54:48,Sandra TORRES,55
"(None,)",PRK,https://www.worldathletics.org/athletes/dpr-of-korea/bun-hui-jo-14295177,2:55:54,Bun-Hui JO,56
"(None,)",TPE,https://www.worldathletics.org/athletes/chinese-taipei/yu-fang-hsu-14302840,2:55:58,Yu-Fang HSU,57
"(None,)",CHI,https://www.worldathletics.org/athletes/chile/erika-alejandra-de-la-fuente-14269220,2:57:14,Erika Alejandra DE LA FUENTE,58
"(None,)",CUB,https://www.worldathletics.org/athletes/cuba/mariela-gonzález-14263555,3:02:20,Mariela GONZÁLEZ,59
"(None,)",HUN,https://www.worldathletics.org/athletes/hungary/ida-kovács-14281880,3:03:21,Ida KOVÁCS,60
"(None,)",MDA,https://www.worldathletics.org/athletes/moldova/svetlana-shepeleva-tkach-14290924,3:03:29,Svetlana TKACH-SHEPELEVA,61
"(None,)",POR,https://www.worldathletics.org/athletes/portugal/ana-dias-14294853,3:08:11,Ana DIAS,62
"(None,)",LTU,https://www.worldathletics.org/athletes/lithuania/inga-juodeškiené-14290253,3:09:18,Inga JUODEŠKIENÉ,63
"(None,)",LES,https://www.worldathletics.org/athletes/lesotho/mamokete-lechela-14290140,3:11:56,Mamokete LECHELA,64
"(None,)",TLS,https://www.worldathletics.org/athletes/timor-leste/agueda-fatima-amaral-14282687,3:18:25,Agueda AMARAL,65
"(None,)",MGL,https://www.worldathletics.org/athletes/mongolia/otgonbayar-luvsanlkhundeg-14291305,3:48:42,Otgonbayar LUVSANLUNDEG,66
"(None,)",ALG,https://www.worldathletics.org/athletes/algeria/nasria-azaidj-14272880,DNF,Leila BAGHDAD,"(None,)"
"(None,)",KGZ,https://www.worldathletics.org/athletes/kirghizistan/irina-bogachova-14289544,DNF,Irina BOGACHOVA,"(None,)"
"(None,)",ITA,https://www.worldathletics.org/athletes/bahrain/nadia-ejjafini-14268776,DNF,Nadia EJJAFINI,"(None,)"
"(None,)",BRA,https://www.worldathletics.org/athletes/brazil/marlene-teixeria-fortunato-14269041,DNF,Marlene FORTUNATO,"(None,)"
"(None,)",ETH,https://www.worldathletics.org/athletes/ethiopia/asha-gigi-14259834,DNF,Asha GIGI,"(None,)"
"(None,)",PRK,https://www.worldathletics.org/athletes/dpr-of-korea/bong-sil-ham-14295163,DNF,Bong-Sil HAM,"(None,)"
"(None,)",TAN,https://www.worldathletics.org/athletes/tanzania/banuelia-katesigwa-14302612,DNF,Banuelia KATESIGWA,"(None,)"
"(None,)",GER,https://www.worldathletics.org/athletes/germany/ulrike-maisch-14278765,DNF,Ulrike MAISCH,"(None,)"
"(None,)",FRA,https://www.worldathletics.org/athletes/france/rakiya-maraoui-quetier-14273008,DNF,Rakiya MARAOUI-QUETIER,"(None,)"
"(None,)",BRA,https://www.worldathletics.org/athletes/brazil/márcia-narloch-14268944,DNF,Márcia NARLOCH,"(None,)"
"(None,)",KEN,https://www.worldathletics.org/athletes/kenya/margaret-okayo-14289395,DNF,Margaret OKAYO,"(None,)"
"(None,)",TUR,https://www.worldathletics.org/athletes/turkey/lale-öztürk-14303312,DNF,Lale ÖZTÜRK,"(None,)"
"(None,)",GBR,https://www.worldathletics.org/athletes/great-britain-ni/paula-radcliffe-14276130,DNF,Paula RADCLIFFE,"(None,)"
"(None,)",ROU,https://www.worldathletics.org/athletes/romania/lidia-şimon-14295968,DNF,Lidia SIMON,"(None,)"
"(None,)",POL,https://www.worldathletics.org/athletes/poland/monika-stefanowicz-14293585,DNF,Monika STEFANOWICZ,"(None,)"
"(None,)",ETH,https://www.worldathletics.org/athletes/ethiopia/workenesh-tola-14259714,DNF,Workenesh TOLA,"(None,)"
"(None,)",ROU,https://www.worldathletics.org/athletes/romania/constantina-dita-14295567,2:26:44,Constantina DITA,1
"(None,)",KEN,https://www.worldathletics.org/athletes/kenya/catherine-ndereba-14289341,2:27:06,Catherine NDEREBA,2
"(None,)",CHN,https://www.worldathletics.org/athletes/pr-of-china/chunxiu-zhou-14264260,2:27:07,Chunxiu ZHOU,3
"(None,)",CHN,https://www.worldathletics.org/athletes/pr-of-china/xiaolin-zhu-14264209,2:27:16,Xiaolin ZHU,4
"(None,)",FRA,https://www.worldathletics.org/athletes/kenya/martha-komu-14289188,2:27:23,Martha KOMU MUNYUTU,5
"(None,)",GBR,https://www.worldathletics.org/athletes/great-britain-ni/mara-yamauchi-14276819,2:27:29,Mara YAMAUCHI,6
"(None,)",RUS,https://www.worldathletics.org/athletes/russia/irina-timofeeva-14299554,2:27:31,Irina TIMOFEEVA,7
"(None,)",ROU,https://www.worldathletics.org/athletes/romania/lidia-simon-14295968,2:27:51,Lidia SIMON,8
"(None,)",ALG,https://www.worldathletics.org/athletes/algeria/souad-aït-salem-14272893,2:28:29,Souad AÏT SALEM,9
"(None,)",KEN,https://www.worldathletics.org/athletes/kenya/salina-jebet-kosgei-14289206,2:29:28,Salina Jebet KOSGEI,10
"(None,)",LTU,https://www.worldathletics.org/athletes/lithuania/zivilé-balciünaité-14290186,2:29:33,Zivilé BALCIÜNAITÉ,11
"(None,)",PRK,https://www.worldathletics.org/athletes/dpr-of-korea/kum-ok-kim-14295210,2:30:01,Kum-Ok KIM,12
"(None,)",JPN,https://www.worldathletics.org/athletes/japan/yurika-nakamura-14287339,2:30:19,Yurika NAKAMURA,13
"(None,)",ITA,https://www.worldathletics.org/athletes/italy/anna-incerti-14284533,2:30:55,Anna INCERTI,14
"(None,)",ETH,https://www.worldathletics.org/athletes/ethiopia/dire-tune-14259927,2:31:16,Dire TUNE,15
"(None,)",NZL,https://www.worldathletics.org/athletes/new-zealand/nina-rillstone-14293151,2:31:16,Nina RILLSTONE,16
"(None,)",ITA,https://www.worldathletics.org/athletes/italy/bruna-genovese-14284422,2:31:31,Bruna GENOVESE,17
"(None,)",ROU,https://www.worldathletics.org/athletes/romania/luminita-talpos-14295762,2:31:41,Luminita TALPOS,18
"(None,)",MEX,https://www.worldathletics.org/athletes/mexico/madaí-pérez-14291191,2:31:47,Madaí PÉREZ,19
"(None,)",FRA,https://www.worldathletics.org/athletes/france/christelle-daunay-14257893,2:31:48,Christelle DAUNAY,20
"(None,)",AUS,https://www.worldathletics.org/athletes/australia/benita-willis-14271064,2:32:06,Benita WILLIS,21
"(None,)",RUS,https://www.worldathletics.org/athletes/russia/svetlana-zakharova-14299849,2:32:16,Svetlana ZAKHAROVA,22
"(None,)",GBR,https://www.worldathletics.org/athletes/great-britain-ni/paula-radcliffe-14276130,2:32:38,Paula RADCLIFFE,23
"(None,)",POL,https://www.worldathletics.org/athletes/poland/monika-drybulska-14293585,2:32:39,Monika STEFANOWICZ,24
"(None,)",KOR,https://www.worldathletics.org/athletes/korea/eun-jung-lee-14289779,2:33:07,Eun-jung LEE,25
"(None,)",GBR,https://www.worldathletics.org/athletes/great-britain-ni/liz-yelling-14276822,2:33:12,Liz YELLING,26
"(None,)",USA,https://www.worldathletics.org/athletes/united-states/blake-russell-14318958,2:33:13,Blake RUSSELL,27
"(None,)",NAM,https://www.worldathletics.org/athletes/namibia/beata-naigambo-14291442,2:33:29,Beata NAIGAMBO,28
"(None,)",ITA,https://www.worldathletics.org/athletes/italy/vincenza-sicari-14285270,2:33:31,Vincenza SICARI,29
"(None,)",POL,https://www.worldathletics.org/athletes/poland/dorota-gruca-14293692,2:33:32,Dorota GRUCA,30
"(None,)",UKR,https://www.worldathletics.org/athletes/ukraine/tetyana-filonyuk-14303567,2:33:35,Tetyana FILONYUK,31
"(None,)",POR,https://www.worldathletics.org/athletes/portugal/marisa-barros-14294793,2:34:08,Marisa BARROS,32
"(None,)",AUS,https://www.worldathletics.org/athletes/australia/lisa-jane-weightman-14271094,2:34:16,Lisa WEIGHTMAN,33
"(None,)",NOR,https://www.worldathletics.org/athletes/norway/kirsten-marathon-melkevik-14292753,2:34:35,Kirsten Marathon MELKEVIK,34
"(None,)",NZL,https://www.worldathletics.org/athletes/new-zealand/liza-hunter-galvan-14293012,2:34:51,Liza HUNTER-GALVAN,35
"(None,)",PRK,https://www.worldathletics.org/athletes/dpr-of-korea/yong-ok-jong-14295179,2:34:52,Yong-Ok JONG,36
"(None,)",LTU,https://www.worldathletics.org/athletes/lithuania/rasa-drazdauskaité-14290222,2:35:09,Rasa DRAZDAUSKAITÉ,37
"(None,)",GER,https://www.worldathletics.org/athletes/germany/melanie-kraus-14278491,2:35:17,Melanie KRAUS,38
"(None,)",PER,https://www.worldathletics.org/athletes/peru/maría-portillo-14293300,2:35:19,María PORTILLO,39
"(None,)",NAM,https://www.worldathletics.org/athletes/namibia/helalia-johannes-14291432,2:35:22,Helalia JOHANNES,40
"(None,)",CHN,https://www.worldathletics.org/athletes/pr-of-china/shujing-zhang-14264390,2:35:35,Shujing ZHANG,41
"(None,)",BIH,https://www.worldathletics.org/athletes/bosniaherzegovina/lucia-kimani-14270036,2:35:47,Lucia Mwihaki KIMANI,42
"(None,)",ECU,https://www.worldathletics.org/athletes/ecuador/sandra-ruales-14262275,2:35:53,Sandra RUALES,43
"(None,)",AUS,https://www.worldathletics.org/athletes/australia/kate-smyth-14271986,2:36:10,Kate SMYTH,44
"(None,)",ESP,https://www.worldathletics.org/athletes/spain/yesenia-centeno-14261831,2:36:25,Yesenia CENTENO,45
"(None,)",POR,https://www.worldathletics.org/athletes/portugal/ana-dias-14294853,2:36:25,Ana DIAS,46
"(None,)",ERI,https://www.worldathletics.org/athletes/eritrea/nebiat-habtemariam-14262204,2:37:03,Nebiat HABTEMARIAM,47
"(None,)",PRK,https://www.worldathletics.org/athletes/dpr-of-korea/bun-hui-jo-14295177,2:37:04,Bun-Hui JO,48
"(None,)",ZIM,https://www.worldathletics.org/athletes/zimbabwe/tabitha-tsatsa-14325383,2:37:10,Tabitha TSATSA,49
"(None,)",TUR,https://www.worldathletics.org/athletes/turkey/bahar-dogan-14303236,2:37:12,Bahar DOGAN,50
"(None,)",BRA,https://www.worldathletics.org/athletes/brazil/marily-dos-santos-14269103,2:38:10,Marily DOS SANTOS,51
"(None,)",GER,https://www.worldathletics.org/athletes/germany/susanne-hahn-14279400,2:38:31,Susanne HAHN,52
"(None,)",KOR,https://www.worldathletics.org/athletes/korea/eun-hee-chae-14289587,2:38:52,Eun-hee CHAE,53
"(None,)",ESP,https://www.worldathletics.org/athletes/spain/alessandra-aguilar-14262157,2:39:29,Alessandra AGUILAR,54
"(None,)",MEX,https://www.worldathletics.org/athletes/mexico/patricia-rétiz-14291210,2:39:34,Patricia RÉTIZ,55
"(None,)",KOR,https://www.worldathletics.org/athletes/korea/sun-young-lee-14289806,2:43:23,Sun-young LEE,56
"(None,)",AUT,https://www.worldathletics.org/athletes/austria/eva-maria-gradwohl-14270939,2:44:24,Eva-Maria GRADWOHL,57
"(None,)",KGZ,https://www.worldathletics.org/athletes/kirghizistan/iuliia-andreeva-14522921,2:44:41,Iuliia ANDREEVA,58
"(None,)",BOL,https://www.worldathletics.org/athletes/bolivia/sonia-calizaya-14269501,2:45:53,Sonia CALIZAYA,59
"(None,)",GRE,https://www.worldathletics.org/athletes/greece/eléni-dónta-14280584,2:46:44,Eléni DÓNTA,60
"(None,)",MEX,https://www.worldathletics.org/athletes/mexico/karina-pérez-14291189,2:47:02,Karina PÉREZ,61
"(None,)",COL,https://www.worldathletics.org/athletes/colombia/bertha-sánchez-14263908,2:47:02,Bertha SÁNCHEZ,62
"(None,)",IRL,https://www.worldathletics.org/athletes/ireland/pauline-curley-14283179,2:47:16,Pauline CURLEY,63
"(None,)",ESP,https://www.worldathletics.org/athletes/spain/maria-josé-pueyo-14260700,2:48:01,Maria José PUEYO,64
"(None,)",HUN,https://www.worldathletics.org/athletes/hungary/petra-teveli-14282522,2:48:32,Petra TEVELI,65
"(None,)",RWA,https://www.worldathletics.org/athletes/rwanda/epiphanie-nyirabarame-14299956,2:49:32,Epiphanie NYIRABARAME,66
"(None,)",SVK,https://www.worldathletics.org/athletes/slovak-republic/zuzana-šaríková-14301596,2:49:39,Zuzana ŠARÍKOVÁ,67
"(None,)",CRC,https://www.worldathletics.org/athletes/costa-rica/gabriela-traña-14263873,2:53:45,Gabriela TRAÑA,68
"(None,)",UKR,https://www.worldathletics.org/athletes/ukraine/oxana-sklyarenko-14304207,2:55:39,Oxana SKLYARENKO,69
"(None,)",ETH,https://www.worldathletics.org/athletes/ethiopia/berhane-adere-14259948,DNF,Berhane ADERE,"(None,)"
"(None,)",RUS,https://www.worldathletics.org/athletes/russia/galina-bogomolova-14297417,DNF,Galina BOGOMOLOVA,"(None,)"
"(None,)",MDA,https://www.worldathletics.org/athletes/moldova/valentina-delion-14290896,DNF,Valentina DELION,"(None,)"
"(None,)",TLS,https://www.worldathletics.org/athletes/timor-leste/mariana-dias-ximenes-14872310,DNF,Mariana DIAS XIMENES,"(None,)"
"(None,)",SRB,https://www.worldathletics.org/athletes/serbia/olivera-jevtic-14300350,DNF,Olivera JEVTIC,"(None,)"
"(None,)",USA,https://www.worldathletics.org/athletes/united-states/deena-kastor-14309297,DNF,Deena KASTOR,"(None,)"
"(None,)",USA,https://www.worldathletics.org/athletes/united-states/magdalena-lewy-boulet-14315381,DNF,Magdalena LEWY-BOULET,"(None,)"
"(None,)",POR,https://www.worldathletics.org/athletes/portugal/inês-monteiro-14294984,DNF,Inês MONTEIRO,"(None,)"
"(None,)",HUN,https://www.worldathletics.org/athletes/hungary/beáta-rakonczai-14282256,DNF,Beáta RAKONCZAI,"(None,)"
"(None,)",LES,https://www.worldathletics.org/athletes/lesotho/mamorallo-tjoka-14290149,DNF,Mamorallo TJOKA,"(None,)"
"(None,)",JPN,https://www.worldathletics.org/athletes/japan/reiko-tosa-14288222,DNF,Reiko TOSA,"(None,)"
"(None,)",ETH,https://www.worldathletics.org/athletes/ethiopia/gete-wami-14259703,DNF,Gete WAMI,"(None,)"
"(None,)",ITA,https://www.worldathletics.org/athletes/bahrain/nadia-ejjafini-14268776,DNS,Nadia EJJAFINI,"(None,)"
1708,ETH,https://www.worldathletics.org/athletes/ethiopia/tiki-gelana-14259718,2:23:07,Tiki GELANA,1
