BIB,country,link,mark,name,position
2992,TUN,https://www.worldathletics.org/athletes/tunisia/atef-saad-14413303,2:19:50,Atef SAAD,62
2384,EST,https://www.worldathletics.org/athletes/estonia/tiidrek-nurme-14181111,2:20:01,Tiidrek NURME,63
2585,IRL,https://www.worldathletics.org/athletes/ireland/kevin-seaward-14190722,2:20:06,Kevin SEAWARD,64
2356,ESP,https://www.worldathletics.org/athletes/spain/jesús-españa-14166673,2:20:08,Jesús ESPAÑA,65
2824,PER,https://www.worldathletics.org/athletes/peru/raúl-pacheco-14216175,2:20:13,Raúl PACHECO,66
2543,GUA,https://www.worldathletics.org/athletes/guatemala/carlos-trujillo-14253496,2:20:24,Juan Carlos TRUJILLO,67
2118,BLR,https://www.worldathletics.org/athletes/belarus/stsiapan-rahautsou-14176629,2:20:34,Stsiapan RAHAUTSOU,68
2777,NAM,https://www.worldathletics.org/athletes/namibia/mynhardt-kawanivi-14379430,2:20:45,Mynhardt Mbeumuna KAWANIVI,69
2494,GER,https://www.worldathletics.org/athletes/germany/julian-flügel-14192082,2:20:47,Julian FLÜGEL,70
"(None,)",TPE,https://www.worldathletics.org/athletes/chinese-taipei/wen-chien-wu-14228942,2:26:55,Wen-Chien WU,59
"(None,)",AUS,https://www.worldathletics.org/athletes/australia/lee-troop-14178659,2:27:17,Lee TROOP,60
"(None,)",PER,https://www.worldathletics.org/athletes/peru/constantino-leon-14216153,2:28:04,Constantino LEÓN,61
"(None,)",SRB,https://www.worldathletics.org/athletes/montenegro/goran-stojilković-14225441,2:28:14,Goran STOJILJKOVIC,62
"(None,)",GUA,https://www.worldathletics.org/athletes/guatemala/alfredo-arevalo-14195694,2:28:26,Alfredo ARÉVALO,63
"(None,)",QAT,https://www.worldathletics.org/athletes/qatar/youssef-othman-qader-14219087,2:28:40,Yousf Othman QADER,64
"(None,)",ECU,https://www.worldathletics.org/athletes/ecuador/franklin-tenorio-14167590,2:29:05,Franklin TENORIO,65
"(None,)",MEX,https://www.worldathletics.org/athletes/mexico/francisco-bautista-14212798,2:29:28,Francisco BAUTISTA,66
"(None,)",SLO,https://www.worldathletics.org/athletes/slovenia/roman-kejzar-14225070,2:29:37,Roman KEJŽAR,67
"(None,)",BDI,https://www.worldathletics.org/athletes/burundi/joachim-nshimirimana-14177775,2:29:55,Joachim NSHIMIRIMANA,68
"(None,)",ISR,https://www.worldathletics.org/athletes/israel/haile-satayin-14199359,2:30:07,Seteng AYELE,69
"(None,)",KAZ,https://www.worldathletics.org/athletes/kazakhstan/takhir-mamashayev-14207221,2:30:26,Takhir MAMASHAYEV,70
"(None,)",TUR,https://www.worldathletics.org/athletes/turkey/abdil-ceylan-14229348,2:31:43,Abdil CEYLAN,71
"(None,)",ESP,https://www.worldathletics.org/athletes/spain/josé-ríos-14165245,2:32:35,José RÍOS,72
"(None,)",CAM,https://www.worldathletics.org/athletes/cambodia/bunting-hem-14174731,2:33:32,Bunting HEM,73
"(None,)",LIE,https://www.worldathletics.org/athletes/liechtenstein/marcel-tschopp-14211246,2:35:06,Marcel TSCHOPP,74
"(None,)",EST,https://www.worldathletics.org/athletes/estonia/pavel-loskutov-14181061,2:39:01,Pavel LOSKUTOV,75
2048,GBR,https://www.worldathletics.org/athletes/great-britain-ni/callum-hawkins-14371841,DNF,Callum HAWKINS,"(None,)"
3776,UKR,https://www.worldathletics.org/athletes/ukraine/bohdan-ivan-horodyskyy-14479900,DNF,Bohdan-Ivan HORODYSKYY,"(None,)"
3665,TUR,https://www.worldathletics.org/athletes/turkey/polat-kemboi-arikan-14207925,DNF,Polat Kemboi ARIKAN,"(None,)"
1542,COL,https://www.worldathletics.org/athletes/colombia/ivan-dario-gonzalez-14170118,DNF,Ivan Dario GONZALEZ,"(None,)"
1870,ETH,https://www.worldathletics.org/athletes/ethiopia/sisay-lemma-14547527,DNF,Sisay LEMMA,"(None,)"
1351,BRN,https://www.worldathletics.org/athletes/bahrain/shumi-dechasa-14378482,DNF,Shumi DECHASA,"(None,)"
3792,UKR,https://www.worldathletics.org/athletes/ukraine/mykola-nyzhnyk-14535090,DNF,Mykola NYZHNYK,"(None,)"
1114,AUT,https://www.worldathletics.org/athletes/austria/lemawork-ketema-14469221,DNF,Lemawork KETEMA,"(None,)"
2350,IRL,https://www.worldathletics.org/athletes/ireland/stephen-scullion-14199103,DNF,Stephen SCULLION,"(None,)"
2814,KOR,https://www.worldathletics.org/athletes/korea/joohan-oh-14492925,DNF,Joohan OH,"(None,)"
1350,BRN,https://www.worldathletics.org/athletes/bahrain/alemu-bekele-14383576,DNF,Alemu BEKELE,"(None,)"
3713,UGA,https://www.worldathletics.org/athletes/uganda/stephen-kiprotich-14229607,DNF,Stephen KIPROTICH,"(None,)"
3583,TAN,https://www.worldathletics.org/athletes/tanzania/gabriel-gerald-geay-14677692,DNF,Gabriel Gerald GEAY,"(None,)"
1314,BRA,https://www.worldathletics.org/athletes/brazil/daniel-chaves-da-silva-14176105,DNF,Daniel Chaves DA SILVA,"(None,)"
3799,UKR,https://www.worldathletics.org/athletes/ukraine/oleksandr-sitkovskiy-14230610,DNF,Oleksandr SITKOVSKIY,"(None,)"
1868,ETH,https://www.worldathletics.org/athletes/ethiopia/shura-kitata-14730723,DNF,Shura KITATA,"(None,)"
1094,AUS,https://www.worldathletics.org/athletes/australia/jack-rayner-14517160,DNF,Jack RAYNER,"(None,)"
2800,RUS,https://www.worldathletics.org/athletes/russia/grigoriy-andreyev-14221650,2:18:20,Grigoriy ANDREEV,37
2014,GUA,https://www.worldathletics.org/athletes/guatemala/josé-amado-garcía-14195706,2:18:23,José Amado GARCÍA,38
2507,MEX,https://www.worldathletics.org/athletes/mexico/daniel-vargas-de-jésus-14213336,2:18:26,Daniel VARGAS,39
2242,JPN,https://www.worldathletics.org/athletes/japan/ryo-yamamoto-14206858,2:18:34,Ryo YAMAMOTO,40
1548,DEN,https://www.worldathletics.org/athletes/denmark/jesper-faurschou-14167977,2:18:44,Jesper FAURSCHOU,41
2117,ISL,https://www.worldathletics.org/athletes/iceland/kári-steinn-karlsson-14199178,2:18:47,Kári Steinn KARLSSON,42
2777,RSA,https://www.worldathletics.org/athletes/south-africa/lusapho-april-14219653,2:19:00,Lusapho APRIL,43
2480,MAW,https://www.worldathletics.org/athletes/malawi/mike-tebulo-14212677,2:19:11,Mike TEBULO,44
2222,JPN,https://www.worldathletics.org/athletes/japan/arata-fujiwara-14202726,2:19:11,Arata FUJIWARA,45
2929,SLO,https://www.worldathletics.org/athletes/slovenia/primož-kobe-14420489,2:19:28,Primož KOBE,46
2079,SSD,https://www.worldathletics.org/athletes/independent-olympic-athletes/guor-maker-14612636,2:19:32,Guor MAKER,47
2709,POR,https://www.worldathletics.org/athletes/portugal/luis-feiteira-14218189,2:19:40,Luís FEITEIRA,48
2786,RSA,https://www.worldathletics.org/athletes/south-africa/stephen-mokoka-14220671,2:19:52,Stephen MOKOKA,49
1570,ECU,https://www.worldathletics.org/athletes/ecuador/miguel-ángel-almachi-14435653,2:19:53,Miguel Ángel ALMACHI,50
2515,MGL,https://www.worldathletics.org/athletes/mongolia/ser-od-bat-ochir-14867157,2:20:10,Ser-Od BAT-OCHIR,51
2736,PRK,https://www.worldathletics.org/athletes/dpr-of-korea/song-chol-pak-14218725,2:20:20,Song-Chol PAK,52
2484,GEO,https://www.worldathletics.org/athletes/georgia/daviti-kharazishvili-14592695,2:20:47,Daviti KHARAZISHVILI,71
2746,MAR,https://www.worldathletics.org/athletes/morocco/rachid-kisri-14212278,2:21:00,Rachid KISRI,72
2591,ISR,https://www.worldathletics.org/athletes/israel/maru-teferi-14526757,2:21:06,Maru TEFERI,73
2734,LTU,https://www.worldathletics.org/athletes/lithuania/remigijus-kančys-14386757,2:21:10,Remigijus KANČYS,74
2949,SUI,https://www.worldathletics.org/athletes/switzerland/christian-kreienbühl-14369123,2:21:13,Christian KREIENBÜHL,75
2724,LBA,https://www.worldathletics.org/athletes/libya/mohamed-hrezi-14400914,2:21:17,Mohamed HREZI,76
2131,BRA,https://www.worldathletics.org/athletes/brazil/solonei-rocha-da-silva-14384012,2:22:05,Solonei DA SILVA,77
2258,COL,https://www.worldathletics.org/athletes/colombia/andres-ruiz-malaver-14544417,2:22:09,Andrés RUIZ,78
3018,UGA,https://www.worldathletics.org/athletes/uganda/jackson-kiprop-14229606,2:22:09,Jackson KIPROP,79
2054,AUS,https://www.worldathletics.org/athletes/australia/scott-westcott-14178582,2:22:19,Scott WESTCOTT,80
2943,SSD,https://www.worldathletics.org/athletes/south-sudan/guor-maker-14612636,2:22:45,Guor MAKER,81
2117,BLR,https://www.worldathletics.org/athletes/belarus/uladzislau-pramau-14330200,2:22:48,Uladzislau PRAMAU,82
2571,IND,https://www.worldathletics.org/athletes/india/nitendra-singh-14584405,2:22:52,Nitendra SINGH,83
2330,ECU,https://www.worldathletics.org/athletes/ecuador/miguel-ángel-almachi-14435653,2:23:00,Miguel Ángel ALMACHI,84
2703,KGZ,https://www.worldathletics.org/athletes/kirghizistan/ilya-tyapkin-14672513,2:23:19,Ilya TIAPKIN,85
2554,HUN,https://www.worldathletics.org/athletes/hungary/gábor-józsa-14196548,2:23:22,Gábor JÓZSA,86
2250,COL,https://www.worldathletics.org/athletes/colombia/gerald-nicolas-giraldo-villa-14336094,2:23:48,Gerald Nicolas GIRALDO VILLA,87
2026,ARG,https://www.worldathletics.org/athletes/argentina/luis-ariel-molina-14359905,2:23:55,Luis Ariel MOLINA,88
"(None,)",JPN,https://www.worldathletics.org/athletes/japan/atsushi-sato-14205597,2:41:08,Atsushi SATO,76
"(None,)",TAN,https://www.worldathletics.org/athletes/tanzania/getuli-amnaay-bayo-14228280,DNF,Getuli AMNAAY BAYO,"(None,)"
"(None,)",KEN,https://www.worldathletics.org/athletes/kenya/luke-kibet-14208005,DNF,Luke Kibet BOWEN,"(None,)"
"(None,)",BRA,https://www.worldathletics.org/athletes/brazil/franck-caldeira-de-almeida-14175974,DNF,Franck DE ALMEIDA,"(None,)"
"(None,)",BRA,https://www.worldathletics.org/athletes/brazil/marilson-gomes-dos-santos-14175572,DNF,Marilson DOS SANTOS,"(None,)"
"(None,)",LBA,https://www.worldathletics.org/athletes/libya/ali-mabruk-el-zaidi-14211141,DNF,Ali Mabrouk EL ZAIDI,"(None,)"
"(None,)",BRN,https://www.worldathletics.org/athletes/bahrain/abdelhak-zakaria-14175107,DNF,Abdulhak ELGORCHE ZAKARIA,"(None,)"
"(None,)",IRL,https://www.worldathletics.org/athletes/ireland/martin-fagan-14198853,DNF,Martin FAGAN,"(None,)"
"(None,)",VEN,https://www.worldathletics.org/athletes/venezuela/luis-fonseca-14256095,DNF,Luis FONSECA,"(None,)"
"(None,)",BLR,https://www.worldathletics.org/athletes/belarus/andrey-gordeyev-14176896,DNF,Andrei GORDEEV,"(None,)"
"(None,)",UKR,https://www.worldathletics.org/athletes/ukraine/oleksandr-kuzin-14230183,DNF,Olexandr KUZIN,"(None,)"
"(None,)",LES,https://www.worldathletics.org/athletes/lesotho/mabuthile-lebopo-14211194,DNF,Clement Mabothile LEBOPO,"(None,)"
"(None,)",LES,https://www.worldathletics.org/athletes/lesotho/tsotang-maine-14211195,DNF,Simon Tsotang MAINE,"(None,)"
"(None,)",ERI,https://www.worldathletics.org/athletes/eritrea/tesfayohannes-mesfen-14167409,DNF,Tesfayohannes MESFIN,"(None,)"
"(None,)",LES,https://www.worldathletics.org/athletes/lesotho/moses-moeketsi-mosuhli-14211201,DNF,Moses Moeketsi MOSUHLI,"(None,)"
"(None,)",ANG,https://www.worldathletics.org/athletes/angola/joao-baptista-n'tyamba-14180565,DNF,João N'TYAMBA,"(None,)"
"(None,)",ESP,https://www.worldathletics.org/athletes/spain/julio-rey-14165271,DNF,Julio REY,"(None,)"
"(None,)",BRN,https://www.worldathletics.org/athletes/bahrain/al-mustapha-riyadh-14175114,DNF,Al Mustapha RIYADH,"(None,)"
2735,PRK,https://www.worldathletics.org/athletes/dpr-of-korea/kwang-hyok-kim-14520475,2:20:20,Kwang-Hyok KIM,53
1348,CHN,https://www.worldathletics.org/athletes/pr-of-china/guojian-dong-14172732,2:20:39,Guojian DONG,54
2962,SRI,https://www.worldathletics.org/athletes/sri-lanka/anuradha-indraji-cooraj-14225495,2:20:41,Anuradha Indrajith COORAY,55
2216,JOR,https://www.worldathletics.org/athletes/jordan/methkal-marouf-abu-drais-14202345,2:21:00,Methkal ABU DRAIS,56
2096,IRL,https://www.worldathletics.org/athletes/ireland/mark-kenneally-14198933,2:21:13,Mark KENNEALLY,57
1596,ERI,https://www.worldathletics.org/athletes/eritrea/yonas-kifle-14167417,2:21:25,Yonas KIFLE,58
3123,UKR,https://www.worldathletics.org/athletes/ukraine/ivan-babaryka-14229704,2:21:52,Ivan BABARYKA,59
2496,MEX,https://www.worldathletics.org/athletes/mexico/carlos-cordero-gomez-14212865,2:22:08,Carlos CORDERO,60
1828,GBR,https://www.worldathletics.org/athletes/great-britain-ni/scott-overall-14190372,2:22:37,Scott OVERALL,61
3348,VEN,https://www.worldathletics.org/athletes/venezuela/pedro-mora-14256161,2:22:40,Pedro MORA,62
1047,AUS,https://www.worldathletics.org/athletes/australia/jeffrey-hunt-14179480,2:22:59,Jeff HUNT,63
1167,BLR,https://www.worldathletics.org/athletes/belarus/stsiapan-rahautsou-14176629,2:23:23,Stsiapan RAHAUTSOU,64
1449,CRC,https://www.worldathletics.org/athletes/costa-rica/cesar-andres-lizano-14169927,2:24:16,César LIZANO,65
3016,TAN,https://www.worldathletics.org/athletes/tanzania/samson-ramadhani-14228412,2:24:53,Samson RAMADHANI,66
1517,CZE,https://www.worldathletics.org/athletes/czech-republic/jan-kreisinger-14168654,2:25:03,Jan KREISINGER,67
2753,QAT,https://www.worldathletics.org/athletes/qatar/mohamed-abdou-bakhet-14218963,2:25:17,Mohammed Abduh BAKHET,68
2886,ETH,https://www.worldathletics.org/athletes/refugee-olympic-team/yonas-kinde-14597878,2:24:08,Yonas KINDE,89
2224,CHN,https://www.worldathletics.org/athletes/pr-of-china/bujie-duo-14585328,2:24:22,Bujie DUO,90
2763,MGL,https://www.worldathletics.org/athletes/mongolia/ser-od-bat-ochir-14867157,2:24:26,Ser-Od BAT-OCHIR,91
3124,ZAM,https://www.worldathletics.org/athletes/zambia/jordan-chipagana-14256421,2:24:58,Jordan CHIPANGAMA,92
2647,JPN,https://www.worldathletics.org/athletes/japan/hisanori-kitajima-14334082,2:25:11,Hisanori KITAJIMA,93
2730,LES,https://www.worldathletics.org/athletes/lesotho/lebenya-nkoka-14220362,2:25:13,Lebenya NKOKA,94
2241,CHN,https://www.worldathletics.org/athletes/pr-of-china/renxue-zhu-14482963,2:25:31,Renxue ZHUE,95
2906,RSA,https://www.worldathletics.org/athletes/south-africa/sibusiso-nzima-14220889,2:25:33,Sibusiso NZIMA,96
2219,CHI,https://www.worldathletics.org/athletes/chile/daniel-estrada-14377456,2:25:33,Daniel ESTRADA,97
2916,RWA,https://www.worldathletics.org/athletes/rwanda/ambroise-uwiragiye-14518508,2:25:57,Ambroise UWIRAGIYE,98
2972,TPE,https://www.worldathletics.org/athletes/chinese-taipei/chin-ping-ho-14360151,2:26:00,Chin-Ping HO,99
2672,KAZ,https://www.worldathletics.org/athletes/kazakhstan/mikhail-krasilov-14427079,2:26:11,Mikhail KRASILOV,100
2773,MRI,https://www.worldathletics.org/athletes/mauritius/david-carver-14403554,2:26:16,David CARVER,101
2582,IRL,https://www.worldathletics.org/athletes/ireland/michael-clohisey-14198792,2:26:34,Mick CLOHISSEY,102
2012,ALG,https://www.worldathletics.org/athletes/algeria/hakim-saadi-14643515,2:26:47,Hakim SADI,103
2755,MDA,https://www.worldathletics.org/athletes/moldova/roman-prodius-14212725,2:27:01,Roman PRODIUS,104
3119,VEN,https://www.worldathletics.org/athletes/venezuela/luis-alberto-orta-14480593,2:27:05,Luis Alberto ORTA,105
"(None,)",QAT,https://www.worldathletics.org/athletes/qatar/mubarak-hassan-shami-14219104,DNF,Mubarak Hassan SHAMI,"(None,)"
"(None,)",UKR,https://www.worldathletics.org/athletes/ukraine/oleksandr-sitkovskiy-14230610,DNF,Oleksandr SITKOVSKIY,"(None,)"
"(None,)",TAN,https://www.worldathletics.org/athletes/tanzania/mohamed-ikoki-msandeki-14228372,DNS,Mohamed Ikoki MSANDEKI,"(None,)"
"(None,)",JPN,https://www.worldathletics.org/athletes/japan/satoshi-osaki-14205335,DNS,Satoshi OSAKI,"(None,)"
"(None,)",TLS,https://www.worldathletics.org/athletes/timor-leste/augusto-ramor-soares-14386501,DNS,Augusto SOARES,"(None,)"
1731,FIN,https://www.worldathletics.org/athletes/finland/jussi-utriainen-14182644,2:26:25,Jussi UTRIAINEN,69
2500,MEX,https://www.worldathletics.org/athletes/mexico/arturo-malaquias-delgado-14213042,2:26:37,Arturo MALAQUIAS,70
3066,TUN,https://www.worldathletics.org/athletes/tunisia/wissam-hosni-14330386,2:26:43,Wissem HOSNI,71
2045,HUN,https://www.worldathletics.org/athletes/hungary/tamás-kovács-14196730,2:27:48,Tamás KOVÁCS,72
2351,KOR,https://www.worldathletics.org/athletes/korea/sinkweon-jang-14210186,2:28:20,Sinkweon JANG,73
1012,AND,https://www.worldathletics.org/athletes/andorra/antoni-bernadó-14180594,2:28:34,Antoni BERNADÓ,74
2423,LIE,https://www.worldathletics.org/athletes/liechtenstein/marcel-tschopp-14211246,2:28:54,Marcel TSCHOPP,75
3076,TUR,https://www.worldathletics.org/athletes/turkey/bekir-karayel-14229405,2:29:38,Bekir KARAYEL,76
3030,TPE,https://www.worldathletics.org/athletes/chinese-taipei/chia-che-chang-14228682,2:29:58,Chia-Che CHANG,77
2070,IND,https://www.worldathletics.org/athletes/india/ram-yadav-singh-14198542,2:30:06,Ram Singh YADAV,78
2905,RWA,https://www.worldathletics.org/athletes/rwanda/jean-pierre-mvuyekure-14224742,2:30:19,Jean Pierre MVUYEKURE,79
1985,GRE,https://www.worldathletics.org/athletes/greece/konstantinos-poulios-14195451,2:33:17,Konstadínos POÚLIOS,80
2121,ISR,https://www.worldathletics.org/athletes/israel/zohar-zimro-14380641,2:34:59,Zohar ZIMRO,81
2352,KOR,https://www.worldathletics.org/athletes/korea/jin-hyeong-jeong-14383707,2:38:45,Jinhyeok JEONG,82
1412,COL,https://www.worldathletics.org/athletes/colombia/juan-carlos-cardona-14170146,2:40:13,Juan Carlos CARDONA,83
3026,TLS,https://www.worldathletics.org/athletes/timor-leste/augusto-ramor-soares-14386501,2:45:09,Augusto SOARES,84
2764,MGL,https://www.worldathletics.org/athletes/mongolia/gantulga-dambadarjaa-14446003,2:27:42,Gantulga DAMBADARJAA,106
2220,CHI,https://www.worldathletics.org/athletes/chile/enzo-yáñez-14173013,2:27:47,Enzo YÁÑEZ,107
2553,HUN,https://www.worldathletics.org/athletes/hungary/gáspár-csere-14379691,2:28:03,Gáspár CSERE,108
3039,URU,https://www.worldathletics.org/athletes/uruguay/martin-esteban-cuestas-14376932,2:28:10,Martín Esteban CUESTAS,109
2732,LTU,https://www.worldathletics.org/athletes/lithuania/valdas-dopolskas-14427435,2:28:21,Valdas DOPOLSKAS,110
2962,TAN,https://www.worldathletics.org/athletes/tanzania/fabiano-joseph-naasi-14228387,2:28:31,Fabiano JOSEPH,111
2246,COD,https://www.worldathletics.org/athletes/democ-republic-of-congo/makorobondo-salukombo-14408509,2:28:54,Kamongwa Salukombo MAKOROBONDO,112
2460,GBR,https://www.worldathletics.org/athletes/great-britain-ni/derek-hawkins-14371843,2:29:24,Derek HAWKINS,113
2084,BDI,https://www.worldathletics.org/athletes/burundi/pierre-célestin-nihorimbere-14177787,2:29:38,Célestin NIHORIMBERE,114
2534,GRE,https://www.worldathletics.org/athletes/greece/christoforos-merousis-14195335,2:29:39,Hristóforos MEROÚSIS,115
2930,SLO,https://www.worldathletics.org/athletes/slovenia/anton-kosmač-14383090,2:29:48,Anton KOSMAC,116
2542,GUA,https://www.worldathletics.org/athletes/guatemala/josé-amado-garcía-14195706,2:30:11,José Amado GARCÍA,117
2939,SRB,https://www.worldathletics.org/athletes/serbia/andjelko-rističević-14420138,2:30:17,Andjelko RISTICEVIC,118
2760,MEX,https://www.worldathletics.org/athletes/mexico/ricardo-ramos-vargas-14689818,2:30:20,Ricardo RAMOS,119
2590,ISR,https://www.worldathletics.org/athletes/israel/tasama-moogas-14368782,2:30:30,Tasama MOOGAS,120
2588,ISR,https://www.worldathletics.org/athletes/israel/ageze-guadie-14480587,2:30:45,Ageze GUADIE,121
2867,POR,https://www.worldathletics.org/athletes/portugal/rui-pedro-silva-14218607,2:30:52,Rui Pedro SILVA,122
2419,LES,https://www.worldathletics.org/athletes/lesotho/tshepo-mathibelle-14412724,2:55:54,Tshepo MATHIBELLE,85
2451,MAR,https://www.worldathletics.org/athletes/morocco/abderrahim-bouramdane-14211941,DQ,Abderrahime BOURAMDANE,"(None,)"
2953,SRB,https://www.worldathletics.org/athletes/serbia/darko-živanović-14373420,DNF,Darko ŽIVANOVIC,"(None,)"
2397,LAT,https://www.worldathletics.org/athletes/latvia/valērijs-žolnerovičs-14211125,DNF,Valerijs ŽOLNEROVICS,"(None,)"
3203,USA,https://www.worldathletics.org/athletes/united-states/abdi-abdirahman-14230897,DNF,Abdihakem ABDIRAHMAN,"(None,)"
1676,ETH,https://www.worldathletics.org/athletes/ethiopia/ayele-abshero-14181296,DNF,Ayele ABSHERO,"(None,)"
2409,LBA,https://www.worldathletics.org/athletes/libya/ali-mabruk-el-zaidi-14211141,DNF,Ali Mabrouk EL ZAIDI,"(None,)"
1684,ETH,https://www.worldathletics.org/athletes/ethiopia/getu-feleke-14336321,DNF,Getu FELEKE,"(None,)"
1007,ALG,https://www.worldathletics.org/athletes/algeria/tayeb-filali-14201554,DNF,Tayeb FILALI,"(None,)"
3219,USA,https://www.worldathletics.org/athletes/united-states/ryan-hall-14239724,DNF,Ryan HALL,"(None,)"
1407,COD,https://www.worldathletics.org/athletes/democ-republic-of-congo/mande-ilunga-14170199,DNF,Dieudonné ILUNGA MANDE,"(None,)"
1756,FRA,https://www.worldathletics.org/athletes/france/abraham-kiprotich-14208418,DNF,Abraham KIPROTICH,"(None,)"
1354,CHN,https://www.worldathletics.org/athletes/pr-of-china/zicheng-li-14326996,DNF,Zicheng LI,"(None,)"
1761,FRA,https://www.worldathletics.org/athletes/france/abdellatif-meftah-14212366,DNF,Abdellatif MEFTAH,"(None,)"
2788,RSA,https://www.worldathletics.org/athletes/south-africa/coolboy-ngamole-14220832,DNF,Coolboy NGAMOLE,"(None,)"
2485,MDA,https://www.worldathletics.org/athletes/moldova/roman-prodius-14212725,DNF,Roman PRODIUS,"(None,)"
1692,ETH,https://www.worldathletics.org/athletes/ethiopia/dino-sefir-14181612,DNF,Dino SEFIR,"(None,)"
2717,POR,https://www.worldathletics.org/athletes/portugal/rui-pedro-silva-14218607,DNF,Rui Pedro SILVA,"(None,)"
2331,ECU,https://www.worldathletics.org/athletes/ecuador/segundo-jami-14501760,2:31:07,Segundo JAMI,123
2249,COL,https://www.worldathletics.org/athletes/colombia/diego-colorado-14170136,2:31:20,Diego COLORADO,124
3003,TUR,https://www.worldathletics.org/athletes/turkey/bekir-karayel-14229405,2:31:27,Bekir KARAYEL,125
2890,ROU,https://www.worldathletics.org/athletes/romania/nicolae-alexandru-soare-14379235,2:31:53,Nicolae Alexandru SOARE,126
2851,POL,https://www.worldathletics.org/athletes/poland/yared-shegumo-14217538,2:31:54,Yared SHEGUMO,127
2577,IRI,https://www.worldathletics.org/athletes/islamic-republic-of-iran/jaafar-moradi-14605053,2:31:58,Mohammadjafar MORADI,128
2765,MGL,https://www.worldathletics.org/athletes/mongolia/byambajav-tseveenravdan-14382710,2:36:14,Byambajav TSEVEENRAVDAN,129
2708,KOR,https://www.worldathletics.org/athletes/korea/myeong-jun-son-14472169,2:36:21,Myeongjun SON,130
2533,GRE,https://www.worldathletics.org/athletes/greece/michael-kalomiris-14616148,2:37:03,Michael KALOMIRIS,131
2966,THA,https://www.worldathletics.org/athletes/thailand/boonthung-sirsung-14228481,2:37:46,Boonthung SRISUNG,132
2866,POR,https://www.worldathletics.org/athletes/portugal/ricardo-ribas-14218500,2:38:29,Ricardo RIBAS,133
2817,PAN,https://www.worldathletics.org/athletes/panama/jorge-castelblanco-14456898,2:39:25,Jorge CASTELBLANCO,134
2819,PAR,https://www.worldathletics.org/athletes/paraguay/derlys-ayala-14216107,2:39:40,Derlys AYALA,135
2022,ARG,https://www.worldathletics.org/athletes/argentina/federico-bruno-14370060,2:40:05,Federico BRUNO,136
2707,KOR,https://www.worldathletics.org/athletes/korea/jungsub-shim-14383713,2:42:42,Jungsub SHIM,137
2187,CAM,https://www.worldathletics.org/athletes/cambodia/kuniaki-takizaki-14511392,2:45:55,Kuniaki TAKIZAKI,138
2634,JOR,https://www.worldathletics.org/athletes/jordan/methkal-marouf-abu-drais-14202345,2:46:18,Methkal ABU DRAIS,139
1768,FRA,https://www.worldathletics.org/athletes/france/patrick-tambwé-14170185,DNF,Patrick TAMBWE NGOIE,"(None,)"
1602,ERI,https://www.worldathletics.org/athletes/eritrea/samuel-tsegay-tesfamariam-14167392,DNF,Samuel TSEGAY,"(None,)"
1089,AUT,https://www.worldathletics.org/athletes/austria/günther-weidlinger-14178120,DNF,Günther WEIDLINGER,"(None,)"
2739,MAR,https://www.worldathletics.org/athletes/morocco/abdelmajid-el-hissouf-14413332,DQ,Abdelmajid EL HISSOUF,"(None,)"
2387,ETH,https://www.worldathletics.org/athletes/ethiopia/tesfaye-abera-14477398,DNF,Tesfaye ABERA,"(None,)"
2163,BRN,https://www.worldathletics.org/athletes/bahrain/alemu-bekele-14383576,DNF,Alemu BEKELE,"(None,)"
2676,KEN,https://www.worldathletics.org/athletes/kenya/stanley-kipleting-biwott-14208345,DNF,Stanley Kipleting BIWOTT,"(None,)"
2897,RSA,https://www.worldathletics.org/athletes/south-africa/lungile-gongqa-14220076,DNF,Lungile GONGQA,"(None,)"
2991,TUN,https://www.worldathletics.org/athletes/tunisia/wissam-hosni-14330386,DNF,Wissem HOSNI,"(None,)"
3126,ZIM,https://www.worldathletics.org/athletes/zimbabwe/wirimanyu-juwawo-14256488,DNF,Wirimai JUWAWO,"(None,)"
2173,BRN,https://www.worldathletics.org/athletes/bahrain/isaac-kedikou-14495092,DNF,Isaac KORIR,"(None,)"
2688,KEN,https://www.worldathletics.org/athletes/kenya/wesley-korir-14208727,DNF,Wesley KORIR,"(None,)"
2007,ALG,https://www.worldathletics.org/athletes/algeria/el-hadi-laameche-14732952,DNF,El Hadi LAAMECHE,"(None,)"
2728,LES,https://www.worldathletics.org/athletes/lesotho/tshepo-mathibelle-14412724,DNF,Tshepo MATHIBELLE,"(None,)"
2604,ITA,https://www.worldathletics.org/athletes/italy/daniele-meucci-14200873,DNF,Daniele MEUCCI,"(None,)"
2085,BDI,https://www.worldathletics.org/athletes/burundi/abraham-niyonkuru-14177784,DNF,Abraham NIYONKURU,"(None,)"
3112,UZB,https://www.worldathletics.org/athletes/uzbekistan/andrey-petrov-14377286,DNF,Andrey PETROV,"(None,)"
2853,POL,https://www.worldathletics.org/athletes/poland/henryk-szost-14217693,DNF,Henryk SZOST,"(None,)"
2475,GBR,https://www.worldathletics.org/athletes/great-britain-ni/tsegai-tewelde-14167397,DNF,Tsegai TEWELDE,"(None,)"
