competition,country,gender,link,mark,name,position,sport
TCS New York City Marathon - 03 NOV 2019,KEN,F,,2:22:38,Joyciline JEPKOSGEI,1,Marathon
TCS New York City Marathon - 03 NOV 2019,KEN,F,,2:23:32,Mary Jepkosgei KEITANY,2,Marathon
TCS New York City Marathon - 03 NOV 2019,ETH,F,,2:25:51,Ruti AGA,3,Marathon
TCS New York City Marathon - 03 NOV 2019,KEN,F,,2:26:21,Nancy Jepkosgei KIPROP,4,Marathon
TCS New York City Marathon - 03 NOV 2019,AUS,F,,2:26:23,Sinead DIVER,5,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,F,,2:26:46,Desiree LINDEN,6,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,F,,2:26:52,Kellyn TAYLOR,7,Marathon
TCS New York City Marathon - 03 NOV 2019,AUS,F,,2:27:07,Ellie PASHLEY,8,Marathon
TCS New York City Marathon - 03 NOV 2019,ETH,F,,2:27:27,Belaynesh FIKADU,9,Marathon
TCS New York City Marathon - 03 NOV 2019,KEN,F,,2:27:36,Mary Wacera NGUGI,10,Marathon
TCS New York City Marathon - 03 NOV 2019,RSA,F,,2:27:48,Gerda STEYN,11,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,F,,2:28:12,Aliphine Chepkerker TULIAMUK,12,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,F,,2:30:12,Roberta GRONER,13,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,F,,2:31:55,Katie MOEN,14,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,F,,2:33:04,Kate LANDAU,15,Marathon
TCS New York City Marathon - 03 NOV 2019,CHN,F,,2:34:43,Yinli HE,16,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,F,,2:36:00,Danna KELLY-HERRICK,17,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,F,,2:37:09,Alia GRAY,18,Marathon
TCS New York City Marathon - 03 NOV 2019,GBR,F,,2:37:12,Rebecca GENTRY,19,Marathon
TCS New York City Marathon - 03 NOV 2019,ETH,F,,2:37:38,Kasaye GETAHUN BIZUWORK,20,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,F,,2:40:04,Paula PRIDGEN,21,Marathon
TCS New York City Marathon - 03 NOV 2019,ETH,F,,2:42:21,Bose GEMEDA,22,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,F,,2:43:40,Lauren PERKINS,23,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,F,,2:44:01,Megan FOSTER,24,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,F,,2:44:40,Ana JOHNSON,25,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,F,,2:45:27,Kaitlin GREGG GOODMAN,26,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,F,,2:46:43,Jennifer BIGHAM,27,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,F,,2:47:52,Margo MALONE,28,Marathon
TCS New York City Marathon - 03 NOV 2019,LBN,F,,2:48:36,Nesrine NJEIM,29,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,F,,2:49:34,Suzanne LONDON,30,Marathon
TCS New York City Marathon - 03 NOV 2019,BRA,F,,2:50:14,Kamilla PONTES,31,Marathon
TCS New York City Marathon - 03 NOV 2019,SVK,F,,2:50:20,Katka SMOLAROVA,32,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,F,,2:50:40,Jenny HITCHINGS,33,Marathon
TCS New York City Marathon - 03 NOV 2019,GBR,F,,2:50:46,Lyndsey EASTMAN,34,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,F,,2:51:03,Alyssa BARRETTE,35,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,F,,2:51:36,Stephanie KREMER,36,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,F,,2:51:41,Camille DOOM,37,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,F,,2:51:59,Laura COMEE,38,Marathon
TCS New York City Marathon - 03 NOV 2019,RSA,F,,2:52:11,Mia MORRISON,39,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,F,,2:52:37,Caitlin FAHEY,40,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,F,,2:52:52,Brandy LECLAIR,41,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,F,,2:52:58,Shannon MCCARTHY,42,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,F,,2:53:21,Alice HENLEY,43,Marathon
