competition,country,gender,link,mark,name,position,sport
TCS New York Marathon - 07 NOV 2021,KEN,F,,2:22:39,Peres JEPCHIRCHIR,1,Marathon
TCS New York Marathon - 07 NOV 2021,KEN,F,,2:22:44,Violah CHEPTOO,2,Marathon
TCS New York Marathon - 07 NOV 2021,ETH,F,,2:22:52,Ababel YESHANEH,3,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:24:42,Molly SEIDEL,4,Marathon
TCS New York Marathon - 07 NOV 2021,NAM,F,,2:26:09,Helalia JOHANNES,5,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:26:10,Kellyn TAYLOR,6,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:26:18,Annie FRISBIE,7,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:27:00,Laura THWEATT,8,Marathon
TCS New York Marathon - 07 NOV 2021,KEN,F,,2:30:32,Grace KAHURA,9,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:31:05,Stephanie BRUCE,10,Marathon
TCS New York Marathon - 07 NOV 2021,CAN,F,,2:32:54,Lanni MARCHANT,11,Marathon
TCS New York Marathon - 07 NOV 2021,JPN,F,,2:34:04,Haruka YAMAGUCHI,12,Marathon
TCS New York Marathon - 07 NOV 2021,MEX,F,,2:34:51,Andrea Soraya RAMÍREZ LIMON,13,Marathon
TCS New York Marathon - 07 NOV 2021,SWE,F,,2:35:54,Hanna LINDHOLM,14,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:38:54,Obsie BIRRU,15,Marathon
TCS New York Marathon - 07 NOV 2021,CAN,F,,2:39:15,Rachel HANNAH,16,Marathon
TCS New York Marathon - 07 NOV 2021,PUR,F,,2:39:22,Beverly RAMOS,17,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:39:47,Joanna THOMPSON,18,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:40:45,Makenna MYLER,19,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:44:11,Ana JOHNSON,20,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:45:06,Emma KERTESZ,21,Marathon
TCS New York Marathon - 07 NOV 2021,CAN,F,,2:45:48,Kate GUSTAFSON,22,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:46:58,Leigh SHAREK,23,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:48:26,Jessica CHICHESTER,24,Marathon
TCS New York Marathon - 07 NOV 2021,CAN,F,,2:52:56,Krista DUCHENE,25,Marathon
TCS New York Marathon - 07 NOV 2021,GRE,F,,3:19:32,Alexi PAPPAS,26,Marathon
TCS New York Marathon - 07 NOV 2021,ETH,F,,DNF,Ruti AGA,27,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,DNF,Sally KIPYEGO,28,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,DNF,Molly BOOKMYER,29,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:33:34,Shalane FLANAGAN,30,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:45:27,Andrea BRADSHAW,31,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:47:47,Amanda CHANG,32,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:48:06,Khia KURTENBACH,33,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:48:47,Allison WOODWARD,34,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:49:14,Lindsay RHEINER,35,Marathon
TCS New York Marathon - 07 NOV 2021,CAN,F,,2:49:27,Jennifer MOROZ,36,Marathon
TCS New York Marathon - 07 NOV 2021,ITA,F,,2:49:37,Silvia DEL FAVA,37,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:49:58,Theresa MCCABE,38,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:50:51,Morgan LINGAR,39,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:51:00,Dana SCOTT,40,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:51:18,Wawerly NEER,41,Marathon
TCS New York Marathon - 07 NOV 2021,MEX,F,,2:52:28,Fernanda SOLIS,42,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:52:40,Daniela DE AGUIAR,43,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:53:15,Angela MOLL,44,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:53:49,Allison GOLDSTEIN,45,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:54:00,Rebeka STOWE,46,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:54:07,Christie WETZEL,47,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:54:13,Sarah GUHL,48,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:54:23,Viktoria KORNIEVA-ROBITAILLE,49,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:54:48,Mary JOHNSTON,50,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:54:55,Emma DIEHL,51,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:55:03,Alysia DUSSEAU,52,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:55:35,Teresa ESCOBAR,53,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:55:39,Margaret MCMAHON,54,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:55:59,Lauren DORSKY,55,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:56:26,Emily GOLDSMITH,56,Marathon
TCS New York Marathon - 07 NOV 2021,CAN,F,,2:56:36,Vicky SIEMON,57,Marathon
TCS New York Marathon - 07 NOV 2021,BRA,F,,2:56:41,Beatriz ORZECHOWSKI,58,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:57:16,Kerri GALLAGHER,59,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:57:46,Laura HEINTZ,60,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:57:51,Jennifer SALVATORE,61,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:57:51,Amy NATALINI,62,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:57:54,Xana BARTLETT,63,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:58:05,Breann GUZMAN,64,Marathon
TCS New York Marathon - 07 NOV 2021,CAN,F,,2:58:06,Erica GREEN,65,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:58:23,Sarah LEINHEISER,66,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:58:37,Melina TERRANOVA,67,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:58:54,Lindsay RITCHINGS,68,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:59:01,Hadley RIEGEL,69,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:59:18,Shannon MCANDREW,70,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:59:25,Michele PALMER,71,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:59:25,Brigette KOLSON,72,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:59:36,Alex DOLL,73,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:59:46,Elizabeth GOLDSON,74,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:59:47,Locky TRACHSEL,75,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,2:59:55,Jacquie KEHOE,76,Marathon
TCS New York Marathon - 07 NOV 2021,SRB,F,,3:00:15,Katarina POHLOD,77,Marathon
TCS New York Marathon - 07 NOV 2021,USA,F,,3:00:23,Alosha SOUTHERN,78,Marathon
