competition,country,gender,link,mark,name,position,sport
TCS New York City Marathon - 03 NOV 2019,ESP,M,,2:32:53,Gerard DE ANTONIO,73,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,M,,2:33:03,Guillermo PINEDA,74,Marathon
TCS New York City Marathon - 03 NOV 2019,GBR,M,,2:33:08,Orran SMITH,75,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,M,,2:33:17,Steven STALLIS,76,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,M,,2:33:18,Cesar MIRELES,77,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,M,,2:33:25,Austin LAVIN,78,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,M,,2:33:33,Nathan WILKINS,79,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,M,,2:33:37,Jeremy KLAPPER,80,Marathon
TCS New York City Marathon - 03 NOV 2019,ITA,M,,2:33:45,Thierry INI,81,Marathon
TCS New York City Marathon - 03 NOV 2019,GBR,M,,2:33:49,Andrea FRAQUELLI,82,Marathon
TCS New York City Marathon - 03 NOV 2019,KEN,M,,2:33:50,Duncan NYASINGA,83,Marathon
TCS New York City Marathon - 03 NOV 2019,ITA,M,,2:33:56,Francesco MASCHERPA,84,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,M,,2:34:08,Fred GORIS,85,Marathon
TCS New York City Marathon - 03 NOV 2019,GER,M,,2:34:12,Lucas BITTIGKOFFER,86,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,M,,2:34:13,Brian SCHROY,87,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,M,,2:34:15,Mario FRAIOLI,88,Marathon
TCS New York City Marathon - 03 NOV 2019,ITA,M,,2:34:18,Giuseppe DEL PRIORE,89,Marathon
TCS New York City Marathon - 03 NOV 2019,GBR,M,,2:34:20,Dominic KIRALYFI,90,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,M,,2:34:23,Thomas KENNEDY,91,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,M,,2:34:25,Garth WATSON,92,Marathon
TCS New York City Marathon - 03 NOV 2019,NOR,M,,2:34:29,Jann POST,93,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,M,,2:34:35,Greg CLARK,94,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,M,,2:34:39,Toby KELLEHER,95,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,M,,2:34:45,Matthew MEYER,96,Marathon
TCS New York City Marathon - 03 NOV 2019,FRA,M,,2:34:48,Luc BOURDON,97,Marathon
TCS New York City Marathon - 03 NOV 2019,NOR,M,,2:34:52,Trond Atle SMEDSRUD,98,Marathon
TCS New York City Marathon - 03 NOV 2019,GER,M,,2:34:57,Kai MERTEN,99,Marathon
TCS New York City Marathon - 03 NOV 2019,NED,M,,2:34:58,Jurrien Adriaan Machiel VAN ROODEN,100,Marathon
TCS New York City Marathon - 03 NOV 2019,ETH,M,,DNF,Urgesa KEDIR,101,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,M,,DNF,Mizael CARRERA,102,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,M,,DNF,Matthew MCCLINTOCK,103,Marathon
TCS New York City Marathon - 03 NOV 2019,GBR,M,,DNF,Andy VERNON,104,Marathon
TCS New York City Marathon - 03 NOV 2019,ETH,M,,DNF,Lelisa DESISA,105,Marathon
TCS New York City Marathon - 03 NOV 2019,ETH,M,,DNF,Gishu Dida MACO,106,Marathon
TCS New York City Marathon - 03 NOV 2019,USA,M,,DNF,Tim ROSSI,107,Marathon
TCS New York City Marathon - 03 NOV 2019,LBA,M,,DNF,Mohamed HREZI,108,Marathon
